Source,Target,Weight
11776.0,6673.0,1.0
11776.0,10724.0,1.0
11776.0,11965.0,1.0
13701.0,8037.0,1.0
13701.0,11979.0,1.0
2566.0,187.0,1.0
2566.0,7603.0,1.0
2566.0,14999.0,1.0
6280.0,4387.0,1.0
6280.0,10577.0,1.0
6280.0,10853.0,1.0
9098.0,8605.0,1.0
1675.0,365.0,1.0
1675.0,1676.0,1.0
1675.0,9249.0,1.0
1675.0,6310.0,1.0
1676.0,8037.0,1.0
1676.0,4289.0,1.0
6673.0,9433.0,1.0
11538.0,5464.0,1.0
11538.0,8605.0,1.0
11538.0,11965.0,1.0
8856.0,4319.0,1.0
5017.0,4812.0,1.0
5017.0,4923.0,1.0
5017.0,5018.0,1.0
5017.0,5302.0,1.0
5018.0,9052.0,1.0
5018.0,12913.0,1.0
13851.0,9249.0,1.0
13851.0,12273.0,1.0
13851.0,13359.0,1.0
3487.0,2041.0,1.0
3487.0,8037.0,1.0
9249.0,4289.0,1.0
4387.0,4388.0,1.0
4388.0,10853.0,1.0
6310.0,20920.0,1.0
10540.0,9433.0,1.0
10540.0,10541.0,1.0
10541.0,3783.0,1.0
13359.0,4289.0,1.0
7603.0,14006.0,1.0
14006.0,187.0,1.0
14006.0,10577.0,1.0
11702.0,187.0,1.0
11702.0,12273.0,1.0
4922.0,4923.0,1.0
4923.0,11979.0,1.0
3783.0,3784.0,1.0
4812.0,12913.0,1.0
5464.0,4319.0,1.0
4319.0,4320.0,1.0
10724.0,12913.0,1.0
10853.0,4328.0,1.0
8037.0,365.0,1.0
365.0,2041.0,1.0
