Source,Target,Weight
14208.0,7684.0,1.0
14208.0,14209.0,1.0
7684.0,16427.0,1.0
16902.0,9851.0,1.0
17031.0,16881.0,1.0
17031.0,16970.0,1.0
10651.0,10292.0,1.0
10651.0,10652.0,1.0
10651.0,14772.0,1.0
10140.0,5110.0,1.0
10140.0,16427.0,1.0
10652.0,7713.0,1.0
7713.0,9291.0,1.0
16933.0,14772.0,1.0
16933.0,16319.0,1.0
10672.0,4311.0,1.0
10672.0,10967.0,1.0
17080.0,9851.0,1.0
17080.0,10946.0,1.0
16313.0,5612.0,1.0
11452.0,5111.0,1.0
16319.0,3811.0,1.0
16319.0,4312.0,1.0
10946.0,17790.0,1.0
16969.0,5612.0,1.0
16969.0,16627.0,1.0
16969.0,16970.0,1.0
9290.0,5612.0,1.0
9290.0,9291.0,1.0
9290.0,16627.0,1.0
16970.0,17790.0,1.0
4311.0,3810.0,1.0
4311.0,4312.0,1.0
3810.0,3811.0,1.0
3810.0,12530.0,1.0
5612.0,9329.0,1.0
6381.0,6380.0,1.0
6381.0,9329.0,1.0
6381.0,13300.0,1.0
6380.0,5111.0,1.0
16627.0,16881.0,1.0
5110.0,5111.0,1.0
