Source,Target,Weight
8192.0,18141.0,1.0
16388.0,11336.0,1.0
16388.0,17942.0,1.0
16388.0,17661.0,1.0
16391.0,2776.0,1.0
16391.0,8558.0,1.0
16395.0,8891.0,1.0
12.0,17521.0,1.0
12.0,2838.0,1.0
8212.0,274.0,1.0
8212.0,8250.0,1.0
8212.0,14426.0,1.0
8214.0,2755.0,1.0
8214.0,11604.0,1.0
8214.0,20873.0,1.0
16410.0,5430.0,1.0
16410.0,8225.0,1.0
16410.0,16351.0,1.0
30.0,31.0,1.0
16414.0,9973.0,1.0
16414.0,14233.0,1.0
16414.0,16921.0,1.0
8224.0,8225.0,1.0
8224.0,13506.0,1.0
16417.0,9128.0,1.0
16417.0,12977.0,1.0
16417.0,16379.0,1.0
8225.0,9205.0,1.0
31.0,5911.0,1.0
31.0,3067.0,1.0
36.0,37.0,1.0
36.0,7270.0,1.0
36.0,15300.0,1.0
36.0,15305.0,1.0
37.0,778.0,1.0
37.0,17758.0,1.0
16428.0,2776.0,1.0
16428.0,5653.0,1.0
16433.0,4968.0,1.0
16433.0,11125.0,1.0
8250.0,4132.0,1.0
8250.0,8251.0,1.0
8251.0,2568.0,1.0
8251.0,10473.0,1.0
8251.0,13798.0,1.0
16450.0,5678.0,1.0
16450.0,10287.0,1.0
16450.0,11640.0,1.0
16450.0,14061.0,1.0
8262.0,5975.0,1.0
8262.0,7244.0,1.0
8262.0,8263.0,1.0
8263.0,5523.0,1.0
8263.0,11944.0,1.0
73.0,74.0,1.0
73.0,5571.0,1.0
73.0,13457.0,1.0
74.0,3722.0,1.0
74.0,9950.0,1.0
74.0,14834.0,1.0
16457.0,17170.0,1.0
16457.0,20379.0,1.0
76.0,1602.0,1.0
76.0,7024.0,1.0
76.0,13976.0,1.0
16461.0,11322.0,1.0
16461.0,16369.0,1.0
16461.0,17006.0,1.0
16461.0,20328.0,1.0
16475.0,20969.0,1.0
16484.0,4370.0,1.0
16484.0,9570.0,1.0
16484.0,10033.0,1.0
16488.0,5298.0,1.0
16488.0,12071.0,1.0
16488.0,16489.0,1.0
16489.0,16330.0,1.0
104.0,1082.0,1.0
104.0,2711.0,1.0
136.0,542.0,1.0
144.0,5641.0,1.0
144.0,1730.0,1.0
144.0,4275.0,1.0
8353.0,4669.0,1.0
8353.0,9692.0,1.0
169.0,170.0,1.0
169.0,5228.0,1.0
169.0,10411.0,1.0
170.0,6870.0,1.0
173.0,1549.0,1.0
173.0,6755.0,1.0
8370.0,8493.0,1.0
8370.0,16330.0,1.0
8370.0,12213.0,1.0
8370.0,12339.0,1.0
16568.0,16569.0,1.0
16569.0,5648.0,1.0
16569.0,9780.0,1.0
16576.0,1545.0,1.0
16576.0,9957.0,1.0
16576.0,13391.0,1.0
16578.0,12065.0,1.0
16578.0,13159.0,1.0
16578.0,17561.0,1.0
8394.0,11523.0,1.0
16589.0,4751.0,1.0
16589.0,17942.0,1.0
16593.0,16379.0,1.0
16602.0,2674.0,1.0
16602.0,9127.0,1.0
8412.0,8413.0,1.0
8412.0,8817.0,1.0
8412.0,8748.0,1.0
