Source,Target,Weight
6786.0,3628.0,1.0
6786.0,14510.0,1.0
9221.0,3822.0,1.0
15366.0,15310.0,1.0
15366.0,16621.0,1.0
16906.0,16620.0,1.0
16906.0,17865.0,1.0
15252.0,15271.0,1.0
15266.0,16620.0,1.0
2083.0,5480.0,1.0
15271.0,15310.0,1.0
10409.0,2134.0,1.0
10409.0,8557.0,1.0
6954.0,3822.0,1.0
14510.0,14511.0,1.0
14510.0,15047.0,1.0
6575.0,3434.0,1.0
6575.0,6576.0,1.0
6575.0,7909.0,1.0
6576.0,2134.0,1.0
6576.0,3822.0,1.0
15537.0,15301.0,1.0
15537.0,15355.0,1.0
15537.0,15536.0,1.0
3773.0,3774.0,1.0
3774.0,5480.0,1.0
3774.0,11094.0,1.0
16830.0,16482.0,1.0
16830.0,20473.0,1.0
15301.0,11094.0,1.0
15047.0,16620.0,1.0
3020.0,3433.0,1.0
2133.0,2134.0,1.0
2133.0,8557.0,1.0
2133.0,7909.0,1.0
4566.0,3434.0,1.0
4566.0,7909.0,1.0
4566.0,5480.0,1.0
11094.0,7909.0,1.0
4188.0,3433.0,1.0
15712.0,15355.0,1.0
15712.0,16482.0,1.0
15712.0,16621.0,1.0
3433.0,3434.0,1.0
16620.0,16621.0,1.0
