Source,Target,Weight
10756.0,3467.0,1.0
10756.0,10757.0,1.0
10756.0,13615.0,1.0
10756.0,13008.0,1.0
10757.0,1030.0,1.0
10757.0,2625.0,1.0
10757.0,13677.0,1.0
1030.0,1031.0,1.0
1030.0,12083.0,1.0
1030.0,12638.0,1.0
19463.0,5859.0,1.0
19463.0,6693.0,1.0
19463.0,14491.0,1.0
1031.0,2625.0,1.0
1031.0,1925.0,1.0
11793.0,1925.0,1.0
11793.0,3319.0,1.0
11793.0,12638.0,1.0
5650.0,1568.0,1.0
5650.0,5442.0,1.0
1568.0,4677.0,1.0
16929.0,2988.0,1.0
16929.0,9033.0,1.0
16929.0,14697.0,1.0
16930.0,9994.0,1.0
16930.0,14666.0,1.0
5669.0,953.0,1.0
5669.0,2128.0,1.0
5669.0,5670.0,1.0
5669.0,8816.0,1.0
5670.0,8816.0,1.0
5670.0,16458.0,1.0
6693.0,4061.0,1.0
6693.0,14230.0,1.0
13865.0,6491.0,1.0
13865.0,12175.0,1.0
14381.0,14262.0,1.0
9262.0,739.0,1.0
9262.0,3741.0,1.0
9262.0,13619.0,1.0
9274.0,1918.0,1.0
9274.0,2664.0,1.0
9274.0,2724.0,1.0
12860.0,3319.0,1.0
12860.0,12007.0,1.0
12860.0,13146.0,1.0
2625.0,5932.0,1.0
2625.0,9000.0,1.0
16449.0,9994.0,1.0
16449.0,14230.0,1.0
16449.0,17850.0,1.0
4677.0,953.0,1.0
4677.0,2128.0,1.0
4677.0,5442.0,1.0
15432.0,6121.0,1.0
15432.0,15433.0,1.0
11849.0,9861.0,1.0
11849.0,18530.0,1.0
16458.0,1919.0,1.0
16458.0,19401.0,1.0
15433.0,2376.0,1.0
15433.0,6121.0,1.0
7756.0,4844.0,1.0
7756.0,4941.0,1.0
7756.0,6899.0,1.0
7756.0,19401.0,1.0
2127.0,2128.0,1.0
2127.0,6400.0,1.0
2127.0,8816.0,1.0
2127.0,10901.0,1.0
2128.0,740.0,1.0
5208.0,886.0,1.0
5208.0,10155.0,1.0
5208.0,16824.0,1.0
5723.0,5933.0,1.0
5723.0,14204.0,1.0
1629.0,6491.0,1.0
1629.0,12512.0,1.0
1629.0,9472.0,1.0
11869.0,3365.0,1.0
11869.0,5002.0,1.0
11869.0,12044.0,1.0
11869.0,14666.0,1.0
4192.0,886.0,1.0
4192.0,9472.0,1.0
4192.0,8347.0,1.0
13921.0,6447.0,1.0
13921.0,6965.0,1.0
13921.0,9000.0,1.0
18530.0,2782.0,1.0
18530.0,13246.0,1.0
2663.0,1918.0,1.0
2663.0,2664.0,1.0
2663.0,2781.0,1.0
2664.0,2782.0,1.0
12905.0,5343.0,1.0
12905.0,7316.0,1.0
10347.0,2341.0,1.0
10347.0,6932.0,1.0
10347.0,16526.0,1.0
8816.0,6899.0,1.0
9861.0,941.0,1.0
9861.0,6492.0,1.0
9861.0,13246.0,1.0
16526.0,739.0,1.0
16526.0,10901.0,1.0
16526.0,13619.0,1.0
10895.0,7152.0,1.0
10895.0,15197.0,1.0
6290.0,5344.0,1.0
6290.0,10628.0,1.0
7316.0,3407.0,1.0
7316.0,6951.0,1.0
7316.0,13500.0,1.0
10901.0,740.0,1.0
10901.0,6400.0,1.0
10901.0,7386.0,1.0
14491.0,5981.0,1.0
14491.0,19178.0,1.0
3741.0,13146.0,1.0
7329.0,5981.0,1.0
7329.0,10655.0,1.0
7329.0,12174.0,1.0
8354.0,885.0,1.0
8354.0,5465.0,1.0
8354.0,10155.0,1.0
2724.0,1919.0,1.0
4773.0,4774.0,1.0
4773.0,12512.0,1.0
4773.0,16824.0,1.0
4774.0,941.0,1.0
4774.0,10180.0,1.0
4774.0,6121.0,1.0
6839.0,6840.0,1.0
6839.0,6952.0,1.0
6839.0,14697.0,1.0
6840.0,3467.0,1.0
6840.0,13615.0,1.0
13500.0,6952.0,1.0
13500.0,14739.0,1.0
14031.0,7386.0,1.0
13008.0,2989.0,1.0
13008.0,9000.0,1.0
7386.0,6399.0,1.0
7386.0,6932.0,1.0
5339.0,1339.0,1.0
5339.0,2375.0,1.0
5339.0,4929.0,1.0
5339.0,16824.0,1.0
2781.0,2782.0,1.0
2781.0,13246.0,1.0
2781.0,5472.0,1.0
5343.0,5344.0,1.0
5343.0,6951.0,1.0
12512.0,941.0,1.0
12512.0,6492.0,1.0
5344.0,7085.0,1.0
5859.0,5860.0,1.0
739.0,740.0,1.0
739.0,7922.0,1.0
740.0,5442.0,1.0
12007.0,12008.0,1.0
19178.0,4061.0,1.0
19178.0,12174.0,1.0
4844.0,1918.0,1.0
4844.0,4941.0,1.0
7922.0,5442.0,1.0
7922.0,13262.0,1.0
7922.0,11055.0,1.0
6899.0,6400.0,1.0
6899.0,19401.0,1.0
3319.0,2520.0,1.0
4857.0,4062.0,1.0
4857.0,4858.0,1.0
4857.0,12174.0,1.0
4857.0,10655.0,1.0
4858.0,7085.0,1.0
4858.0,13079.0,1.0
4858.0,10628.0,1.0
6399.0,4941.0,1.0
6399.0,6400.0,1.0
20739.0,18243.0,1.0
2312.0,14666.0,1.0
9994.0,12044.0,1.0
14092.0,12083.0,1.0
14092.0,13677.0,1.0
12044.0,8579.0,1.0
6932.0,2341.0,1.0
6932.0,10599.0,1.0
13079.0,4062.0,1.0
13079.0,4095.0,1.0
13079.0,5465.0,1.0
10013.0,1338.0,1.0
10013.0,2988.0,1.0
10013.0,4929.0,1.0
2340.0,2341.0,1.0
2340.0,3462.0,1.0
2340.0,10599.0,1.0
2340.0,14204.0,1.0
2341.0,2521.0,1.0
3365.0,1340.0,1.0
3365.0,8579.0,1.0
6951.0,6952.0,1.0
5932.0,5933.0,1.0
5932.0,6965.0,1.0
5933.0,6965.0,1.0
6447.0,2989.0,1.0
6447.0,4930.0,1.0
13615.0,13677.0,1.0
13619.0,2521.0,1.0
13619.0,13146.0,1.0
12083.0,13763.0,1.0
2360.0,12638.0,1.0
2360.0,13763.0,1.0
1338.0,1339.0,1.0
1338.0,5465.0,1.0
1338.0,9033.0,1.0
1339.0,10155.0,1.0
1340.0,1341.0,1.0
1340.0,5002.0,1.0
1340.0,7152.0,1.0
1341.0,16739.0,1.0
4929.0,4930.0,1.0
4930.0,2375.0,1.0
18243.0,3407.0,1.0
2375.0,2376.0,1.0
2375.0,6121.0,1.0
9033.0,10628.0,1.0
3407.0,14739.0,1.0
5465.0,10628.0,1.0
13146.0,2520.0,1.0
6491.0,6492.0,1.0
15197.0,16739.0,1.0
5472.0,942.0,1.0
5472.0,11723.0,1.0
16739.0,12175.0,1.0
14697.0,3467.0,1.0
885.0,886.0,1.0
885.0,4095.0,1.0
1918.0,1919.0,1.0
1919.0,19401.0,1.0
1925.0,1926.0,1.0
3462.0,1926.0,1.0
3462.0,2521.0,1.0
1926.0,2520.0,1.0
3467.0,2989.0,1.0
1941.0,6121.0,1.0
1941.0,10180.0,1.0
14230.0,17850.0,1.0
10655.0,5109.0,1.0
10655.0,7085.0,1.0
2988.0,2989.0,1.0
942.0,941.0,1.0
942.0,10180.0,1.0
942.0,13246.0,1.0
7085.0,14262.0,1.0
14261.0,14262.0,1.0
16824.0,6121.0,1.0
10180.0,11723.0,1.0
2520.0,2521.0,1.0
4061.0,4062.0,1.0
5108.0,5109.0,1.0
