Source,Target,Weight
5635.0,2346.0,1.0
5635.0,9745.0,1.0
5635.0,11833.0,1.0
12805.0,548.0,1.0
12805.0,4248.0,1.0
12805.0,6287.0,1.0
12805.0,12806.0,1.0
12806.0,9895.0,1.0
9745.0,6025.0,1.0
9745.0,15044.0,1.0
16913.0,6288.0,1.0
16913.0,14067.0,1.0
16913.0,15761.0,1.0
16913.0,16854.0,1.0
11284.0,4820.0,1.0
11798.0,16454.0,1.0
11798.0,16481.0,1.0
2584.0,2585.0,1.0
2584.0,8296.0,1.0
2584.0,10453.0,1.0
8729.0,5190.0,1.0
8729.0,11092.0,1.0
8729.0,11082.0,1.0
2585.0,35.0,1.0
2585.0,4893.0,1.0
2585.0,7049.0,1.0
10269.0,5836.0,1.0
10269.0,7010.0,1.0
10269.0,12118.0,1.0
10269.0,16619.0,1.0
14369.0,7942.0,1.0
14369.0,14120.0,1.0
14369.0,15761.0,1.0
14369.0,16853.0,1.0
34.0,35.0,1.0
34.0,4893.0,1.0
34.0,16680.0,1.0
35.0,8296.0,1.0
35.0,11357.0,1.0
548.0,547.0,1.0
548.0,4248.0,1.0
547.0,5585.0,1.0
547.0,15736.0,1.0
547.0,6287.0,1.0
17447.0,4288.0,1.0
17447.0,8028.0,1.0
17447.0,11348.0,1.0
48.0,49.0,1.0
48.0,2947.0,1.0
48.0,5455.0,1.0
49.0,11348.0,1.0
49.0,5837.0,1.0
8757.0,4287.0,1.0
8757.0,4288.0,1.0
8757.0,10453.0,1.0
8245.0,5190.0,1.0
8245.0,6467.0,1.0
8245.0,7009.0,1.0
11833.0,16454.0,1.0
16956.0,641.0,1.0
16956.0,5531.0,1.0
5189.0,5190.0,1.0
5189.0,6467.0,1.0
5189.0,12792.0,1.0
5189.0,10450.0,1.0
5190.0,14051.0,1.0
16454.0,6025.0,1.0
11348.0,329.0,1.0
8791.0,330.0,1.0
8791.0,12600.0,1.0
8791.0,16371.0,1.0
8791.0,11023.0,1.0
11357.0,8090.0,1.0
11357.0,17042.0,1.0
12382.0,7942.0,1.0
12382.0,11934.0,1.0
12382.0,16853.0,1.0
16481.0,11083.0,1.0
8296.0,4287.0,1.0
8296.0,8090.0,1.0
17014.0,9895.0,1.0
17014.0,17042.0,1.0
17014.0,20762.0,1.0
640.0,641.0,1.0
640.0,5531.0,1.0
640.0,8408.0,1.0
640.0,12792.0,1.0
16513.0,7049.0,1.0
16513.0,10453.0,1.0
641.0,8884.0,1.0
641.0,14051.0,1.0
6287.0,6288.0,1.0
6287.0,14067.0,1.0
6288.0,14199.0,1.0
10383.0,9407.0,1.0
10383.0,12792.0,1.0
10383.0,14257.0,1.0
10383.0,10450.0,1.0
17042.0,16545.0,1.0
17042.0,16680.0,1.0
4248.0,9894.0,1.0
11934.0,7942.0,1.0
16545.0,8090.0,1.0
16545.0,8383.0,1.0
16545.0,16633.0,1.0
2722.0,6025.0,1.0
2722.0,8884.0,1.0
2722.0,16189.0,1.0
9894.0,9895.0,1.0
9894.0,16680.0,1.0
9895.0,20762.0,1.0
4783.0,2745.0,1.0
14000.0,5585.0,1.0
14000.0,14067.0,1.0
14000.0,15736.0,1.0
14000.0,16671.0,1.0
8884.0,10092.0,1.0
8884.0,11092.0,1.0
2745.0,11023.0,1.0
2745.0,12600.0,1.0
4287.0,4288.0,1.0
4287.0,10109.0,1.0
4288.0,12095.0,1.0
8383.0,1746.0,1.0
