Source,Target,Weight
8197.0,5382.0,1.0
8197.0,8198.0,1.0
8197.0,9070.0,1.0
8197.0,10489.0,1.0
4101.0,3685.0,1.0
4101.0,4102.0,1.0
4101.0,13986.0,1.0
4102.0,899.0,1.0
4102.0,5381.0,1.0
4102.0,4493.0,1.0
8198.0,2594.0,1.0
8198.0,11427.0,1.0
8201.0,801.0,1.0
8201.0,8202.0,1.0
8201.0,10905.0,1.0
12298.0,5501.0,1.0
14344.0,2793.0,1.0
14344.0,8282.0,1.0
14344.0,14162.0,1.0
12303.0,11395.0,1.0
12303.0,12304.0,1.0
12303.0,17231.0,1.0
6160.0,4575.0,1.0
6160.0,4935.0,1.0
6160.0,12749.0,1.0
16403.0,855.0,1.0
16403.0,7845.0,1.0
16403.0,8750.0,1.0
16403.0,13554.0,1.0
8215.0,5453.0,1.0
8215.0,8216.0,1.0
8215.0,10597.0,1.0
8216.0,1983.0,1.0
8216.0,5007.0,1.0
8216.0,8255.0,1.0
2074.0,406.0,1.0
2074.0,407.0,1.0
2074.0,9647.0,1.0
16411.0,747.0,1.0
16411.0,17055.0,1.0
16411.0,19394.0,1.0
10270.0,3751.0,1.0
10270.0,9799.0,1.0
10270.0,10489.0,1.0
10271.0,7239.0,1.0
10271.0,10272.0,1.0
10272.0,6546.0,1.0
10272.0,6672.0,1.0
10272.0,8184.0,1.0
10273.0,7081.0,1.0
10273.0,9589.0,1.0
10273.0,11269.0,1.0
10273.0,13049.0,1.0
16419.0,1398.0,1.0
16419.0,2271.0,1.0
16419.0,7356.0,1.0
16419.0,12894.0,1.0
16421.0,6553.0,1.0
16421.0,8311.0,1.0
16421.0,13676.0,1.0
16421.0,16361.0,1.0
10279.0,1064.0,1.0
10279.0,6958.0,1.0
10279.0,9106.0,1.0
10279.0,10923.0,1.0
8233.0,1116.0,1.0
8233.0,16919.0,1.0
8233.0,16985.0,1.0
16426.0,3192.0,1.0
16426.0,3317.0,1.0
16426.0,8693.0,1.0
8236.0,5137.0,1.0
8236.0,8140.0,1.0
8236.0,10085.0,1.0
8236.0,10792.0,1.0
4141.0,3780.0,1.0
4141.0,4142.0,1.0
4141.0,11605.0,1.0
4141.0,10504.0,1.0
46.0,47.0,1.0
46.0,8244.0,1.0
46.0,12730.0,1.0
46.0,11474.0,1.0
47.0,3469.0,1.0
47.0,10188.0,1.0
47.0,11740.0,1.0
8240.0,3500.0,1.0
8240.0,5997.0,1.0
8240.0,6831.0,1.0
8240.0,9467.0,1.0
4142.0,1166.0,1.0
4142.0,3781.0,1.0
4142.0,7080.0,1.0
16434.0,3349.0,1.0
16434.0,6230.0,1.0
16434.0,8974.0,1.0
16434.0,10387.0,1.0
2097.0,2096.0,1.0
2097.0,5421.0,1.0
2097.0,4575.0,1.0
8244.0,470.0,1.0
8244.0,1734.0,1.0
8244.0,7773.0,1.0
2096.0,5497.0,1.0
2096.0,5517.0,1.0
2096.0,4935.0,1.0
14390.0,2463.0,1.0
14390.0,3007.0,1.0
14390.0,7179.0,1.0
14390.0,10691.0,1.0
4151.0,4152.0,1.0
4151.0,5146.0,1.0
4151.0,13492.0,1.0
12344.0,5328.0,1.0
12344.0,11068.0,1.0
12344.0,12376.0,1.0
4152.0,5284.0,1.0
4152.0,12432.0,1.0
16442.0,3682.0,1.0
16442.0,6553.0,1.0
16442.0,7398.0,1.0
16442.0,16361.0,1.0
8242.0,5822.0,1.0
8242.0,8243.0,1.0
8242.0,9908.0,1.0
8242.0,16985.0,1.0
8243.0,10217.0,1.0
8243.0,11528.0,1.0
8243.0,16919.0,1.0
6205.0,11301.0,1.0
8254.0,1983.0,1.0
8254.0,2726.0,1.0
8254.0,8255.0,1.0
8254.0,10942.0,1.0
8255.0,5008.0,1.0
8255.0,9401.0,1.0
6206.0,286.0,1.0
6206.0,4709.0,1.0
6206.0,11918.0,1.0
4161.0,1237.0,1.0
4161.0,3191.0,1.0
4161.0,3766.0,1.0
4161.0,7744.0,1.0
8259.0,8260.0,1.0
8259.0,12193.0,1.0
8259.0,9367.0,1.0
8260.0,7609.0,1.0
8260.0,8238.0,1.0
8271.0,3195.0,1.0
8271.0,6398.0,1.0
12368.0,3350.0,1.0
12368.0,6272.0,1.0
12368.0,8622.0,1.0
12368.0,16503.0,1.0
14416.0,2808.0,1.0
8274.0,3682.0,1.0
8274.0,8275.0,1.0
8274.0,16581.0,1.0
8275.0,4036.0,1.0
8275.0,9467.0,1.0
4180.0,610.0,1.0
4180.0,4835.0,1.0
4180.0,7695.0,1.0
6230.0,1465.0,1.0
6230.0,5827.0,1.0
6230.0,10022.0,1.0
4183.0,4184.0,1.0
4183.0,6109.0,1.0
4183.0,11115.0,1.0
12376.0,5214.0,1.0
12376.0,17967.0,1.0
4184.0,8458.0,1.0
4184.0,12138.0,1.0
6231.0,1237.0,1.0
6231.0,4469.0,1.0
6231.0,7646.0,1.0
10329.0,10572.0,1.0
10329.0,12833.0,1.0
16473.0,11919.0,1.0
16473.0,12052.0,1.0
16473.0,12472.0,1.0
16473.0,13656.0,1.0
2141.0,2142.0,1.0
2141.0,11391.0,1.0
2141.0,11883.0,1.0
2142.0,920.0,1.0
2142.0,1225.0,1.0
2142.0,4063.0,1.0
10332.0,4005.0,1.0
10332.0,7635.0,1.0
10332.0,13802.0,1.0
