Nodes Removed,Fraction of Nodes Removed,Core Proportion
350,0.016511770533566072,0.9797141104873331
351,0.01655894702080483,0.9796669340000943
352,0.01660612350804359,0.9796197575128556
353,0.016653299995282353,0.9795725810256168
354,0.016700476482521112,0.9795254045383781
355,0.01674765296975987,0.9794782280511393
356,0.01679482945699863,0.9794310515639005
357,0.016842005944237393,0.9793838750766618
358,0.016889182431476153,0.9793366985894231
359,0.016936358918714912,0.9792895221021842
360,0.01698353540595367,0.9792423456149455
361,0.017030711893192434,0.9791951691277068
362,0.017077888380431193,0.979147992640468
363,0.017125064867669952,0.9791008161532292
364,0.017172241354908715,0.9790536396659905
365,0.017219417842147474,0.9790064631787517
366,0.017266594329386233,0.978959286691513
367,0.017313770816624992,0.9788649337170354
368,0.017360947303863755,0.9784875218191253
369,0.017408123791102514,0.9783931688446478
370,0.017455300278341274,0.978345992357409
371,0.017502476765580036,0.9782988158701703
372,0.017549653252818796,0.9782516393829316
373,0.017596829740057555,0.9782044628956927
374,0.017644006227296314,0.978157286408454
375,0.017691182714535077,0.9777798745105439
376,0.017738359201773836,0.9777326980233052
377,0.017785535689012595,0.9776855215360665
378,0.017832712176251358,0.9776383450488276
379,0.017879888663490117,0.9775911685615889
380,0.017927065150728876,0.9775439920743502
381,0.017974241637967635,0.9774968155871114
382,0.018021418125206398,0.9774496390998726
383,0.018068594612445157,0.9774024626126339
384,0.018115771099683917,0.9773552861253951
385,0.01816294758692268,0.9773081096381564
386,0.01821012407416144,0.9772609331509176
387,0.018257300561400198,0.9771665801764401
388,0.018304477048638957,0.9771194036892012
389,0.01835165353587772,0.9770250507147238
390,0.01839883002311648,0.976977874227485
391,0.018446006510355238,0.976977874227485
392,0.018493182997594,0.9769306977402462
393,0.01854035948483276,0.9768835212530075
394,0.01858753597207152,0.9768363447657687
395,0.01863471245931028,0.97678916827853
396,0.01868188894654904,0.97678916827853
397,0.0187290654337878,0.9767419917912912
398,0.01877624192102656,0.9764589328678587
399,0.01882341840826532,0.9764117563806199
400,0.01887059489550408,0.9763645798933811
401,0.01891777138274284,0.9763174034061424
402,0.0189649478699816,0.9762702269189036
403,0.019012124357220363,0.9761758739444261
404,0.019059300844459122,0.9761286974571873
405,0.01910647733169788,0.9760815209699486
406,0.01915365381893664,0.975987167995471
407,0.019200830306175403,0.9759399915082323
408,0.019248006793414162,0.9758928150209936
409,0.01929518328065292,0.9758928150209936
410,0.019342359767891684,0.9758456385337547
411,0.019389536255130443,0.975798462046516
412,0.019436712742369203,0.9757512855592773
413,0.019483889229607962,0.9755154031230835
414,0.019531065716846725,0.9754210501486059
415,0.019578242204085484,0.9752323441996509
416,0.019625418691324243,0.9751851677124121
