Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
301,0.01870610900503387,0.7245118389161643,0.16770024039259418
302,0.018768255546578832,0.7232266484370146,0.1688208659328219
303,0.018830402088123796,0.7230426946740414,0.1687475470056314
304,0.01889254862966876,0.722592753713256,0.1684441330519696
305,0.01895469517121372,0.7150506494313593,0.17057332474374876
306,0.019016841712758685,0.7147461313777889,0.17035324420554718
307,0.01907898825430365,0.7145360760673671,0.17032773190931147
308,0.01914113479584861,0.7140314461500218,0.17039934024418965
309,0.019203281337393574,0.7130632030327513,0.17179906901816566
310,0.019265427878938538,0.7127823006649683,0.17171979290758488
311,0.0193275744204835,0.7126045615561496,0.17163667453112683
312,0.019389720962028463,0.7122130383444162,0.1714615396976533
313,0.019451867503573427,0.7111602759306446,0.17194806777009375
314,0.019514014045118388,0.7109402771735754,0.1718116180831696
315,0.019576160586663352,0.7105574544776584,0.1717599288890407
316,0.019638307128208316,0.7103461562364055,0.17176253931314886
317,0.019700453669753277,0.7101833322975577,0.17169132484486563
318,0.01976260021129824,0.7100876266235784,0.17162848951975987
319,0.019824746752843205,0.7090783667888881,0.17203074096294255
320,0.019886893294388166,0.7089006276800695,0.1719756997082633
321,0.01994903983593313,0.7087477471878688,0.17200199457847623
322,0.020011186377478094,0.7082729476104654,0.17178535533764025
323,0.020073332919023055,0.7081610838356844,0.17172432420472444
324,0.02013547946056802,0.7078515940587906,0.1715043594205051
325,0.020197626002112983,0.7076117084084269,0.17138724222517787
326,0.020259772543657944,0.7072239139891865,0.17136668363801918
327,0.020321919085202908,0.7070946491827729,0.17131830870081738
328,0.020384065626747872,0.7066770244235907,0.17107365064904292
329,0.020446212168292833,0.705908893170095,0.1705287439884642
330,0.020508358709837797,0.7045826859735255,0.16934765408980113
331,0.02057050525138276,0.7040631408862096,0.1692790496581009
332,0.020632651792927722,0.6999303958734694,0.1685125008392798
333,0.020694798334472686,0.6995040705984711,0.16821449971503183
334,0.02075694487601765,0.6989683674103536,0.16847269863923658
335,0.020819091417562614,0.6947946056801939,0.1666808733911381
336,0.020881237959107575,0.6941619538872659,0.16630284536828693
337,0.02094338450065254,0.6938624075570192,0.16636984701257038
338,0.021005531042197503,0.686734199241812,0.16636861624493113
339,0.021067677583742464,0.6858305885277484,0.16695703964419867
340,0.021129824125287428,0.6854527375551551,0.16678867464736113
341,0.021191970666832392,0.6850102541793549,0.1668949746930798
342,0.021254117208377353,0.6847964700764402,0.16683883202117972
343,0.021316263749922317,0.6846237026909453,0.16672326274849777
344,0.02137841029146728,0.6843974892797217,0.16666867394371337
345,0.021440556833012242,0.6842533093033374,0.16662535759660374
346,0.021502703374557206,0.68416008949102,0.1665497754995355
347,0.02156484991610217,0.6838754583307441,0.16637954117450998
348,0.02162699645764713,0.6836194145795789,0.1663120900993926
349,0.021689142999192095,0.683457833571562,0.16626212789396785
350,0.02175128954073706,0.6830812255297993,0.16608122978347023
351,0.02181343608228202,0.6822410042881115,0.16537316634731694
352,0.021875582623826984,0.6821316263749924,0.16538321837748254
353,0.02193772916537195,0.6818482381455473,0.16540329848787724
354,0.02199987570691691,0.6815934373252129,0.16526644936021048
355,0.022062022248461873,0.6813535516748493,0.16523413337989076
356,0.022124168790006837,0.6805792057671991,0.16485787036769853
357,0.022186315331551798,0.6798757069169102,0.16436478190784543
358,0.022248461873096762,0.6795513019700457,0.16433169898686284
359,0.022310608414641726,0.6788316450189548,0.1638133007929821
360,0.022372754956186687,0.6785631719594802,0.16376855852511862
361,0.02243490149773165,0.678344416133242,0.16366745003418617
362,0.022497048039276615,0.6780063389472373,0.16347336734231713
363,0.022559194580821576,0.6778733453483309,0.1634495699708257
364,0.02262134112236654,0.6775588838481136,0.1632746445912344
365,0.022683487663911504,0.6769088310235531,0.1630326374079498
366,0.022745634205456465,0.6767808091479705,0.1629773191496092
367,0.02280778074700143,0.6766975327823004,0.16292809483267293
368,0.022869927288546393,0.6697048039276613,0.16201865852549668
369,0.022932073830091354,0.6694313591448635,0.16212778308970072
370,0.022994220371636318,0.6692374619352432,0.16206926905752828
371,0.023056366913181282,0.66895655956746,0.16194091022883086
372,0.023118513454726243,0.6687912497669504,0.16187400054839493
373,0.023180659996271207,0.6683239077745323,0.16229074322035122
374,0.02324280653781617,0.6681772419364863,0.16232639904148044
375,0.023304953079361132,0.6680231185134546,0.1623480002858436
376,0.023367099620906096,0.6678428935429741,0.16224509503117257
377,0.02342924616245106,0.660986887079734,0.1642586009196927
378,0.02349139270399602,0.6607818034926355,0.16412799342758722
379,0.023553539245540985,0.6606674538561929,0.16411712535125145
380,0.02361568578708595,0.6604089242433657,0.16404670365686838
381,0.02367783232863091,0.6600422596482506,0.16376372353654142
382,0.023739978870175874,0.6598409048536449,0.16377732450492005
383,0.02380212541172084,0.6596482505748555,0.163700862267612
384,0.0238642719532658,0.6594481387110808,0.163686438148029
385,0.023926418494810763,0.6593250885588218,0.1636718120020592
386,0.023988565036355727,0.6592467839164752,0.1636349884349104
387,0.02405071157790069,0.6588378596731094,0.16341010866479314
388,0.024112858119445652,0.6585855447144369,0.16348041347365022
389,0.024175004660990616,0.6581592194394383,0.1633255011831261
390,0.02423715120253558,0.6531203778509728,0.16076154996407016
391,0.02429929774408054,0.6527636567025047,0.16046116242172248
392,0.024361444285625505,0.6524541669256108,0.16071909716648977
393,0.02442359082717047,0.6496128270461752,0.159099231389044
394,0.02448573736871543,0.6493542974333479,0.15905442669192285
395,0.024547883910260394,0.649142999192095,0.15889158902256606
396,0.02461003045180536,0.6489503449133057,0.15882527615465517
397,0.02467217699335032,0.6487054875396184,0.15870730131841165
398,0.024734323534895283,0.6481523833198682,0.15827335769580064
399,0.024796470076440248,0.6478789385370703,0.1580687858906507
400,0.024858616617985208,0.6475073022186315,0.15801713478254492
401,0.024920763159530172,0.6472040270958921,0.15772034290793127
402,0.024982909701075137,0.6469852712696539,0.1575907808504201
403,0.025045056242620097,0.64633024672177,0.15771286612289004
404,0.02510720278416506,0.6456516064880989,0.15729202482349436
405,0.025169349325710026,0.6453408737803741,0.15720511155798633
406,0.025231495867254986,0.6451954508731588,0.1571883434308384
407,0.02529364240879995,0.6447405381890496,0.15699213277764956
408,0.025355788950344915,0.6441986203467774,0.1565338674893311
409,0.025417935491889875,0.6440482257162387,0.1564945659768117
410,0.02548008203343484,0.6438816729848983,0.15647394071096582
411,0.025542228574979804,0.6437238207693742,0.1564943149722635
412,0.025604375116524764,0.6434168168541422,0.1565898919417831
413,0.02566652165806973,0.6432179479211984,0.15659483322440185
414,0.025728668199614693,0.6371076999564976,0.15529344992657862
415,0.025790814741159653,0.6369560623951278,0.15524717363389803
416,0.025852961282704617,0.6366950469206389,0.15512486578930038
417,0.02591510782424958,0.6363519980113107,0.15510930657735195
418,0.025977254365794542,0.6362177614815736,0.15514953680755733
419,0.026039400907339506,0.6355540364178733,0.15478091838962196
420,0.02610154744888447,0.6352582188801194,0.15451112295010258
421,0.02616369399042943,0.6351339257970294,0.1545146913679741
422,0.026225840531974395,0.6315107824249582,0.15237082706997798
423,0.02628798707351936,0.6300453669753278,0.1520408809462942
424,0.02635013361506432,0.6294810763780996,0.15157244811841789
425,0.026412280156609284,0.6287054875396184,0.1516218615510072
426,0.02647442669815425,0.6284606301659312,0.15144923574262859
427,0.02653657323969921,0.6279920452426823,0.15136794315391763
428,0.026598719781244173,0.6230737679448137,0.15311909607602597
429,0.026660866322789138,0.6229656329625254,0.1530641719236735
430,0.026723012864334098,0.6215797650860728,0.15377371981172183
431,0.026785159405879062,0.6174457771425018,0.15073970750373075
432,0.026847305947424027,0.6172270213162636,0.150737556585735
433,0.026909452488968987,0.6164564042011061,0.1500371069295314
434,0.02697159903051395,0.6161742589024921,0.14998883524597467
435,0.027033745572058916,0.616064880989373,0.1500093617593385
436,0.02709589211360388,0.6158684979180908,0.14995466560568044
437,0.02715803865514884,0.6116910073954385,0.14798769953497184
438,0.027220185196693805,0.6111963209247403,0.1482451592723147
439,0.02728233173823877,0.6107588092722639,0.1478263667865934
440,0.02734447827978373,0.6105400534460257,0.14784705231889972
441,0.027406624821328694,0.6103909017463177,0.14783541985979695
442,0.027468771362873658,0.6099223168230686,0.14741954375696942
443,0.02753091790441862,0.6098067242557952,0.14742019672536788
444,0.027593064445963583,0.6095618668821081,0.1475414210426872
445,0.027655210987508547,0.6093754272574732,0.1475210434541979
446,0.027717357529053507,0.6092225467652724,0.14744457558672472
447,0.02777950407059847,0.6089714747374309,0.14734853783269095
448,0.027841650612143436,0.608785035112796,0.14730247637962088
449,0.027903797153688396,0.6014691442421229,0.14531183259464683
450,0.02796594369523336,0.601357280467342,0.14528049596189335
451,0.028028090236778325,0.6011347958486111,0.1452533501573391
452,0.028090236778323285,0.6007333291902306,0.1453343368252845
453,0.02815238331986825,0.6004362687216458,0.14512327629764363
454,0.028214529861413214,0.600037287924927,0.1454823448750252
455,0.028276676402958174,0.5987707414082407,0.1462131041411555
456,0.02833882294450314,0.5977502951960723,0.1476650235750456
457,0.028400969486048103,0.5975389969548194,0.1474876969828039
458,0.028463116027593063,0.5970393387607981,0.14704963795464437
459,0.028525262569138028,0.5968640855136411,0.14694038414119348
460,0.02858740911068299,0.5967447641538748,0.14695046441250165
461,0.028649555652227952,0.5965508669442545,0.14686618450354577
462,0.028711702193772917,0.5964514324777825,0.14687802257105143
463,0.02877384873531788,0.5963395687030016,0.14682023740975705
464,0.02883599527686284,0.5958610403331054,0.1464572797544764
465,0.028898141818407806,0.5946205953638679,0.14737131157136762
466,0.02896028835995277,0.5944142688459387,0.14735159931941152
467,0.02902243490149773,0.5925573301845752,0.14541253440689403
468,0.029084581443042695,0.5922801566092847,0.14529655189960372
469,0.02914672798458766,0.59217699335032,0.14524750465227065
470,0.02920887452613262,0.5919545087315891,0.14512228741218483
471,0.029271021067677584,0.5917780125536012,0.1451552226341185
472,0.029333167609222548,0.5914635510533838,0.14509367977437457
473,0.02939531415076751,0.5912659250512708,0.14518662075985256
474,0.029457460692312473,0.5911888633397552,0.14513950506862955
