Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
272,0.016903859300229942,0.4927126965384377,0.1272493309024288
273,0.016966005841774906,0.48651668634640494,0.12593477746422033
274,0.017028152383319867,0.48229942203716386,0.12742113174041964
275,0.01709029892486483,0.4776856627928656,0.12283326815986836
276,0.017152445466409795,0.477101485302343,0.12285848300950324
277,0.017214592007954756,0.4683276365670252,0.11843525073194232
278,0.01727673854949972,0.4653694611894849,0.11900437382289421
279,0.017338885091044684,0.4641327450127401,0.1181767246270572
280,0.017401031632589645,0.46351252252812153,0.11804516531164563
281,0.01746317817413461,0.46299670623329836,0.11790480701141892
282,0.017525324715679573,0.4620197626002114,0.11748742634280482
283,0.017587471257224537,0.45988937915605,0.11744264976661338
284,0.017649617798769498,0.4591038468709217,0.11731611232387544
285,0.017711764340314462,0.4587719843390716,0.11727990198348147
286,0.017773910881859426,0.4580945870362315,0.11691787141371725
287,0.017836057423404387,0.4526443353427381,0.1196459842443704
288,0.01789820396494935,0.4510086383692748,0.11963942953771321
289,0.017960350506494315,0.44978435150083895,0.12028340780315733
290,0.018022497048039276,0.4490820955813809,0.12010423684469164
291,0.01808464358958424,0.4487042446087875,0.11997364735515079
292,0.018146790131129204,0.4439724069355542,0.1156616001282079
293,0.018208936672674165,0.43817662047107075,0.11338916288596955
294,0.01827108321421913,0.4372058914921385,0.1138266465138831
295,0.018333229755764093,0.43038841588465604,0.10992330655488526
296,0.018395376297309054,0.4294065005282455,0.10983536149155654
297,0.018457522838854018,0.42863464048225736,0.10943249196182689
298,0.018519669380398982,0.42478404076813137,0.11263951876621758
299,0.018581815921943943,0.4234901497731651,0.11271093046439659
300,0.018643962463488907,0.4207519731526941,0.11270250991298487
301,0.01870610900503387,0.42008824808899375,0.1115830219402291
302,0.018768255546578832,0.41923062581567344,0.1103392230450899
303,0.018830402088123796,0.418840345534771,0.11029308924117727
304,0.01889254862966876,0.4186153750543783,0.11026644835634737
305,0.01895469517121372,0.41733391336772113,0.11055774752299188
306,0.019016841712758685,0.41274128394754833,0.10800596989106168
307,0.01907898825430365,0.4117531539369834,0.10814021621473169
308,0.01914113479584861,0.4109788080293332,0.10840855419277136
309,0.019203281337393574,0.40979429494748615,0.10843529239544174
310,0.019265427878938538,0.40910073954384435,0.10828204626632172
311,0.0193275744204835,0.4088049220060903,0.10813444356924118
312,0.019389720962028463,0.40822198744639854,0.10778207642682978
313,0.019451867503573427,0.40257659561245407,0.10120635329359279
314,0.019514014045118388,0.40135976632900383,0.09983896737326177
315,0.019576160586663352,0.3996420359207011,0.0997898230065662
316,0.019638307128208316,0.3992020384065627,0.09977744524226556
317,0.019700453669753277,0.39534770989994406,0.09715141523755547
318,0.01976260021129824,0.39325337144987893,0.09913561637468597
319,0.019824746752843205,0.3927773289416445,0.09861983096279943
320,0.019886893294388166,0.3916276179230626,0.0968916095896312
321,0.01994903983593313,0.38894288732832016,0.09822536368132749
322,0.020011186377478094,0.38042756820582924,0.0921049806186088
323,0.020073332919023055,0.3793375178671306,0.09147269446589283
324,0.02013547946056802,0.37201789820396497,0.08345952438351449
325,0.020197626002112983,0.37062084395003425,0.08313042587555101
326,0.020259772543657944,0.36408178484867315,0.08285143391416337
327,0.020321919085202908,0.36361444285625505,0.08267720630202592
328,0.020384065626747872,0.3632390777453235,0.08272941881329196
329,0.020446212168292833,0.3594605680193898,0.08329788770557386
330,0.020508358709837797,0.35724317941706557,0.08295534067063438
331,0.02057050525138276,0.35655335280591643,0.08322150118730244
332,0.020632651792927722,0.35365732396992117,0.08553161593168315
333,0.020694798334472686,0.35110931576657767,0.08837143829231645
334,0.02075694487601765,0.3484071841402026,0.0868170728093385
335,0.020819091417562614,0.3477086570132373,0.08670025544232463
336,0.020881237959107575,0.3474501274004102,0.08671654474405988
337,0.02094338450065254,0.3470412031570443,0.08659967532152896
338,0.021005531042197503,0.34627928655770307,0.08629594867516094
339,0.021067677583742464,0.3444770368528991,0.08646263865922832
340,0.021129824125287428,0.34392641849481076,0.08635009367373858
341,0.021191970666832392,0.34325274998446326,0.08603096030474659
342,0.021254117208377353,0.34279908023118516,0.08600601091830454
343,0.021316263749922317,0.3410527624137717,0.0858496145641757
344,0.02137841029146728,0.3376645329687402,0.08363142068518004
345,0.021440556833012242,0.33673979243055124,0.08304214103480244
346,0.021502703374557206,0.3359704182462246,0.08332533411031093
347,0.02156484991610217,0.3354819464296812,0.08331252577105858
348,0.02162699645764713,0.33192467839164747,0.08261375087034548
349,0.021689142999192095,0.32921011745696355,0.08328454768602647
