Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality
17031.0,1276151.17330356,248229.787442237,3.0,76480.98318196
10651.0,1274821.66322219,249136.940147161,4.0,1055566.808610859
10652.0,1275241.79557464,249128.648819149,4.0,1235595.4808795168
7713.0,1275568.32440697,249122.302387148,4.0,1465537.6020857072
16933.0,1274814.16159019,248748.249330759,4.0,445567.770702994
10672.0,1274130.3059735,248215.536178216,3.0,123459.66753662778
14772.0,1274817.41650219,248919.059698939,3.0,30617.72319648488
10292.0,1274490.65170187,249145.658995166,4.0,892097.8394823403
16313.0,1275344.23730274,248459.86117047103,3.0,647642.934473582
16319.0,1274812.35544619,248655.585522667,4.0,1582359.9716754623
9290.0,1275594.05176699,248435.333298445,4.0,485551.5879938303
9291.0,1275597.64459899,248691.508018702,3.0,59993.52732187666
16970.0,1276150.12543157,248157.712114155,4.0,306157.6103219183
10967.0,1274124.73285349,247955.838833943,3.0,66116.28393492753
4312.0,1274808.56152619,248459.931058466,3.0,52006.24314362022
4311.0,1274136.02680551,248480.155698493,4.0,248409.51062141889
3810.0,1274149.38110951,248744.582706764,4.0,328474.52154503315
3811.0,1274465.21310984,248780.188594788,4.0,2249174.8441973976
5612.0,1275593.22725499,248362.329842359,5.0,594547.4224081133
6381.0,1275578.71909498,247378.854449362,4.0,94635.80571317072
6380.0,1275555.80971895,246608.601392567,4.0,75226.57670007163
9329.0,1275583.48152699,247700.719601691,4.0,216267.4654469648
16881.0,1276152.79864757,248334.46046634004,3.0,185757.17750297143
16627.0,1275872.89138328,248339.426674336,4.0,403982.1406412085
13300.0,1275858.48754327,247370.332145348,4.0,96742.96692097906
17790.0,1276427.29746385,248001.730481997,4.0,200413.556045782
