Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality
2500.0,1255643.46006656,237195.117606938,4.0,157496.863283611
14181.0,1255283.0411862,237201.488678932,4.0,98298.88940938385
10052.0,1255680.2638426,238520.094248295,4.0,151151.11286183723
2501.0,1255659.67920259,237776.55607152,4.0,106078.4835350316
5799.0,1255334.63625824,239042.479080826,4.0,247836.83967331084
1066.0,1255029.94787394,239858.842921659,4.0,907849.045623169
10860.0,1254697.90851359,239861.862889662,4.0,810274.7134459069
13936.0,1254970.74486588,237789.869031534,4.0,85379.73720014165
14001.0,1254641.98896153,237796.282407552,3.0,17638.196722172317
3411.0,1255320.33309023,238526.701224297,4.0,152255.19357696435
3002.0,1254991.2127059,238532.743208304,4.0,127659.5587603416
3003.0,1255005.11324991,239048.585000828,4.0,172798.9829786966
2748.0,1255671.4085466,239036.163112819,4.0,250856.4611384926
