Source,Target,Weight
17920.0,10026.0,1.0
17920.0,17000.0,1.0
17920.0,17625.0,1.0
17920.0,18180.0,1.0
4097.0,3288.0,1.0
4097.0,10025.0,1.0
12035.0,3321.0,1.0
18180.0,17086.0,1.0
17157.0,2099.0,1.0
17157.0,17878.0,1.0
14088.0,8527.0,1.0
14088.0,9358.0,1.0
9228.0,3287.0,1.0
9228.0,6239.0,1.0
22925.0,11969.0,1.0
22925.0,17626.0,1.0
22925.0,22928.0,1.0
9358.0,4536.0,1.0
9358.0,11611.0,1.0
22926.0,11969.0,1.0
22927.0,11969.0,1.0
17170.0,11255.0,1.0
17170.0,17086.0,1.0
17170.0,17169.0,1.0
17170.0,17692.0,1.0
15132.0,15133.0,1.0
17692.0,18039.0,1.0
15133.0,8528.0,1.0
15133.0,18039.0,1.0
10025.0,10026.0,1.0
10025.0,11234.0,1.0
10025.0,11233.0,1.0
10026.0,11992.0,1.0
15790.0,6239.0,1.0
6707.0,17000.0,1.0
6707.0,17625.0,1.0
6707.0,17996.0,1.0
6707.0,17472.0,1.0
2099.0,17996.0,1.0
11444.0,2614.0,1.0
11444.0,6881.0,1.0
11444.0,17878.0,1.0
2614.0,2613.0,1.0
2613.0,6881.0,1.0
4536.0,4535.0,1.0
4536.0,17472.0,1.0
11255.0,11254.0,1.0
11255.0,18623.0,1.0
18623.0,7873.0,1.0
18623.0,18039.0,1.0
11969.0,11611.0,1.0
22722.0,6880.0,1.0
7873.0,3322.0,1.0
17996.0,17878.0,1.0
8527.0,7421.0,1.0
8527.0,8528.0,1.0
17878.0,17000.0,1.0
3287.0,3288.0,1.0
11992.0,11233.0,1.0
17625.0,17626.0,1.0
6238.0,6239.0,1.0
6880.0,6881.0,1.0
11234.0,11233.0,1.0
3321.0,3322.0,1.0
7420.0,7421.0,1.0
