Source,Target,Weight
2.0,3.0,1.0
2.0,6782.0,1.0
2.0,10354.0,1.0
3.0,4356.0,1.0
3.0,13959.0,1.0
3.0,11024.0,1.0
6.0,7.0,1.0
6.0,11497.0,1.0
7.0,1167.0,1.0
7.0,18079.0,1.0
8204.0,1795.0,1.0
8204.0,2819.0,1.0
8204.0,13540.0,1.0
8204.0,23013.0,1.0
17.0,8946.0,1.0
8227.0,1041.0,1.0
8227.0,14359.0,1.0
8253.0,8254.0,1.0
8253.0,19691.0,1.0
8253.0,11302.0,1.0
8254.0,2630.0,1.0
8254.0,3583.0,1.0
8254.0,9183.0,1.0
8267.0,91.0,1.0
8267.0,8268.0,1.0
8267.0,9586.0,1.0
8267.0,9503.0,1.0
8268.0,3961.0,1.0
8268.0,8790.0,1.0
8268.0,15187.0,1.0
80.0,81.0,1.0
80.0,5531.0,1.0
80.0,14438.0,1.0
80.0,15826.0,1.0
8273.0,8274.0,1.0
8273.0,11028.0,1.0
8273.0,12786.0,1.0
8273.0,13114.0,1.0
8274.0,8022.0,1.0
8274.0,8436.0,1.0
8274.0,11116.0,1.0
81.0,1700.0,1.0
81.0,7438.0,1.0
81.0,12145.0,1.0
86.0,87.0,1.0
86.0,2727.0,1.0
86.0,11344.0,1.0
86.0,7241.0,1.0
87.0,3040.0,1.0
87.0,9954.0,1.0
87.0,2695.0,1.0
90.0,91.0,1.0
90.0,4955.0,1.0
90.0,10978.0,1.0
90.0,3224.0,1.0
91.0,8790.0,1.0
91.0,12464.0,1.0
8288.0,265.0,1.0
8288.0,4033.0,1.0
8288.0,8332.0,1.0
8288.0,14115.0,1.0
8300.0,12219.0,1.0
8300.0,15440.0,1.0
8300.0,19779.0,1.0
16497.0,16501.0,1.0
16497.0,18330.0,1.0
16500.0,6795.0,1.0
16500.0,16501.0,1.0
16500.0,22970.0,1.0
16501.0,21293.0,1.0
16501.0,22799.0,1.0
8317.0,8318.0,1.0
8317.0,14318.0,1.0
8317.0,17911.0,1.0
8317.0,13954.0,1.0
8318.0,1989.0,1.0
8318.0,6539.0,1.0
8318.0,14556.0,1.0
8332.0,4128.0,1.0
8332.0,20843.0,1.0
142.0,143.0,1.0
142.0,3782.0,1.0
143.0,2630.0,1.0
143.0,583.0,1.0
8354.0,9653.0,1.0
8354.0,13339.0,1.0
8354.0,22604.0,1.0
16566.0,16787.0,1.0
16566.0,20770.0,1.0
16579.0,2690.0,1.0
16611.0,16612.0,1.0
16611.0,16844.0,1.0
16612.0,1994.0,1.0
16612.0,17279.0,1.0
233.0,234.0,1.0
233.0,6513.0,1.0
233.0,1382.0,1.0
233.0,6737.0,1.0
234.0,1109.0,1.0
234.0,9549.0,1.0
234.0,1150.0,1.0
239.0,240.0,1.0
239.0,7637.0,1.0
239.0,1259.0,1.0
239.0,6539.0,1.0
240.0,3660.0,1.0
240.0,5582.0,1.0
240.0,7168.0,1.0
8436.0,8023.0,1.0
8438.0,2135.0,1.0
8438.0,4352.0,1.0
8438.0,4395.0,1.0
8438.0,5554.0,1.0
8450.0,3298.0,1.0
8450.0,6279.0,1.0
8450.0,8038.0,1.0
8450.0,10475.0,1.0
265.0,266.0,1.0
265.0,4356.0,1.0
265.0,9082.0,1.0
266.0,4033.0,1.0
266.0,4955.0,1.0
266.0,10978.0,1.0
16654.0,6782.0,1.0
16654.0,10913.0,1.0
16654.0,11063.0,1.0
16654.0,17562.0,1.0
16661.0,326.0,1.0
16661.0,16665.0,1.0
16662.0,9288.0,1.0
16662.0,16663.0,1.0
16662.0,18206.0,1.0
16663.0,452.0,1.0
16663.0,18206.0,1.0
16665.0,17836.0,1.0
312.0,313.0,1.0
312.0,2635.0,1.0
312.0,8773.0,1.0
312.0,4894.0,1.0
313.0,10566.0,1.0
313.0,1041.0,1.0
313.0,9912.0,1.0
326.0,327.0,1.0
326.0,500.0,1.0
8521.0,4188.0,1.0
8521.0,8522.0,1.0
8521.0,18335.0,1.0
8521.0,16222.0,1.0
8522.0,4288.0,1.0
8522.0,9988.0,1.0
8522.0,10023.0,1.0
339.0,15082.0,1.0
8531.0,7542.0,1.0
8531.0,8532.0,1.0
8531.0,9839.0,1.0
8531.0,22985.0,1.0
8532.0,13918.0,1.0
8532.0,14760.0,1.0
8534.0,17944.0,1.0
8537.0,7067.0,1.0
8537.0,8844.0,1.0
8540.0,13143.0,1.0
8540.0,20734.0,1.0
8541.0,2041.0,1.0
8541.0,5491.0,1.0
8541.0,7973.0,1.0
8541.0,13641.0,1.0
365.0,366.0,1.0
365.0,4129.0,1.0
365.0,3949.0,1.0
366.0,1946.0,1.0
366.0,16989.0,1.0
8557.0,7111.0,1.0
8557.0,8558.0,1.0
8557.0,9742.0,1.0
8557.0,12012.0,1.0
8558.0,14118.0,1.0
8558.0,12012.0,1.0
8558.0,13206.0,1.0
377.0,378.0,1.0
377.0,5487.0,1.0
377.0,12489.0,1.0
378.0,5842.0,1.0
378.0,7674.0,1.0
378.0,12490.0,1.0
379.0,380.0,1.0
379.0,7064.0,1.0
379.0,9284.0,1.0
379.0,4716.0,1.0
380.0,2929.0,1.0
380.0,3050.0,1.0
380.0,12250.0,1.0
16770.0,22430.0,1.0
16770.0,22970.0,1.0
8583.0,3962.0,1.0
8583.0,7333.0,1.0
8583.0,7874.0,1.0
8583.0,10997.0,1.0
8590.0,8591.0,1.0
8590.0,11017.0,1.0
8590.0,13800.0,1.0
8591.0,2250.0,1.0
8591.0,7009.0,1.0
16787.0,13913.0,1.0
8608.0,452.0,1.0
8608.0,552.0,1.0
8608.0,9288.0,1.0
8608.0,14034.0,1.0
16821.0,16822.0,1.0
16821.0,21293.0,1.0
16822.0,22430.0,1.0
8641.0,3770.0,1.0
8641.0,5578.0,1.0
8641.0,10241.0,1.0
8641.0,15665.0,1.0
452.0,17656.0,1.0
16844.0,14243.0,1.0
8657.0,3720.0,1.0
8657.0,3941.0,1.0
8657.0,13923.0,1.0
8657.0,14038.0,1.0
8658.0,3566.0,1.0
8658.0,8659.0,1.0
8658.0,13164.0,1.0
8659.0,1895.0,1.0
8659.0,4878.0,1.0
8659.0,10816.0,1.0
8662.0,3475.0,1.0
8662.0,7154.0,1.0
8662.0,8663.0,1.0
8662.0,9429.0,1.0
8663.0,2727.0,1.0
8663.0,7155.0,1.0
8663.0,7241.0,1.0
476.0,477.0,1.0
476.0,3720.0,1.0
476.0,9387.0,1.0
476.0,14038.0,1.0
477.0,8802.0,1.0
477.0,3721.0,1.0
477.0,14863.0,1.0
8675.0,8676.0,1.0
8675.0,9867.0,1.0
8676.0,19609.0,1.0
8676.0,20981.0,1.0
16880.0,13923.0,1.0
16880.0,15197.0,1.0
16881.0,9784.0,1.0
16881.0,11240.0,1.0
16882.0,2079.0,1.0
16882.0,9325.0,1.0
16882.0,9784.0,1.0
16882.0,13278.0,1.0
500.0,10532.0,1.0
16885.0,16886.0,1.0
16885.0,16889.0,1.0
16885.0,18612.0,1.0
16886.0,18598.0,1.0
8710.0,7977.0,1.0
8710.0,17936.0,1.0
8710.0,18338.0,1.0
8710.0,11691.0,1.0
8718.0,1739.0,1.0
8718.0,3046.0,1.0
8718.0,9805.0,1.0
8718.0,12114.0,1.0
8723.0,1110.0,1.0
8723.0,3475.0,1.0
8723.0,4187.0,1.0
8723.0,7154.0,1.0
551.0,552.0,1.0
551.0,4524.0,1.0
551.0,734.0,1.0
551.0,14034.0,1.0
552.0,735.0,1.0
552.0,17656.0,1.0
8746.0,6319.0,1.0
8746.0,7674.0,1.0
8746.0,8747.0,1.0
8746.0,15106.0,1.0
8747.0,5842.0,1.0
8747.0,12691.0,1.0
8747.0,14580.0,1.0
8773.0,1041.0,1.0
8773.0,9058.0,1.0
8773.0,14359.0,1.0
583.0,584.0,1.0
583.0,14898.0,1.0
583.0,7697.0,1.0
584.0,2630.0,1.0
584.0,14438.0,1.0
584.0,7698.0,1.0
8790.0,3224.0,1.0
8790.0,9329.0,1.0
600.0,601.0,1.0
600.0,2184.0,1.0
600.0,10566.0,1.0
601.0,5730.0,1.0
601.0,9912.0,1.0
601.0,9541.0,1.0
16989.0,21263.0,1.0
16989.0,22607.0,1.0
8801.0,3721.0,1.0
8801.0,8802.0,1.0
8801.0,19030.0,1.0
8802.0,5417.0,1.0
8802.0,12432.0,1.0
17024.0,20833.0,1.0
17024.0,21116.0,1.0
8841.0,2293.0,1.0
8841.0,4949.0,1.0
8841.0,10271.0,1.0
8843.0,4223.0,1.0
8843.0,8844.0,1.0
8843.0,15154.0,1.0
8844.0,6032.0,1.0
8844.0,12784.0,1.0
8853.0,5480.0,1.0
8853.0,7874.0,1.0
8853.0,15270.0,1.0
8853.0,14613.0,1.0
8876.0,8877.0,1.0
8876.0,12167.0,1.0
8876.0,13191.0,1.0
8877.0,1597.0,1.0
8877.0,5905.0,1.0
8877.0,10997.0,1.0
8881.0,3531.0,1.0
8881.0,8882.0,1.0
8881.0,13917.0,1.0
8900.0,8901.0,1.0
8900.0,9329.0,1.0
8900.0,12234.0,1.0
8901.0,7110.0,1.0
8901.0,7291.0,1.0
8903.0,8904.0,1.0
8903.0,9337.0,1.0
