Source,Target,Weight
2561.0,2562.0,1.0
2561.0,6057.0,1.0
2562.0,616.0,1.0
2562.0,10731.0,1.0
2562.0,15060.0,1.0
22531.0,18010.0,1.0
22531.0,22548.0,1.0
11781.0,8475.0,1.0
11781.0,12080.0,1.0
1542.0,905.0,1.0
1542.0,4587.0,1.0
1542.0,9686.0,1.0
10758.0,249.0,1.0
10758.0,1774.0,1.0
10758.0,13749.0,1.0
10758.0,12887.0,1.0
12295.0,2713.0,1.0
12295.0,12004.0,1.0
12295.0,15497.0,1.0
11787.0,4659.0,1.0
11787.0,19449.0,1.0
11787.0,14657.0,1.0
22548.0,11410.0,1.0
14357.0,172.0,1.0
14357.0,5794.0,1.0
14357.0,12644.0,1.0
14357.0,14823.0,1.0
28.0,29.0,1.0
28.0,1587.0,1.0
28.0,1165.0,1.0
28.0,13425.0,1.0
12831.0,9317.0,1.0
12831.0,10429.0,1.0
12831.0,18266.0,1.0
5669.0,2773.0,1.0
5669.0,7908.0,1.0
5669.0,8341.0,1.0
5669.0,8820.0,1.0
15914.0,2792.0,1.0
15914.0,3191.0,1.0
15914.0,12159.0,1.0
1586.0,1165.0,1.0
1586.0,1587.0,1.0
1586.0,8820.0,1.0
1586.0,2773.0,1.0
4659.0,4658.0,1.0
4659.0,13064.0,1.0
4659.0,8996.0,1.0
8757.0,7358.0,1.0
8757.0,12005.0,1.0
8757.0,9318.0,1.0
8757.0,19436.0,1.0
4658.0,2459.0,1.0
4658.0,8170.0,1.0
4658.0,5794.0,1.0
17978.0,3191.0,1.0
17978.0,5693.0,1.0
11323.0,7254.0,1.0
11323.0,8170.0,1.0
11323.0,8397.0,1.0
11323.0,11609.0,1.0
5692.0,309.0,1.0
5692.0,3831.0,1.0
5692.0,5693.0,1.0
5693.0,3832.0,1.0
8776.0,5912.0,1.0
8776.0,8446.0,1.0
8776.0,8777.0,1.0
8776.0,13389.0,1.0
8777.0,6419.0,1.0
13389.0,9502.0,1.0
13389.0,10428.0,1.0
13389.0,18067.0,1.0
1102.0,10113.0,1.0
1102.0,6022.0,1.0
1102.0,17868.0,1.0
5714.0,4398.0,1.0
5714.0,19134.0,1.0
5714.0,15869.0,1.0
12886.0,5310.0,1.0
12886.0,12159.0,1.0
12886.0,12887.0,1.0
12887.0,1773.0,1.0
12887.0,2792.0,1.0
13400.0,7651.0,1.0
13400.0,12512.0,1.0
13400.0,17868.0,1.0
7254.0,2236.0,1.0
7254.0,2458.0,1.0
7254.0,3711.0,1.0
18010.0,10560.0,1.0
18010.0,19311.0,1.0
2141.0,2142.0,1.0
2141.0,3831.0,1.0
2141.0,8894.0,1.0
2141.0,4206.0,1.0
2142.0,8895.0,1.0
2142.0,17629.0,1.0
20574.0,14823.0,1.0
20574.0,17585.0,1.0
20574.0,20573.0,1.0
20573.0,14058.0,1.0
20573.0,18351.0,1.0
9317.0,9318.0,1.0
9317.0,9502.0,1.0
9317.0,10428.0,1.0
9318.0,17726.0,1.0
9318.0,18266.0,1.0
20070.0,3431.0,1.0
20070.0,9642.0,1.0
616.0,617.0,1.0
616.0,17585.0,1.0
617.0,14823.0,1.0
617.0,13656.0,1.0
617.0,12644.0,1.0
13415.0,9614.0,1.0
13415.0,14657.0,1.0
13415.0,22134.0,1.0
4205.0,4206.0,1.0
4205.0,8831.0,1.0
4206.0,1217.0,1.0
13425.0,1166.0,1.0
13425.0,21197.0,1.0
22134.0,2459.0,1.0
22134.0,9613.0,1.0
3191.0,3192.0,1.0
3192.0,2792.0,1.0
3192.0,5776.0,1.0
3192.0,17629.0,1.0
13945.0,4270.0,1.0
13945.0,13523.0,1.0
3711.0,2237.0,1.0
3711.0,8352.0,1.0
3711.0,12143.0,1.0
8831.0,309.0,1.0
8831.0,3831.0,1.0
1165.0,202.0,1.0
1165.0,1166.0,1.0
1166.0,5427.0,1.0
5776.0,2793.0,1.0
5776.0,14633.0,1.0
11410.0,9194.0,1.0
11410.0,13280.0,1.0
18067.0,3431.0,1.0
18067.0,5912.0,1.0
18067.0,7493.0,1.0
8341.0,7357.0,1.0
8341.0,17675.0,1.0
23190.0,13280.0,1.0
23190.0,19134.0,1.0
2712.0,2713.0,1.0
2712.0,7651.0,1.0
2712.0,11467.0,1.0
2712.0,12512.0,1.0
3229.0,12557.0,1.0
8352.0,2458.0,1.0
8352.0,9613.0,1.0
5793.0,172.0,1.0
5793.0,5794.0,1.0
5793.0,8397.0,1.0
5793.0,8170.0,1.0
5794.0,8996.0,1.0
7330.0,2972.0,1.0
7330.0,9189.0,1.0
7330.0,13574.0,1.0
18088.0,12511.0,1.0
18088.0,13213.0,1.0
18088.0,14017.0,1.0
18088.0,15773.0,1.0
171.0,172.0,1.0
171.0,2530.0,1.0
171.0,9712.0,1.0
171.0,8397.0,1.0
3244.0,1773.0,1.0
3244.0,2793.0,1.0
3244.0,3245.0,1.0
3245.0,9966.0,1.0
172.0,14058.0,1.0
4270.0,4269.0,1.0
4269.0,7483.0,1.0
4269.0,13564.0,1.0
17585.0,6057.0,1.0
17585.0,18351.0,1.0
186.0,5427.0,1.0
186.0,9686.0,1.0
10428.0,3431.0,1.0
10428.0,10429.0,1.0
7357.0,4437.0,1.0
7357.0,7358.0,1.0
7357.0,8447.0,1.0
5310.0,905.0,1.0
5310.0,13749.0,1.0
7358.0,13509.0,1.0
7358.0,17726.0,1.0
8895.0,8894.0,1.0
8895.0,14633.0,1.0
8894.0,748.0,1.0
8894.0,1217.0,1.0
20676.0,250.0,1.0
13509.0,4437.0,1.0
13509.0,6022.0,1.0
13509.0,12005.0,1.0
11973.0,9966.0,1.0
16584.0,12557.0,1.0
6339.0,1260.0,1.0
6339.0,2972.0,1.0
6339.0,4398.0,1.0
6339.0,13574.0,1.0
202.0,2773.0,1.0
11467.0,15773.0,1.0
21197.0,4587.0,1.0
21197.0,5427.0,1.0
8397.0,9189.0,1.0
13523.0,749.0,1.0
2772.0,2773.0,1.0
2772.0,5070.0,1.0
2772.0,7908.0,1.0
15060.0,10732.0,1.0
15060.0,13656.0,1.0
17629.0,3832.0,1.0
12511.0,10113.0,1.0
12511.0,12512.0,1.0
12511.0,17868.0,1.0
12512.0,15773.0,1.0
6371.0,7493.0,1.0
7908.0,6420.0,1.0
7908.0,17675.0,1.0
12005.0,10112.0,1.0
12005.0,13692.0,1.0
12004.0,7651.0,1.0
12004.0,12003.0,1.0
12003.0,2530.0,1.0
12003.0,9712.0,1.0
2792.0,2793.0,1.0
14058.0,2530.0,1.0
14058.0,14823.0,1.0
748.0,749.0,1.0
748.0,14633.0,1.0
1773.0,1774.0,1.0
1774.0,250.0,1.0
9966.0,749.0,1.0
9966.0,14633.0,1.0
1260.0,1261.0,1.0
1261.0,9194.0,1.0
1261.0,4398.0,1.0
1261.0,13280.0,1.0
3831.0,3832.0,1.0
249.0,250.0,1.0
249.0,8475.0,1.0
249.0,12080.0,1.0
250.0,9024.0,1.0
13564.0,13659.0,1.0
8446.0,6419.0,1.0
8446.0,8447.0,1.0
8446.0,9502.0,1.0
8447.0,17675.0,1.0
8447.0,17726.0,1.0
13574.0,4397.0,1.0
13574.0,11609.0,1.0
13064.0,7483.0,1.0
17675.0,6419.0,1.0
12557.0,12080.0,1.0
14606.0,10112.0,1.0
14606.0,13213.0,1.0
14606.0,13692.0,1.0
6419.0,6420.0,1.0
6420.0,5070.0,1.0
8475.0,13749.0,1.0
9502.0,17726.0,1.0
8996.0,7483.0,1.0
8996.0,12644.0,1.0
4397.0,2236.0,1.0
4397.0,4398.0,1.0
4397.0,15869.0,1.0
12080.0,9024.0,1.0
5427.0,9686.0,1.0
7483.0,13659.0,1.0
10560.0,10561.0,1.0
7493.0,3430.0,1.0
