Source,Target,Weight
18432.0,1505.0,1.0
18432.0,5083.0,1.0
18432.0,23015.0,1.0
10241.0,2040.0,1.0
10241.0,3769.0,1.0
10241.0,5490.0,1.0
10241.0,8641.0,1.0
2.0,3.0,1.0
2.0,6782.0,1.0
2.0,10354.0,1.0
3.0,4356.0,1.0
3.0,13959.0,1.0
3.0,11024.0,1.0
6.0,7.0,1.0
6.0,11497.0,1.0
7.0,18079.0,1.0
17.0,8946.0,1.0
14359.0,2204.0,1.0
14359.0,8227.0,1.0
14359.0,8773.0,1.0
12311.0,4541.0,1.0
12311.0,12312.0,1.0
12311.0,18151.0,1.0
12312.0,2982.0,1.0
12312.0,12344.0,1.0
2078.0,2079.0,1.0
2078.0,2235.0,1.0
2078.0,10348.0,1.0
2078.0,22605.0,1.0
2079.0,11240.0,1.0
2079.0,2977.0,1.0
4128.0,4129.0,1.0
4128.0,8332.0,1.0
4128.0,6009.0,1.0
4129.0,365.0,1.0
4129.0,6762.0,1.0
10274.0,2943.0,1.0
10274.0,5981.0,1.0
10274.0,10275.0,1.0
10274.0,14688.0,1.0
10275.0,14703.0,1.0
8227.0,1041.0,1.0
10277.0,5015.0,1.0
10277.0,8973.0,1.0
10277.0,19168.0,1.0
4135.0,1989.0,1.0
4135.0,3428.0,1.0
4135.0,4136.0,1.0
4135.0,5583.0,1.0
4136.0,1990.0,1.0
4136.0,3429.0,1.0
4137.0,4471.0,1.0
4137.0,5901.0,1.0
2094.0,3941.0,1.0
2094.0,5270.0,1.0
2094.0,15197.0,1.0
6190.0,2041.0,1.0
6190.0,6191.0,1.0
6190.0,7973.0,1.0
6190.0,22182.0,1.0
6191.0,2737.0,1.0
6191.0,12834.0,1.0
6191.0,13590.0,1.0
6193.0,17327.0,1.0
6193.0,18124.0,1.0
6193.0,18587.0,1.0
12341.0,1591.0,1.0
12341.0,5181.0,1.0
12341.0,8995.0,1.0
12341.0,10961.0,1.0
10295.0,1597.0,1.0
10295.0,7333.0,1.0
10295.0,10296.0,1.0
10295.0,10997.0,1.0
10296.0,7334.0,1.0
10296.0,10156.0,1.0
10296.0,10961.0,1.0
12344.0,9236.0,1.0
12344.0,18151.0,1.0
4162.0,4163.0,1.0
4162.0,7305.0,1.0
4162.0,10161.0,1.0
4163.0,17560.0,1.0
4163.0,14182.0,1.0
20549.0,12595.0,1.0
20549.0,14770.0,1.0
20549.0,18252.0,1.0
4166.0,2041.0,1.0
4166.0,5579.0,1.0
4166.0,13590.0,1.0
8267.0,91.0,1.0
8267.0,8268.0,1.0
8267.0,9586.0,1.0
8267.0,9503.0,1.0
8268.0,3961.0,1.0
8268.0,8790.0,1.0
8268.0,15187.0,1.0
22603.0,3778.0,1.0
22603.0,14517.0,1.0
22607.0,11288.0,1.0
22607.0,16989.0,1.0
2125.0,2126.0,1.0
2125.0,2760.0,1.0
2125.0,7094.0,1.0
2125.0,19168.0,1.0
2126.0,11460.0,1.0
2126.0,6969.0,1.0
8274.0,8022.0,1.0
8274.0,8273.0,1.0
8274.0,8436.0,1.0
8274.0,11116.0,1.0
22611.0,3949.0,1.0
22611.0,6763.0,1.0
22612.0,4955.0,1.0
22612.0,6763.0,1.0
22612.0,22615.0,1.0
8273.0,11028.0,1.0
8273.0,12786.0,1.0
8273.0,13114.0,1.0
18518.0,18348.0,1.0
18518.0,18420.0,1.0
18518.0,22674.0,1.0
90.0,91.0,1.0
90.0,4955.0,1.0
90.0,10978.0,1.0
90.0,3224.0,1.0
91.0,8790.0,1.0
91.0,12464.0,1.0
22622.0,12772.0,1.0
8288.0,265.0,1.0
8288.0,4033.0,1.0
8288.0,8332.0,1.0
8288.0,14115.0,1.0
4199.0,4200.0,1.0
4199.0,4399.0,1.0
4199.0,12169.0,1.0
4199.0,6524.0,1.0
4200.0,2443.0,1.0
4200.0,7278.0,1.0
4200.0,6525.0,1.0
10348.0,2234.0,1.0
10348.0,4888.0,1.0
10348.0,14631.0,1.0
12399.0,3944.0,1.0
12399.0,4677.0,1.0
12399.0,5813.0,1.0
12399.0,15020.0,1.0
16497.0,16501.0,1.0
16497.0,18330.0,1.0
10354.0,962.0,1.0
10354.0,6839.0,1.0
10354.0,11024.0,1.0
16500.0,6795.0,1.0
16500.0,16501.0,1.0
16500.0,22970.0,1.0
16501.0,21293.0,1.0
16501.0,22799.0,1.0
8317.0,8318.0,1.0
8317.0,14318.0,1.0
8317.0,17911.0,1.0
8317.0,13954.0,1.0
8318.0,1989.0,1.0
8318.0,6539.0,1.0
8318.0,14556.0,1.0
4222.0,4223.0,1.0
4222.0,7309.0,1.0
4222.0,15154.0,1.0
4222.0,18155.0,1.0
