Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality,Log Betweenness Centrality
20704.0,1281149.03212468,172878.556581065,3.0,142192.34357345777,11.864935952239668
20705.0,1281229.95942077,172928.357669115,3.0,200916.5454645176,12.210644904129257
20706.0,1281515.62489305,172906.223845094,3.0,49014.58558534285,10.799873197806322
20708.0,1281286.67750081,172435.878372625,2.0,16.0,2.772588722239781
20709.0,1281566.80978911,172602.574180782,3.0,44156.32309320887,10.695491414196555
20710.0,1281646.35359719,172582.515556768,2.0,41721.0708411993,10.638761576119903
20711.0,1281229.95942077,173050.094309241,3.0,263568.7349668186,12.482069466711144
15212.0,1281678.94182122,172900.6707571,3.0,171710.78786881568,12.053566874666174
21366.0,1280890.48108442,173058.676965252,3.0,186445.05028886048,12.135891838131284
21367.0,1280888.94502041,173008.325349197,1.0,0.0,
20701.0,1281144.19026868,172724.310820907,3.0,49040.34357345782,10.800398576569602
20702.0,1281140.04031667,172460.087268636,1.0,0.0,
20703.0,1281033.52082856,172881.323301077,1.0,0.0,
