Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality,Log Betweenness Centrality
8.0,1258877.97200587,249895.359603941,4.0,1143010.1812830314,13.94917585024649
8207.0,1257533.6019565,249925.286387965,4.0,1631377.6561607933,14.304935403641544
8208.0,1256905.20496385,249930.516659975,4.0,1863955.497551972,14.43821139923879
26.0,1262965.77060206,243687.401837572,3.0,119104.13449025352,11.687753469184633
27.0,1262421.63684151,243696.967469588,3.0,79949.23567055643,11.2891471581233
28.0,1267581.43787079,255034.246649206,4.0,415787.4563262807,12.937929486385537
29.0,1267586.72785479,255298.186041474,4.0,1764756.4202381023,14.383523233295074
38.0,1258800.58698179,246142.062000096,4.0,1105030.0577848677,13.915383094179298
39.0,1258809.9760378,246596.084016562,4.0,655686.87159337,13.393438624079895
8238.0,1257731.13206869,259371.947901636,4.0,604265.7535649139,13.311769369495908
8239.0,1257736.72099671,259629.780733898,3.0,39457.559318106265,10.58298092561367
48.0,1256988.76483594,256314.264378503,3.0,217530.6163532168,12.29009488444681
49.0,1256994.74377994,256567.370490775,3.0,145689.57271484096,11.889233422805804
8241.0,1256202.84579514,249914.50885196,4.0,2186472.5992562207,14.597800117973474
8240.0,1256199.11414713,249654.075955689,4.0,527741.0247823143,13.176360958995256
52.0,1259622.40195863,247186.093681157,3.0,33978.672119736606,10.433488316173253
53.0,1259624.42359065,247281.280817255,3.0,14217.52734937179,9.562230802820517
56.0,1263328.80791444,257652.461179882,4.0,95767.91943573988,11.469683037686803
8248.0,1256270.6736992,253735.888951868,4.0,394232.02850566927,12.88469491978039
8271.0,1267555.45431876,253714.13707985,4.0,352833.0739432133,12.77375034572537
8272.0,1267560.91659077,253980.024632126,4.0,136134.4201802737,11.821398060267137
8279.0,1264508.64676364,252037.452086136,4.0,36272.790631754986,10.498823169812217
8305.0,1257334.70147629,253725.015671864,4.0,385596.8925641869,12.86254778298322
16499.0,1272543.94366787,254206.703352347,3.0,11861908.678172825,16.288842872664006
8309.0,1260971.70762402,255715.7272259,4.0,994093.3488115912,13.80958639351453
8310.0,1259408.73501442,259536.829117805,1.0,0.0,
8311.0,1259410.47024642,259606.808637887,3.0,58126.88968233991,10.97038365302511
120.0,1257852.12694882,251724.168245807,4.0,51686.00395171709,10.85294230724495
121.0,1257580.66192454,251728.783733815,4.0,151803.76574247525,11.930343950898655
8320.0,1255580.7279065,252295.132662401,4.0,149556.2625913987,11.915427939419347
8321.0,1254919.30211382,252300.695350394,4.0,252542.68057202845,12.439335545381688
8325.0,1256876.91990782,248610.454706624,4.0,684723.6270110719,13.436770571613362
8328.0,1261286.39696833,252357.452406451,4.0,360907.6355620444,12.796377347409136
8340.0,1254245.67779313,251768.02315785,4.0,240614.4142529773,12.390950990341578
8341.0,1265580.42775674,254545.898168698,4.0,291173.93604093307,12.581676085944887
156.0,1266148.59358132,250294.497588351,3.0,256589.87858238968,12.455234286045856
157.0,1266156.64676532,250609.36146067097,3.0,348989.83586999035,12.762798077178775
8350.0,1260611.69066365,254360.158712506,4.0,1067009.774163416,13.880370690657507
8352.0,1265321.81969248,259586.474045858,3.0,54905.87972729476,10.913375720620778
8360.0,1260324.48451936,249332.33413136,4.0,271590.24869806133,12.512049770848584
171.0,1264958.1405881,256952.308411166,4.0,310383.6766870614,12.64556447791569
172.0,1265288.06122844,256943.776891157,4.0,118064.4234957578,11.678985716293322
8364.0,1264612.20657174,244090.214701995,4.0,710540.8997626839,13.473781789623496
8371.0,1258851.88867785,248566.644082576,4.0,523664.4619028931,13.16860641831806
185.0,1268898.14552014,254213.515320361,4.0,5173890.468911405,15.459135471985558
186.0,1268902.42276815,254477.183736622,5.0,713958.413198935,13.478579994806008
187.0,1255407.24893032,258198.797372445,4.0,127077.42068868986,11.75255179142495
188.0,1255079.59574598,258214.809788451,1.0,0.0,
8384.0,1262407.47805749,256477.796858683,3.0,302798.6030150219,12.620823186978058
195.0,1264704.14833184,249662.072947696,4.0,207050.83530392183,12.240719623275751
196.0,1264455.25706759,249709.06501174,4.0,202658.44405427136,12.21927729935649
8388.0,1271387.74520269,252884.660023004,3.0,43747.00521524684,10.686178437219871
8392.0,1258716.78595771,255929.518458113,4.0,1874100.223167682,14.443639221229686
201.0,1267566.30366278,254242.185528383,4.0,5016205.466228199,15.428184322622673
202.0,1267571.34635077,254506.137080655,4.0,489484.0642531816,13.101107185270946
16584.0,1270105.14372937,255825.018682003,1.0,0.0,
8397.0,1264966.5651001,257612.036091834,4.0,258120.57342343064,12.461182093585471
8400.0,1271384.87909068,252594.034294695,3.0,52192.96200545622,10.862702937299007
217.0,1257046.966116,252397.156406492,4.0,106325.66711150335,11.574261994369758
218.0,1257058.92675601,253057.077687174,4.0,232930.31290674224,12.35849460157547
8414.0,1265433.30110058,248028.921714023,3.0,160756.35037461694,11.987645145982825
223.0,1262725.32292181,260986.9804793,3.0,309421.1627373158,12.64245861406225
224.0,1262584.74640967,260990.464383304,3.0,232511.63531778828,12.356695547134954
8418.0,1262718.17559381,245575.314735517,4.0,472764.8881349837,13.06635347864245
8419.0,1262125.3149212,245592.631343529,6.0,722105.5780074585,13.489926637111637
8421.0,1260836.46941587,261944.86764827403,3.0,117842.40207808398,11.677103435162326
8422.0,1258663.82282166,260783.450367078,1.0,0.0,
8423.0,1258297.25270928,256216.572026402,3.0,44998.81845371665,10.714391511823672
8424.0,1258304.25430928,256630.883194834,3.0,9911.996776584092,9.201501098105545
8425.0,1261607.42647266,246371.078896329,4.0,1375388.843584313,14.13424704443779
8434.0,1253318.95984018,249777.48907581,4.0,139770.0,11.847753493478953
8435.0,1253290.92937616,249779.051123813,1.0,0.0,
8439.0,1264877.89406002,252419.479862526,3.0,118956.19959807293,11.686510633734626
8440.0,1265017.41342016,252417.16786252,3.0,216785.4455396441,12.286663413174377
249.0,1269589.64907284,256172.180026367,4.0,860026.2895001314,13.664718236948662
250.0,1269597.61067285,256834.457595035,4.0,573905.0833102702,13.26021930154158
254.0,1260335.19971937,249864.353715912,4.0,971083.488389016,13.786167725440277
8446.0,1264911.17418805,254025.970104173,4.0,154902.81558373402,11.95055320302307
8447.0,1264916.70500405,254294.424632445,4.0,4747329.681674683,15.373092845653726
8458.0,1260005.05309503,253701.617719829,4.0,442546.2324939207,13.000300218184695
16651.0,1253534.1224644,250462.87422852204,3.0,279502.0,12.540764727186753
16652.0,1253353.48470421,250467.786292523,3.0,186350.0,12.135381904907405
16653.0,1253351.43516822,250366.292724416,1.0,0.0,
16666.0,1253525.42000039,250471.300340533,1.0,0.0,
8475.0,1269581.67563283,255509.068153679,4.0,4221546.918594536,15.255712187229749
8476.0,1265710.04919687,249508.403699547,4.0,95716.49240173317,11.469145896989556
302.0,1266093.37226926,250037.735284075,3.0,23537.48098097531,10.066349364934293
303.0,1266208.31396538,250034.761524081,3.0,7324.298332001419,8.898952638443983
308.0,1266928.21111812,255582.142521754,4.0,151387.12656765978,11.927595587094597
309.0,1266931.30103812,255846.406394035,3.0,23390.47068727673,10.060083982816398
16695.0,1259852.56944688,263691.69453007,2.0,93180.0,11.442288385370787
16696.0,1261218.58020027,271520.534154087,2.0,46592.0,10.749184131556358
16697.0,1254060.67158495,254871.492345035,4.0,13108980.066825984,16.38880805460712
8506.0,1259335.53667834,247222.789489195,3.0,18036.320065749733,9.800142785322182
8515.0,1263338.15402645,249667.422387704,4.0,421653.8915720452,12.951940094349608
8516.0,1261411.97181647,261019.420031324,4.0,159517.08666969242,11.97990632192516
8524.0,1256232.95696317,258602.49439685,3.0,2879985.418471546,14.873295789068598
8525.0,1255629.74326655,258838.53561309,3.0,3160550.0625055674,14.966256640827753
8526.0,1267452.46334265,248953.086514965,4.0,579227.485232654,13.269450572713408
340.0,1256233.67869116,251223.321525291,3.0,23020.434348205217,10.044137550395229
341.0,1255563.68105848,251229.0350613,4.0,137810.14325996308,11.833632243415584
