Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality,Log Betweenness Centrality
10243.0,1264484.42993161,232698.46025832,3.0,175093.5298191561,12.073075566244315
11779.0,1264090.14199521,229810.048031375,4.0,86552.16319576501,11.368502553888382
10247.0,1263168.03031427,231587.676065192,4.0,925895.4378028292,13.73851658911309
19981.0,1264630.90634777,228772.378206313,2.0,96721.93451506368,11.479595486278312
19982.0,1264147.08253928,229313.895838857,2.0,51153.65271197845,10.842589180598958
14862.0,1264422.44612356,230227.087583795,4.0,245373.30370668272,12.410536018489896
10257.0,1264144.22161126,231975.700897589,4.0,2421625.5954438816,14.699949606275299
17938.0,1264723.20241186,229367.691998914,4.0,87964.66531281837,11.384690482289217
19987.0,1263558.88746667,230028.300575599,2.0,8963.649468407157,9.100932729783972
10258.0,1263822.14487493,232008.721505627,4.0,2255584.0096655767,14.628919481718896
3096.0,1265438.03825259,229022.408862561,4.0,109470.0577962836,11.603406346063053
3097.0,1265655.26026881,229261.34505480496,3.0,5792.853293920907,8.664380246060068
17952.0,1263922.21220304,229863.425887421,3.0,58357.32871469847,10.974340229051403
17953.0,1263924.40183504,229960.52508752,3.0,27590.85043664317,10.225239490826281
20007.0,1264108.22993124,229362.612254918,2.0,13526.302180386592,9.512391378591131
21051.0,1264899.98718004,229063.80086261,1.0,0.0,
18507.0,1263709.34289083,230138.13302370897,3.0,50388.450847143176,10.827517277942349
20053.0,1264793.53463593,232179.008545801,4.0,810824.5578887326,13.605806981567913
22617.0,1263783.8804909,230450.718688026,3.0,17418945.893398054,16.67306901627176
3673.0,1265421.58391657,231531.389729127,4.0,21199774.03346273,16.869501080786506
1119.0,1265221.47306837,228783.98876631295,3.0,125261.70659563591,11.738160480412873
1120.0,1264905.84606005,229070.519646615,4.0,76500.1073771858,11.245047423436986
10335.0,1264133.97393125,231562.963809162,4.0,5251004.430509952,15.473929936365584
13922.0,1265138.10910028,233047.753186688,3.0,905084.6214954468,13.715783722725655
13413.0,1263799.84631492,231094.590752691,4.0,6304338.297947974,15.65674857309458
19054.0,1265699.56234886,229768.554015324,3.0,44483.87206828316,10.702881977030524
5248.0,1264111.59114723,230660.644448236,4.0,13245726.802959314,16.39918555294341
5249.0,1264121.90801124,231086.548128679,4.0,9381091.869380891,16.054206718193157
17556.0,1264787.49130793,231959.420705572,4.0,3073226.848435946,14.938238658250077
5787.0,1264412.03044353,229801.544479355,4.0,102638.3402029358,11.53896682810397
8859.0,1264469.27313159,232104.191777721,2.0,26.40223969201898,3.273448843372732
17565.0,1265557.37822071,228044.242525563,4.0,103130.3702671272,11.543749197598707
8860.0,1264475.19044361,232332.845153958,4.0,2900558.601068501,14.880413897465752
18084.0,1264433.21482757,230652.670368224,4.0,8950902.535705548,16.0072649271451
22696.0,1265702.60266887,229888.482911453,3.0,25033.20742198257,10.127958519323768
22697.0,1266370.35300554,229876.13679944,2.0,32613.169687592614,10.39247146392461
16561.0,1265184.87934034,228099.949405611,4.0,37933090.76159678,17.45133439628245
16562.0,1265325.78487648,228254.286429778,4.0,29357748.6668731,17.195067078486893
12984.0,1264153.13764328,232340.952097967,4.0,4230032.534565947,15.25772024237963
7867.0,1264810.05201195,232818.088290453,3.0,1836140.4377802175,14.42317633840297
14531.0,1265013.90430015,233361.130211011,3.0,87747.12847368895,11.382214416846107
6861.0,1263501.26557861,232035.763105646,3.0,268316.3328896142,12.499921910034656
13008.0,1265439.0251326,232185.229665801,4.0,1258583.5215481436,14.04549745730544
14550.0,1265294.27972445,233126.11689876,3.0,42907.502903942914,10.666801982489936
4838.0,1263179.29738627,232044.099041656,3.0,52837.884340903496,10.874983718866163
4839.0,1262857.40330595,232052.431393668,1.0,0.0,
4330.0,1263778.8962349,230243.290591806,4.0,540699.7606959835,13.20061943278813
