Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality,Log Betweenness Centrality
16899.0,1274351.75762172,250062.2414601,3.0,23504.69644114697,10.064955528724633
7684.0,1274788.11506216,247401.795697376,4.0,27979.96393516137,10.239243959268011
7685.0,1275053.43339844,247394.146097377,4.0,97184.28365382372,11.48436428657088
16902.0,1276738.98124017,247855.001777843,4.0,55259.60666697838,10.919797480590663
17928.0,1273881.88946123,241545.61809139,3.0,794604.6346732045,13.585599955057939
8203.0,1277421.66917686,245344.208559275,4.0,131617.9911344846,11.787658999277655
8204.0,1277436.72031288,245992.741423935,4.0,86182.52159168656,11.364222670334332
10782.0,1275142.01163852,242892.369644761,4.0,70158.96620368167,11.158518892098305
10783.0,1275426.92677481,242883.221676752,4.0,47940.10157470148,10.77770762677423
7713.0,1275568.32440697,249122.302387148,4.0,1465537.6020857072,14.197732696999557
16933.0,1274814.16159019,248748.249330759,4.0,445567.770702994,13.007104637113613
16934.0,1275203.36683859,248605.028530613,4.0,564347.3128957073,13.243425143957902
13351.0,1274533.18379791,247409.301233396,3.0,33506.96879392239,10.419508719878404
8744.0,1274890.68306227,243670.831661567,4.0,360014.77032532974,12.793900338272111
11818.0,1275863.29989527,247696.69009769,4.0,199275.9251024752,12.20244570162621
11819.0,1276143.30821556,247692.729457676,4.0,164091.91378849317,12.008181999742765
16427.0,1274773.80568615,246865.526064828,3.0,25285.55492170188,10.137988559949228
16429.0,1274235.2785176,249245.055411264,3.0,397172.7716881621,12.892126658169419
6702.0,1274113.24235748,247421.447217405,3.0,34818.65327387414,10.457908535775653
17455.0,1278306.38194577,246020.948015973,1.0,0.0,
6701.0,1273981.85189334,247425.375025406,3.0,96587.10493258722,11.478200521979428
18993.0,1277394.89656883,243013.444524884,4.0,124704.51158017707,11.733702310485816
2098.0,1277004.93112844,246565.733680531,4.0,96147.6462990992,11.473640271248751
2099.0,1277284.74847272,246557.535216525,4.0,83489.46812964091,11.332475772699926
4660.0,1277681.68178514,245338.756143272,4.0,197274.57783412808,12.192351833400268
4661.0,1277669.75429712,246009.70167996,4.0,90257.27400184463,11.410419471305643
6708.0,1276721.81983215,246574.013552532,4.0,129399.28655780488,11.770658147570098
18997.0,1277757.69535321,243498.379245386,3.0,37071.78160202789,10.520611355470836
10292.0,1274490.65170187,249145.658995166,4.0,892097.8394823403,13.701331091065448
11825.0,1275711.78507911,242874.075372741,4.0,138788.79307935733,11.840708582291882
13881.0,1275999.92267941,243088.966060966,3.0,25314.26129726049,10.139123203542166
17468.0,1278756.74028224,246487.686960444,3.0,643997.9840812872,13.375450874773032
6717.0,1277712.01336916,247133.989425108,4.0,25897.56402341094,10.161904190114198
16445.0,1274930.22763832,244741.222894654,4.0,272125.92848227266,12.514020210500794
19007.0,1277537.17420098,242464.103468329,1.0,0.0,
16444.0,1274669.30360605,244748.726510659,4.0,294699.934643094,12.593712946951394
12865.0,1273845.34398921,246892.748144865,1.0,0.0,
