Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality,Log Betweenness Centrality
12293.0,1265464.00407661,249266.121651292,3.0,28904.96257352894,10.271768574706153
2058.0,1264972.89975612,246572.673968539,4.0,219476.9444658032,12.299002469378369
2059.0,1265147.84394829,246568.212016523,3.0,162565.0170705565,11.998833305780826
12299.0,1267929.63070314,251222.15122129,3.0,320011.31848252274,12.67611164440828
16397.0,1268263.02999948,256213.54380241,3.0,304267.5323387887,12.6256626339678
2070.0,1264926.93758006,247359.369905338,3.0,18510.66650087162,9.826102412529853
2071.0,1265166.64906831,247353.14385733,3.0,65875.96886602443,11.095528993379142
24.0,1267581.43787079,255034.246649206,4.0,356581.0613360891,12.784316874016238
25.0,1267586.72785479,255298.186041474,4.0,1505759.3303519357,14.224807867368215
6171.0,1265590.64260475,255073.862649232,4.0,355630.7724189623,12.781648315489065
4136.0,1264998.80753215,251601.234485686,4.0,223435.0164442477,12.316875896594134
4137.0,1265008.56900415,252029.051190123,4.0,302133.9077902056,12.618625601361648
4148.0,1264332.52471545,258950.084285215,4.0,455060.3800860541,13.028185392614592
4149.0,1264004.83773912,258958.37919721,4.0,301908.7865671875,12.61788021950191
16440.0,1265575.31850873,254281.91576843,4.0,3360002.819949813,15.027452371209813
2111.0,1264653.57329179,258941.959613204,4.0,41226.19599873244,10.626829158498362
2112.0,1264662.0929718,259604.335933879,3.0,35231.641280619835,10.469699857835124
12356.0,1265749.43754891,251620.832501709,3.0,18566.811134105566,9.829130918228065
8261.0,1268251.04311948,255285.046009451,4.0,1582235.100747255,14.274349026095985
8273.0,1263604.29815471,254583.552312732,4.0,70625.24752458345,11.165142973215463
16467.0,1265729.65905289,250295.080244347,4.0,127981.6552769733,11.759642214482081
4185.0,1264926.90513207,254822.374008983,4.0,143064.78925464675,11.871052878346864
4186.0,1264931.85815607,255086.335417256,4.0,371794.5096910864,12.826096587326363
10331.0,1266806.42167799,249749.173875779,4.0,364046.5977858731,12.805037154320798
18527.0,1262922.52823402,253527.616439655,3.0,22900.153035242565,10.038898872281685
