Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality,Log Betweenness Centrality
2052.0,1276443.34501587,218479.572691768,1.0,0.0,
2053.0,1276438.21739985,218127.247955412,4.0,137689.38032554966,11.832755559923894
4100.0,1274478.46667784,213952.567631125,4.0,186960.6647261463,12.138653524652216
8199.0,1275143.97426254,214887.565072089,4.0,223605.52337205652,12.31763872197971
8200.0,1275391.93765478,214881.434832081,4.0,111612.5096424951,11.622788416218077
10249.0,1278728.5569862,218044.800275326,4.0,39464.65180336035,10.583160659180999
14349.0,1278722.6586822,216650.244625896,3.0,84778.0,11.347791354158918
14350.0,1278940.50303441,216645.692497894,3.0,132212.9980213013,11.792169522453843
18.0,1277381.21746482,215035.505424246,4.0,67816.15362124126,11.124555699551118
19.0,1277630.20780107,215030.022160232,3.0,89646.48435802857,11.403629263072247
4123.0,1277567.83884101,212511.115789652,4.0,165005.8978528996,12.013736496806924
16417.0,1278415.60447387,215379.278352588,4.0,205937.17051417156,12.235326403746498
6180.0,1274022.41477339,213963.549263135,1.0,0.0,
6181.0,1274141.93950951,213960.670927137,4.0,173107.9184261331,12.061670484925278
4139.0,1280727.66649225,216290.801489532,4.0,81452.68864003498,11.307777623185014
4140.0,1280719.69042824,215890.254673108,4.0,34345.07390330655,10.444213878437967
12340.0,1277606.28754506,213830.391055003,4.0,65761.67544821416,11.093792507632598
12341.0,1277753.70853721,213827.151183009,1.0,0.0,
4153.0,1278086.74821754,217025.744850278,4.0,124698.17635043102,11.733651507266332
4162.0,1279626.97349912,214390.276751578,4.0,197513.00378958977,12.193559703128432
4163.0,1279629.04633112,214109.121423289,1.0,0.0,
12360.0,1279767.68876326,218016.961043298,3.0,103189.45158666608,11.544321913497964
16478.0,1275471.24952687,214748.333071947,3.0,15471.142101337444,9.646731767689973
14450.0,1279044.13081053,214101.85735929,3.0,135961.5667816326,11.8201275275862
20602.0,1277752.0910652,213580.582478747,1.0,0.0,
20610.0,1278404.70687386,216076.854737312,1.0,0.0,
20611.0,1278723.50905019,216671.134673908,1.0,0.0,
12434.0,1276131.67698354,216142.964497373,4.0,83003.5333802651,11.32663845671919
12439.0,1277097.88799253,216119.971089348,4.0,255693.9593679899,12.451736537097178
16546.0,1277069.2670005,212095.519181222,3.0,57863.22933744014,10.965837389925287
2225.0,1274150.00773351,214282.951503471,3.0,96298.76966644695,11.475210821655246
2226.0,1274486.24325386,214274.976783454,4.0,159016.4585848486,11.97676298895751
10425.0,1276162.86130357,217375.700242639,4.0,193234.92463533583,12.171661953757784
2235.0,1277772.29804122,217336.707858592,4.0,149915.7921764196,11.917829029952022
2236.0,1278094.29247355,217328.419154584,4.0,237554.92501155185,12.378154138926154
10437.0,1280987.26962851,215884.81902511403,3.0,59110.42802259632,10.987162634912082
8402.0,1276776.0638002,216127.474705353,4.0,81522.99805839857,11.308640444187947
2264.0,1279923.52505143,216050.001105279,4.0,83239.6652127436,11.32947925854782
16602.0,1277741.39980119,216104.01704134,4.0,254186.83192140836,12.445824834355626
4315.0,1276484.4935599,217367.671378627,4.0,110658.31973862168,11.61420253233738
4316.0,1276806.42008823,217359.872850627,4.0,270353.1733972381,12.5074844328483
2272.0,1280709.66226824,215323.429072529,4.0,54743.5936802559,10.910415630426211
2273.0,1280974.6144605,215318.307664528,3.0,98980.06260088742,11.502673720965642
20714.0,1278019.39698547,210690.25197978303,3.0,219123.3665880744,12.297390167948517
20715.0,1278026.01176949,210706.914315805,1.0,0.0,
4340.0,1277442.68716088,217041.366546288,4.0,131321.96164790966,11.785407309425903
16630.0,1275165.48895055,216166.619985402,4.0,248154.51132075695,12.421806860663985
12534.0,1280485.427772,217131.989074379,1.0,0.0,
2299.0,1274821.89189421,214894.9637281,4.0,145518.37415022185,11.888057640440074
20734.0,1275510.2808869,217627.828626901,1.0,0.0,
20735.0,1278085.87973754,211083.344332188,1.0,0.0,
16640.0,1278025.18239348,216171.413265407,3.0,115258.24290909692,11.654930480289146
20737.0,1278084.92536955,211112.60282822,1.0,0.0,
14596.0,1277113.41714455,214440.81633563305,3.0,63411.04984511132,11.057393413016749
6405.0,1276989.76844043,212522.579661667,4.0,99569.2879854644,11.50860904246236
4356.0,1279878.84537138,214385.354511574,4.0,261015.3010378556,12.472334309252584
4357.0,1279865.50681137,213661.064590827,3.0,187096.7144108517,12.139380951503243
12558.0,1277324.54962477,212690.32442984,1.0,0.0,
10512.0,1276212.14994362,212887.196430042,4.0,227335.57192537963,12.334182495288095
10514.0,1276808.13759224,214890.001424089,4.0,68051.04183719693,11.128013317840402
8490.0,1280943.40358047,213915.071311086,4.0,259517.32485678757,12.46657874181347
8491.0,1281097.65689263,213932.658191115,3.0,33305.50880203155,10.413478091777023
12592.0,1275986.7779754,216406.402257636,3.0,42523.66119095688,10.657815933898553
4407.0,1275471.35615087,215440.780560657,4.0,109024.70088976948,11.599329749205891
4408.0,1275456.41848685,214879.888592079,4.0,87866.26814894391,11.383571257449665
8518.0,1277600.17932105,213530.504142702,4.0,63211.45414370488,11.054240800164633
8519.0,1277754.7705532,213527.79585470297,3.0,81480.3924143913,11.308117686411512
10571.0,1277612.39679305,214130.25134331,4.0,83305.82036824532,11.330273698081864
