Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality,Log Betweenness Centrality
7680.0,1256467.18480341,216542.019153789,4.0,31975.016782141727,10.372710151298875
10754.0,1257797.00989276,213818.635470986,4.0,117343.1629605775,11.67285793763537
13317.0,1256358.67024329,219338.331156641,3.0,22336.38581241853,10.013972278533378
3590.0,1257835.6453488,214123.669647306,3.0,92553.91617072123,11.435546631214706
3591.0,1257711.52682067,214123.556815311,1.0,0.0,
7173.0,1257647.87933262,219204.91867651,3.0,55255.12845789059,10.919716437839483
13329.0,1257801.94691677,216865.032914117,3.0,204954.32692714917,12.230542437820624
11282.0,1257852.80573283,217893.28648316895,3.0,45001.514620902686,10.714451426428313
11283.0,1257824.49872479,217363.965650618,4.0,131000.22318981252,11.782954305920864
16917.0,1255499.16445042,215592.825168803,3.0,39200.17804205855,10.576436567657488
11285.0,1257198.87069215,217902.067603171,4.0,211072.1892422832,12.259955483055732
1048.0,1256807.15229176,216534.347537771,4.0,26973.013590926115,10.20259214852426
19993.0,1257879.49923685,218809.76462809704,3.0,44806.732902699056,10.710113695117641
1049.0,1256778.03785972,215871.732433096,4.0,78542.59225804149,11.271396333164633
1051.0,1258604.94858159,213795.842574969,4.0,106998.80377533744,11.580572933711807
1052.0,1258580.81808557,212903.940814063,4.0,168730.1982812565,12.036056258331007
6685.0,1256767.83056371,215645.968784869,1.0,0.0,
19998.0,1258042.49693301,218168.214355454,1.0,0.0,
12318.0,1257286.36496425,214016.053711191,1.0,0.0,
9255.0,1257462.79402043,219956.87944528495,3.0,170902.50738445585,12.04884854064296
8235.0,1259442.84944645,215122.220112324,3.0,55513.12237496865,10.92437471097581
13361.0,1257981.36515696,217356.974866614,3.0,45001.51462090268,10.714451426428313
13877.0,1253821.03100869,212198.441229329,1.0,0.0,
13878.0,1253814.4738887,211979.212301105,3.0,104782.97830335466,11.55964661690788
9271.0,1256407.41789134,215205.123536408,4.0,140689.68667139745,11.85431194028368
1593.0,1253514.15625638,211332.245452449,3.0,13042.526749968914,9.47597058587922
8762.0,1253982.51491286,211313.043020427,4.0,216269.9869494761,12.28428284572307
1594.0,1253284.28073615,211341.05774045,4.0,96764.54690277037,11.48003595517395
12358.0,1258063.29219703,216683.363985926,3.0,124840.61942311875,11.734793158108378
12359.0,1257793.63293277,216686.06312193,3.0,167971.92918716598,12.031552156252982
9800.0,1259093.6103421,212181.160397321,4.0,203623.8425708693,12.224029661767231
8776.0,1254334.78390522,211956.967949092,4.0,109651.56580988228,11.605063033815961
10839.0,1254071.00950496,212169.441933304,1.0,0.0,
10840.0,1254064.95964895,211969.26119710496,3.0,56085.28980867285,10.934628843377604
9819.0,1257261.00573222,219297.518228605,4.0,97481.8744048904,11.487421736164148
8802.0,1256067.655459,215216.149072424,4.0,61977.033156895166,11.03451916244669
3172.0,1258921.59888592,215501.99297671,4.0,108161.09282233853,11.591376994982577
19560.0,1258064.32925305,216511.461777747,1.0,0.0,
19561.0,1258046.04323702,216512.830545753,3.0,44960.19331492157,10.71353278426744
8298.0,1256437.71638738,215882.859025106,4.0,42612.64181068561,10.659906244353454
20590.0,1257981.78774896,217309.151442572,1.0,0.0,
11892.0,1255374.86384229,213898.42337507,4.0,132288.82862072444,11.792742906785161
