Source,Target,Weight
10242.0,4741.0,1.0
10242.0,9239.0,1.0
10242.0,10772.0,1.0
4741.0,11076.0,1.0
8846.0,1848.0,1.0
8846.0,2668.0,1.0
8846.0,14022.0,1.0
14994.0,8139.0,1.0
14994.0,11974.0,1.0
6546.0,5177.0,1.0
6546.0,6164.0,1.0
6546.0,12115.0,1.0
6164.0,6165.0,1.0
6164.0,6638.0,1.0
6165.0,9172.0,1.0
6165.0,12115.0,1.0
6165.0,11974.0,1.0
10772.0,5709.0,1.0
10772.0,12115.0,1.0
9239.0,2117.0,1.0
9239.0,11076.0,1.0
13202.0,1848.0,1.0
11419.0,8572.0,1.0
11419.0,12607.0,1.0
7728.0,471.0,1.0
5177.0,1487.0,1.0
12607.0,9937.0,1.0
11076.0,2118.0,1.0
11076.0,10319.0,1.0
2117.0,2118.0,1.0
2117.0,11339.0,1.0
10692.0,15604.0,1.0
8139.0,15604.0,1.0
5708.0,5709.0,1.0
1487.0,8572.0,1.0
10319.0,2668.0,1.0
340.0,471.0,1.0
340.0,6638.0,1.0
