Source,Target,Weight
6145.0,4831.0,1.0
6145.0,6146.0,1.0
6145.0,9267.0,1.0
6145.0,7490.0,1.0
10243.0,4543.0,1.0
10243.0,8990.0,1.0
2062.0,2063.0,1.0
2063.0,2373.0,1.0
2063.0,13363.0,1.0
34.0,35.0,1.0
34.0,2166.0,1.0
34.0,10703.0,1.0
35.0,6254.0,1.0
35.0,3250.0,1.0
10281.0,5646.0,1.0
10281.0,16287.0,1.0
10281.0,16884.0,1.0
14390.0,14391.0,1.0
14390.0,19610.0,1.0
14390.0,19603.0,1.0
18533.0,6536.0,1.0
18533.0,11435.0,1.0
6254.0,3958.0,1.0
6254.0,7829.0,1.0
8303.0,6336.0,1.0
8303.0,6910.0,1.0
8303.0,7377.0,1.0
8303.0,17597.0,1.0
12403.0,9680.0,1.0
20596.0,16287.0,1.0
2166.0,2167.0,1.0
2166.0,7829.0,1.0
2166.0,8012.0,1.0
2167.0,554.0,1.0
2167.0,1232.0,1.0
2167.0,5659.0,1.0
20602.0,19704.0,1.0
10364.0,1147.0,1.0
10364.0,1199.0,1.0
10364.0,5575.0,1.0
10364.0,11728.0,1.0
6273.0,5477.0,1.0
6273.0,7844.0,1.0
6273.0,9584.0,1.0
6273.0,14005.0,1.0
10390.0,7879.0,1.0
10390.0,13893.0,1.0
10390.0,13894.0,1.0
18588.0,18589.0,1.0
18588.0,19801.0,1.0
18589.0,19704.0,1.0
12450.0,3801.0,1.0
12450.0,7490.0,1.0
12450.0,10098.0,1.0
6317.0,5983.0,1.0
6317.0,6318.0,1.0
6317.0,18429.0,1.0
6318.0,2389.0,1.0
6318.0,14233.0,1.0
10419.0,10420.0,1.0
10419.0,20044.0,1.0
10419.0,20047.0,1.0
10420.0,16012.0,1.0
10420.0,20054.0,1.0
8378.0,1390.0,1.0
8378.0,4859.0,1.0
8378.0,8678.0,1.0
8378.0,11880.0,1.0
6336.0,3145.0,1.0
6336.0,6337.0,1.0
6336.0,7729.0,1.0
2240.0,2241.0,1.0
2240.0,10817.0,1.0
2240.0,9484.0,1.0
6337.0,3440.0,1.0
6337.0,7377.0,1.0
2241.0,2373.0,1.0
2241.0,2967.0,1.0
2241.0,6375.0,1.0
16589.0,15429.0,1.0
2259.0,1147.0,1.0
2259.0,1199.0,1.0
2259.0,2260.0,1.0
2259.0,2362.0,1.0
2260.0,1863.0,1.0
2260.0,2440.0,1.0
14555.0,1714.0,1.0
14555.0,15938.0,1.0
10464.0,1696.0,1.0
10464.0,10120.0,1.0
10464.0,13398.0,1.0
6375.0,4605.0,1.0
6375.0,6376.0,1.0
6375.0,6828.0,1.0
6375.0,6827.0,1.0
6376.0,8067.0,1.0
6376.0,10877.0,1.0
6376.0,13073.0,1.0
12519.0,1390.0,1.0
12519.0,7377.0,1.0
12519.0,17937.0,1.0
8426.0,1605.0,1.0
8426.0,10902.0,1.0
8426.0,12731.0,1.0
8426.0,14144.0,1.0
14576.0,5572.0,1.0
14576.0,20044.0,1.0
14576.0,19044.0,1.0
14579.0,5573.0,1.0
14579.0,8678.0,1.0
14579.0,14133.0,1.0
259.0,260.0,1.0
259.0,9229.0,1.0
259.0,17937.0,1.0
260.0,7681.0,1.0
260.0,12547.0,1.0
12547.0,23082.0,1.0
14615.0,10877.0,1.0
20765.0,9484.0,1.0
6431.0,2925.0,1.0
8479.0,8480.0,1.0
8479.0,14175.0,1.0
8479.0,22941.0,1.0
8480.0,12193.0,1.0
8480.0,19768.0,1.0
