Source,Target,Weight
5124.0,4431.0,1.0
12293.0,12294.0,1.0
12293.0,13493.0,1.0
12293.0,16796.0,1.0
12294.0,12454.0,1.0
12294.0,16796.0,1.0
12808.0,9188.0,1.0
12808.0,17712.0,1.0
8720.0,5440.0,1.0
8720.0,11457.0,1.0
14354.0,537.0,1.0
14354.0,8072.0,1.0
14354.0,8297.0,1.0
13331.0,663.0,1.0
13331.0,6680.0,1.0
13331.0,11670.0,1.0
6680.0,6681.0,1.0
6680.0,14062.0,1.0
537.0,538.0,1.0
537.0,1991.0,1.0
6681.0,945.0,1.0
6681.0,13435.0,1.0
6681.0,11670.0,1.0
538.0,8297.0,1.0
538.0,2828.0,1.0
4125.0,279.0,1.0
4125.0,1991.0,1.0
10278.0,2159.0,1.0
10278.0,2615.0,1.0
10278.0,17977.0,1.0
15403.0,9952.0,1.0
15403.0,11175.0,1.0
2615.0,927.0,1.0
2615.0,3457.0,1.0
2615.0,9171.0,1.0
17977.0,2158.0,1.0
17977.0,3457.0,1.0
17979.0,3726.0,1.0
17979.0,10223.0,1.0
8766.0,6975.0,1.0
8766.0,14295.0,1.0
8766.0,15314.0,1.0
12380.0,3056.0,1.0
12380.0,14697.0,1.0
12380.0,15208.0,1.0
5217.0,2159.0,1.0
1638.0,432.0,1.0
1638.0,18137.0,1.0
8297.0,8298.0,1.0
8298.0,3390.0,1.0
8298.0,14710.0,1.0
2158.0,2159.0,1.0
2158.0,18137.0,1.0
4207.0,4208.0,1.0
4207.0,8388.0,1.0
4207.0,8533.0,1.0
4208.0,12933.0,1.0
4208.0,14152.0,1.0
3698.0,3699.0,1.0
3698.0,5439.0,1.0
20600.0,431.0,1.0
20600.0,2475.0,1.0
20600.0,12134.0,1.0
20600.0,18137.0,1.0
13435.0,946.0,1.0
13955.0,8400.0,1.0
13955.0,8533.0,1.0
13955.0,12573.0,1.0
12421.0,927.0,1.0
12421.0,9171.0,1.0
3726.0,13220.0,1.0
3726.0,17759.0,1.0
2196.0,431.0,1.0
2196.0,432.0,1.0
2196.0,10222.0,1.0
663.0,664.0,1.0
663.0,6023.0,1.0
664.0,927.0,1.0
664.0,11670.0,1.0
3737.0,927.0,1.0
3737.0,3457.0,1.0
3737.0,6023.0,1.0
16026.0,3471.0,1.0
14500.0,7633.0,1.0
12454.0,5616.0,1.0
12454.0,17759.0,1.0
12454.0,13262.0,1.0
9897.0,6883.0,1.0
9897.0,9945.0,1.0
10412.0,2484.0,1.0
10412.0,6883.0,1.0
10412.0,11449.0,1.0
11449.0,2483.0,1.0
11449.0,6882.0,1.0
11449.0,13768.0,1.0
11457.0,5439.0,1.0
11457.0,6436.0,1.0
8388.0,1753.0,1.0
8388.0,8400.0,1.0
14544.0,2828.0,1.0
14544.0,11074.0,1.0
14544.0,17712.0,1.0
8400.0,1752.0,1.0
1752.0,1753.0,1.0
1752.0,3470.0,1.0
9945.0,9946.0,1.0
9945.0,15724.0,1.0
9946.0,12577.0,1.0
1753.0,3471.0,1.0
9952.0,7633.0,1.0
9952.0,11176.0,1.0
6882.0,4975.0,1.0
6882.0,6883.0,1.0
6882.0,13758.0,1.0
6883.0,15724.0,1.0
232.0,12577.0,1.0
232.0,13758.0,1.0
14062.0,945.0,1.0
14062.0,13768.0,1.0
14581.0,8011.0,1.0
14581.0,11176.0,1.0
2828.0,11074.0,1.0
279.0,280.0,1.0
279.0,1992.0,1.0
280.0,879.0,1.0
14620.0,6975.0,1.0
12573.0,6435.0,1.0
12577.0,15724.0,1.0
15139.0,2483.0,1.0
6436.0,5439.0,1.0
6436.0,6435.0,1.0
6435.0,2961.0,1.0
15658.0,11175.0,1.0
17712.0,13262.0,1.0
6966.0,432.0,1.0
6966.0,10223.0,1.0
10038.0,3390.0,1.0
5439.0,5440.0,1.0
5440.0,3055.0,1.0
5440.0,8163.0,1.0
6975.0,6976.0,1.0
11074.0,2904.0,1.0
14152.0,14295.0,1.0
8011.0,13768.0,1.0
4431.0,8163.0,1.0
8533.0,2961.0,1.0
8533.0,14295.0,1.0
2904.0,13262.0,1.0
3931.0,2483.0,1.0
3931.0,11175.0,1.0
17759.0,16796.0,1.0
12134.0,3056.0,1.0
12134.0,8164.0,1.0
15208.0,13261.0,1.0
15724.0,13758.0,1.0
4975.0,945.0,1.0
4975.0,4976.0,1.0
4975.0,13768.0,1.0
4976.0,946.0,1.0
4976.0,13758.0,1.0
879.0,1992.0,1.0
8072.0,1991.0,1.0
3470.0,3471.0,1.0
2961.0,15314.0,1.0
11175.0,11176.0,1.0
431.0,432.0,1.0
945.0,946.0,1.0
2483.0,2484.0,1.0
1991.0,1992.0,1.0
8163.0,8164.0,1.0
8164.0,3055.0,1.0
10222.0,10223.0,1.0
3056.0,3055.0,1.0
