Node ID,Longitude,Latitude,Degree Centrality,Betweenness Centrality,Log Betweenness Centrality
5668.0,1273444.7322128,247701.43448169497,3.0,23841.607522182934,10.079187548527779
7429.0,1272102.12760341,247479.527793467,4.0,30602.62744419479,10.328841148443725
7430.0,1272110.00920342,247741.32945773,4.0,19777.642818299017,9.892307428120851
957.0,1272118.23653144,248015.108082011,4.0,34149.81571675594,10.438512468696116
5264.0,1273451.1961488,247975.305713966,3.0,25831.68093975293,10.159356961005102
372.0,1271438.86974673,248035.366578028,4.0,35915.505375643035,10.488924385846431
18424.0,1271666.99102697,247492.498929471,3.0,27296.477144408185,10.214512930517003
15354.0,1272775.75749211,247721.526321709,4.0,36867.94063008817,10.51509763477506
4381.0,1272097.78315541,247208.61400118505,3.0,36319.94495078685,10.500122317041912
5018.0,1271324.00907461,248308.666226313,3.0,14281.651992022084,9.566730914918331
