node_id,longitude,latitude
960,-122.322315044706,47.604655537331006
963,-122.384233817307,47.6776615014627
964,-122.318831592251,47.76953168094
965,-122.342114873344,47.6840062316027
966,-122.341498381555,47.6841400399252
972,-122.265907950279,47.55107089523009
974,-122.310852582253,47.580918666605406
979,-122.28683076061502,47.7074612933138
980,-122.345194428006,47.72987373440511
981,-122.340721656281,47.6611338364583
985,-122.35007493013602,47.7741048395448
988,-122.306883067069,47.6948172581586
995,-122.289956769757,47.6884797523901
998,-122.31465007943602,47.7676353808125
999,-122.277736255353,47.7029157150449
1000,-122.397072593611,47.6830305295319
1008,-122.324092975463,47.62454240250984
1010,-122.314245024047,47.6200264259507
1011,-122.314249139381,47.6201920849655
1018,-122.35448835840198,47.6721535171827
1019,-122.354531037666,47.6718000208276
1026,-122.297662858023,47.5731114796691
1028,-122.28695798309498,47.733774184243295
1031,-122.317205546493,47.5914840018933
1034,-122.382306316644,47.6680995052639
1038,-122.291393014105,47.7139470220013
1043,-122.377396874129,47.7459520003712
1047,-122.286667600409,47.7118607403419
1048,-122.305421288427,47.5991912427484
1054,-122.328482470469,47.6940797871946
1056,-122.310041538666,47.7366879271628
1058,-122.286300541932,47.5519415761965
1066,-122.299325622884,47.5774638413307
1071,-122.350730294727,47.7395329168065
1072,-122.320272598282,47.6976284975974
1074,-122.295210789557,47.7341610809415
1075,-122.35137209021998,47.65082868612691
1077,-122.296344242536,47.6721113803138
1080,-122.32747783853772,47.741305915575005
1082,-122.320327966894,47.7003498421023
1084,-122.352112773573,47.6498885914835
1087,-122.345229584398,47.73226718400641
1092,-122.2780212818138,47.52923518775039
1097,-122.365783648933,47.774227810474905
1100,-122.348714857328,47.6592744746496
1101,-122.34026287508,47.7596717074484
1106,-122.314768864669,47.71394446586189
1107,-122.302787840235,47.5862913956193
1110,-122.364998085527,47.6742161263103
1112,-122.399421433505,47.6830881474819
1113,-122.341431931254,47.6527383575064
1117,-122.31228074979,47.691303378408
1118,-122.326864059238,47.6352205551845
1119,-122.375220526129,47.6752320791601
1121,-122.342097601627,47.6599136438472
1131,-122.370689025794,47.664460387786
1133,-122.34978930650202,47.65137697550259
1138,-122.275321196654,47.5527001908547
1139,-122.275321434685,47.552261058103
1141,-122.289675713221,47.54615136670569
1151,-122.344657471327,47.6986333551097
1153,-122.314229924867,47.6009224000453
1161,-122.301695731718,47.632229838946
1165,-122.398307565481,47.6739284823821
1166,-122.398301090873,47.6736531548433
1170,-122.31799483128938,47.62644857890685
1171,-122.2913884285184,47.60082344542902
1176,-122.360635000145,47.6861613455222
1177,-122.298958066374,47.604257755497
1178,-122.36608179875002,47.6663778631011
1181,-122.364118754095,47.7560390153019
1184,-122.373724414463,47.6656510628814
1185,-122.3560919389215,47.70357109333855
1186,-122.356072374424,47.7035727923074
1187,-122.360726805124,47.6650881319059
1194,-122.37490348794,47.6949906893096
1201,-122.28273074636,47.70828407804711
1205,-122.22401798096298,47.49318132673413
1206,-122.303560037939,47.700218620953
1207,-122.299648510863,47.6866276979545
1210,-122.3447894203018,47.64969880759882
1213,-122.318503504193,47.5983901458346
1215,-122.29073171797177,47.72025495274311
1217,-122.28435355795598,47.5607732356232
1220,-122.26590209837802,47.5541447850648
1223,-122.3222681470678,47.7594827112018
1224,-122.34233671855168,47.66076861622701
1225,-122.30411039603798,47.6848763524832
1226,-122.304887487971,47.684878217804
1228,-122.3277599753,47.6397337215028
1230,-122.295992778664,47.690967240950194
