node_id,community_id
8800,3
4713,3
17013,3
6775,3
17016,3
12920,3
12926,3
12927,3
19073,3
14993,3
8862,3
8863,3
17054,3
6827,3
4784,3
4785,3
12982,3
10936,3
698,3
6843,3
699,3
6851,3
10952,3
2763,3
13004,3
2764,3
8914,3
723,3
724,3
10965,3
10966,3
6869,3
4827,3
4828,3
6886,3
10984,3
10988,3
2803,3
2804,3
13059,3
19206,3
8969,3
6922,3
11025,3
8980,3
13090,3
6949,3
6950,3
13105,3
11060,3
13117,3
13118,3
839,3
840,3
6992,3
6993,3
11097,3
11103,3
11109,3
9067,3
9071,3
9072,3
13175,3
9098,3
5011,3
5013,3
5014,3
7065,3
2972,3
11165,3
2973,3
13213,3
11169,3
7074,3
17315,3
938,3
939,3
7086,3
9141,3
13238,3
11199,3
11200,3
3011,3
3012,3
19397,3
19400,3
9162,3
11214,3
9167,3
977,3
978,3
3046,3
3047,3
3061,3
3062,3
3064,3
3065,3
5113,3
1028,3
5125,3
9222,3
1029,3
11276,3
3095,3
3096,3
15389,3
15390,3
13346,3
11302,3
11305,3
11306,3
11307,3
7223,3
19512,3
1091,3
1092,3
13382,3
7254,3
3181,3
11377,3
15474,3
19573,3
9334,3
1143,3
1144,3
19579,3
19580,3
19581,3
9342,3
19586,3
19588,3
5263,3
5264,3
3217,3
3218,3
7315,3
5265,3
3219,3
3220,3
13472,3
1186,3
1187,3
3239,3
3240,3
11436,3
11437,3
7340,3
13487,3
7349,3
7350,3
11449,3
9402,3
13503,3
1227,3
1228,3
1230,3
1231,3
15570,3
9440,3
1249,3
1250,3
13541,3
11493,3
11494,3
5351,3
13547,3
5357,3
17652,3
9468,3
1280,3
1281,3
5379,3
5380,3
13582,3
5392,3
5400,3
7461,3
9529,3
15674,3
15675,3
11581,3
9536,3
9539,3
9540,3
17735,3
5458,3
5463,3
3422,3
3423,3
5475,3
5476,3
3429,3
3430,3
11635,3
9593,3
5507,3
5508,3
13711,3
11664,3
3495,3
13736,3
1452,3
13755,3
5581,3
1495,3
15832,3
11736,3
1496,3
17885,3
1504,3
17892,3
5622,3
13821,3
5633,3
11778,3
11777,3
5637,3
1552,3
1553,3
7699,3
17940,3
7701,3
7703,3
7704,3
3609,3
3610,3
11815,3
11820,3
5684,3
5689,3
13903,3
18000,3
5721,3
18013,3
5733,3
3688,3
3689,3
9836,3
9837,3
1647,3
1648,3
1655,3
7799,3
11897,3
7800,3
1671,3
1672,3
7817,3
11923,3
13982,3
7841,3
7842,3
9898,3
1707,3
1708,3
7865,3
14017,3
7876,3
7908,3
9961,3
9962,3
5869,3
5870,3
7920,3
5897,3
14093,3
9998,3
7955,3
3860,3
3861,3
7969,3
14121,3
12073,3
3891,3
3892,3
7997,3
14152,3
3916,3
3917,3
10062,3
3919,3
3920,3
20303,3
12111,3
14166,3
14169,3
12126,3
12127,3
1894,3
1895,3
5993,3
20329,3
