Source,Target,Weight
10245.0,11343.0,1.0
10245.0,12481.0,1.0
10245.0,19262.0,1.0
12293.0,5833.0,1.0
12293.0,11161.0,1.0
12293.0,12058.0,1.0
6150.0,14719.0,1.0
6150.0,17692.0,1.0
2058.0,2059.0,1.0
2058.0,7377.0,1.0
2058.0,7151.0,1.0
2058.0,12919.0,1.0
12299.0,6392.0,1.0
12299.0,11122.0,1.0
12299.0,13795.0,1.0
2059.0,3492.0,1.0
2059.0,6700.0,1.0
16396.0,10820.0,1.0
16396.0,11108.0,1.0
16396.0,12104.0,1.0
16396.0,12551.0,1.0
8203.0,1657.0,1.0
8203.0,4660.0,1.0
8203.0,8204.0,1.0
8203.0,13394.0,1.0
8204.0,4661.0,1.0
8204.0,7966.0,1.0
8204.0,9149.0,1.0
2070.0,508.0,1.0
2070.0,2071.0,1.0
2070.0,3209.0,1.0
2071.0,2287.0,1.0
2071.0,6700.0,1.0
8217.0,4841.0,1.0
8217.0,5657.0,1.0
8217.0,9803.0,1.0
8217.0,9142.0,1.0
18458.0,20841.0,1.0
18458.0,20030.0,1.0
2075.0,2076.0,1.0
2075.0,6328.0,1.0
2075.0,9077.0,1.0
2076.0,5142.0,1.0
2076.0,13482.0,1.0
16413.0,859.0,1.0
16413.0,3533.0,1.0
16413.0,11187.0,1.0
10269.0,5836.0,1.0
10269.0,7010.0,1.0
10269.0,12118.0,1.0
10269.0,16619.0,1.0
16416.0,4339.0,1.0
16416.0,4569.0,1.0
16416.0,8487.0,1.0
16416.0,8510.0,1.0
16416.0,14739.0,1.0
14369.0,15761.0,1.0
14369.0,16853.0,1.0
4129.0,954.0,1.0
4129.0,1569.0,1.0
4129.0,4130.0,1.0
4129.0,14428.0,1.0
18467.0,18310.0,1.0
4130.0,3584.0,1.0
4130.0,6644.0,1.0
10274.0,5527.0,1.0
10274.0,9142.0,1.0
10274.0,9803.0,1.0
10274.0,13918.0,1.0
18466.0,18465.0,1.0
18466.0,19047.0,1.0
18466.0,19046.0,1.0
18465.0,17781.0,1.0
4136.0,4137.0,1.0
4136.0,7255.0,1.0
4136.0,8423.0,1.0
4136.0,5989.0,1.0
4137.0,1426.0,1.0
4137.0,9585.0,1.0
4137.0,7963.0,1.0
18470.0,17780.0,1.0
18470.0,20027.0,1.0
18470.0,20841.0,1.0
16427.0,5992.0,1.0
16427.0,7684.0,1.0
16427.0,10140.0,1.0
14381.0,14262.0,1.0
48.0,49.0,1.0
48.0,2947.0,1.0
48.0,5455.0,1.0
49.0,11348.0,1.0
49.0,5837.0,1.0
2098.0,2099.0,1.0
2098.0,6708.0,1.0
2098.0,13182.0,1.0
2098.0,2430.0,1.0
16435.0,997.0,1.0
16435.0,9856.0,1.0
16435.0,17960.0,1.0
2099.0,4765.0,1.0
2099.0,7966.0,1.0
2099.0,9149.0,1.0
8245.0,5190.0,1.0
8245.0,7009.0,1.0
8245.0,10055.0,1.0
16444.0,1697.0,1.0
16444.0,11224.0,1.0
16444.0,13504.0,1.0
16444.0,16445.0,1.0
16445.0,7636.0,1.0
16445.0,7660.0,1.0
16445.0,14258.0,1.0
16449.0,9994.0,1.0
16449.0,14230.0,1.0
16449.0,17850.0,1.0
12356.0,4066.0,1.0
12356.0,8881.0,1.0
12356.0,9466.0,1.0
16454.0,6025.0,1.0
16454.0,11798.0,1.0
16454.0,11833.0,1.0
6218.0,8956.0,1.0
6218.0,13590.0,1.0
14413.0,11182.0,1.0
14413.0,11183.0,1.0
2127.0,2128.0,1.0
2127.0,6400.0,1.0
2127.0,10901.0,1.0
2128.0,740.0,1.0
2128.0,5669.0,1.0
2128.0,4677.0,1.0
16467.0,8614.0,1.0
16467.0,10141.0,1.0
16467.0,13885.0,1.0
16467.0,16924.0,1.0
16468.0,1639.0,1.0
16468.0,3687.0,1.0
16468.0,6804.0,1.0
16468.0,7012.0,1.0
12377.0,3587.0,1.0
10331.0,414.0,1.0
10331.0,10035.0,1.0
10331.0,10900.0,1.0
10331.0,13817.0,1.0
14428.0,12874.0,1.0
20572.0,4661.0,1.0
12382.0,11934.0,1.0
12382.0,16853.0,1.0
4192.0,886.0,1.0
4192.0,1628.0,1.0
4192.0,9472.0,1.0
4192.0,8347.0,1.0
16481.0,2723.0,1.0
16481.0,11083.0,1.0
16481.0,11798.0,1.0
12385.0,10044.0,1.0
12385.0,17770.0,1.0
18532.0,11183.0,1.0
18532.0,16742.0,1.0
18532.0,16968.0,1.0
14438.0,12746.0,1.0
14438.0,16881.0,1.0
14438.0,17018.0,1.0
14438.0,16628.0,1.0
8296.0,2584.0,1.0
8296.0,4287.0,1.0
8296.0,8090.0,1.0
10347.0,2341.0,1.0
10347.0,6932.0,1.0
10347.0,16526.0,1.0
16492.0,7318.0,1.0
16492.0,9686.0,1.0
16492.0,11555.0,1.0
16492.0,16675.0,1.0
16494.0,3858.0,1.0
16494.0,11166.0,1.0
16494.0,11828.0,1.0
6257.0,6258.0,1.0
6257.0,12104.0,1.0
6257.0,12551.0,1.0
6257.0,14524.0,1.0
6258.0,5603.0,1.0
6258.0,9768.0,1.0
6258.0,10099.0,1.0
4209.0,3687.0,1.0
4209.0,4210.0,1.0
4209.0,7012.0,1.0
4209.0,6848.0,1.0
4210.0,6849.0,1.0
4210.0,16979.0,1.0
8319.0,5702.0,1.0
8319.0,8765.0,1.0
8319.0,15715.0,1.0
16513.0,7049.0,1.0
16513.0,10453.0,1.0
6273.0,1643.0,1.0
6273.0,3564.0,1.0
16515.0,5110.0,1.0
16515.0,7636.0,1.0
16515.0,11452.0,1.0
16515.0,16672.0,1.0
6279.0,5989.0,1.0
6279.0,6280.0,1.0
6279.0,7255.0,1.0
6279.0,14006.0,1.0
6280.0,4387.0,1.0
6280.0,10577.0,1.0
6280.0,10853.0,1.0
2185.0,7807.0,1.0
2185.0,11850.0,1.0
16526.0,739.0,1.0
16526.0,10901.0,1.0
16526.0,13619.0,1.0
6287.0,6288.0,1.0
6287.0,12805.0,1.0
6287.0,14067.0,1.0
6288.0,14199.0,1.0
6288.0,16913.0,1.0
10384.0,2287.0,1.0
10384.0,3737.0,1.0
10384.0,12800.0,1.0
6290.0,5344.0,1.0
6290.0,7213.0,1.0
6290.0,10628.0,1.0
4239.0,4240.0,1.0
4239.0,6525.0,1.0
4239.0,8384.0,1.0
4240.0,7252.0,1.0
4240.0,4644.0,1.0
149.0,150.0,1.0
149.0,7334.0,1.0
149.0,10141.0,1.0
150.0,3388.0,1.0
150.0,1689.0,1.0
4248.0,548.0,1.0
4248.0,9894.0,1.0
4248.0,12805.0,1.0
8345.0,16743.0,1.0
8346.0,8347.0,1.0
8346.0,8579.0,1.0
8346.0,17850.0,1.0
8347.0,5016.0,1.0
14491.0,5981.0,1.0
14491.0,10131.0,1.0
14491.0,19178.0,1.0
14491.0,19463.0,1.0
12442.0,5700.0,1.0
12442.0,9069.0,1.0
12442.0,10035.0,1.0
12442.0,13817.0,1.0
16545.0,8090.0,1.0
16545.0,8383.0,1.0
16545.0,16633.0,1.0
16545.0,17042.0,1.0
8354.0,885.0,1.0
8354.0,5465.0,1.0
8354.0,10155.0,1.0
6310.0,364.0,1.0
6310.0,1675.0,1.0
6310.0,20920.0,1.0
12455.0,5866.0,1.0
12455.0,8507.0,1.0
12455.0,9591.0,1.0
12455.0,10094.0,1.0
8363.0,1676.0,1.0
8363.0,14872.0,1.0
8363.0,13806.0,1.0
20657.0,20658.0,1.0
20657.0,20792.0,1.0
20657.0,20798.0,1.0
20658.0,12481.0,1.0
20658.0,19583.0,1.0
20658.0,20659.0,1.0
6324.0,9912.0,1.0
6324.0,14844.0,1.0
6324.0,19024.0,1.0
16566.0,6526.0,1.0
16566.0,9687.0,1.0
16566.0,16567.0,1.0
16566.0,16785.0,1.0
16567.0,7318.0,1.0
16567.0,16850.0,1.0
16567.0,17081.0,1.0
6328.0,3248.0,1.0
6328.0,9264.0,1.0
4282.0,1031.0,1.0
4282.0,3462.0,1.0
4282.0,5932.0,1.0
4282.0,14204.0,1.0
187.0,188.0,1.0
187.0,2566.0,1.0
187.0,11702.0,1.0
187.0,14006.0,1.0
188.0,12273.0,1.0
188.0,10577.0,1.0
14524.0,376.0,1.0
14524.0,7924.0,1.0
8383.0,1746.0,1.0
8383.0,4039.0,1.0
8383.0,8089.0,1.0
4288.0,4287.0,1.0
4288.0,8757.0,1.0
4288.0,17447.0,1.0
4287.0,8757.0,1.0
4287.0,10109.0,1.0
4289.0,1676.0,1.0
4289.0,4290.0,1.0
4289.0,9249.0,1.0
4290.0,13806.0,1.0
4290.0,4327.0,1.0
2244.0,2245.0,1.0
2244.0,7229.0,1.0
2244.0,7727.0,1.0
2245.0,927.0,1.0
2245.0,16715.0,1.0
8384.0,4644.0,1.0
8384.0,6522.0,1.0
8384.0,11542.0,1.0
12481.0,5906.0,1.0
14536.0,3463.0,1.0
14536.0,16096.0,1.0
6351.0,4040.0,1.0
6351.0,5454.0,1.0
6351.0,6352.0,1.0
6352.0,5455.0,1.0
6352.0,8028.0,1.0
6352.0,8089.0,1.0
16592.0,1402.0,1.0
16592.0,6122.0,1.0
16592.0,11542.0,1.0
16592.0,13011.0,1.0
10453.0,2584.0,1.0
10453.0,7049.0,1.0
10453.0,8757.0,1.0
4311.0,3810.0,1.0
4311.0,4312.0,1.0
4311.0,11865.0,1.0
4311.0,10672.0,1.0
8408.0,640.0,1.0
8408.0,3502.0,1.0
8408.0,9407.0,1.0
4312.0,10673.0,1.0
12512.0,941.0,1.0
12512.0,1629.0,1.0
12512.0,4773.0,1.0
10466.0,4494.0,1.0
10466.0,7585.0,1.0
10466.0,12711.0,1.0
10466.0,17799.0,1.0
4327.0,4328.0,1.0
4327.0,16764.0,1.0
4328.0,5578.0,1.0
