Source,Target,Weight
10762.0,1040.0,1.0
10762.0,16378.0,1.0
1040.0,858.0,1.0
1040.0,10032.0,1.0
1042.0,1043.0,1.0
1042.0,4127.0,1.0
1042.0,14124.0,1.0
1043.0,4845.0,1.0
1043.0,1558.0,1.0
1043.0,13989.0,1.0
1558.0,1559.0,1.0
1558.0,10010.0,1.0
1558.0,11186.0,1.0
1559.0,7161.0,1.0
1559.0,12330.0,1.0
14364.0,7161.0,1.0
14364.0,13936.0,1.0
14364.0,14181.0,1.0
4126.0,4127.0,1.0
4126.0,5166.0,1.0
4126.0,14297.0,1.0
4127.0,10010.0,1.0
5667.0,7105.0,1.0
5667.0,12324.0,1.0
5667.0,21123.0,1.0
12324.0,21123.0,1.0
12330.0,11186.0,1.0
12330.0,14181.0,1.0
5165.0,5166.0,1.0
5165.0,17738.0,1.0
5165.0,14297.0,1.0
5166.0,14124.0,1.0
7736.0,172.0,1.0
7736.0,8879.0,1.0
10311.0,8337.0,1.0
10311.0,10312.0,1.0
11848.0,5592.0,1.0
11848.0,11406.0,1.0
13388.0,9952.0,1.0
11341.0,8337.0,1.0
11341.0,14096.0,1.0
11341.0,14001.0,1.0
6223.0,368.0,1.0
6223.0,7503.0,1.0
6223.0,13033.0,1.0
5725.0,109.0,1.0
5725.0,13412.0,1.0
5725.0,9953.0,1.0
8287.0,14836.0,1.0
109.0,110.0,1.0
110.0,2428.0,1.0
110.0,12208.0,1.0
4207.0,367.0,1.0
4207.0,10032.0,1.0
4207.0,7503.0,1.0
13936.0,3410.0,1.0
13936.0,14001.0,1.0
16493.0,16378.0,1.0
16493.0,20326.0,1.0
5760.0,5761.0,1.0
5760.0,12208.0,1.0
21123.0,18273.0,1.0
11406.0,2943.0,1.0
11406.0,10032.0,1.0
12949.0,1332.0,1.0
12949.0,12950.0,1.0
12950.0,1333.0,1.0
13989.0,368.0,1.0
13989.0,13572.0,1.0
171.0,172.0,1.0
172.0,7105.0,1.0
8878.0,8879.0,1.0
8879.0,2501.0,1.0
14001.0,1332.0,1.0
19122.0,17738.0,1.0
12498.0,5591.0,1.0
9952.0,857.0,1.0
9953.0,12562.0,1.0
4845.0,13572.0,1.0
4845.0,14836.0,1.0
13572.0,367.0,1.0
12562.0,1333.0,1.0
13600.0,11186.0,1.0
14124.0,14836.0,1.0
10032.0,2943.0,1.0
1332.0,1333.0,1.0
3410.0,2501.0,1.0
3410.0,14181.0,1.0
857.0,858.0,1.0
857.0,5592.0,1.0
858.0,2943.0,1.0
18273.0,7105.0,1.0
367.0,368.0,1.0
368.0,7161.0,1.0
2428.0,12723.0,1.0
2943.0,5592.0,1.0
5591.0,5592.0,1.0
