node_id,community_id,longitude,latitude
14042,1,1250066.99062085,247884.516465873
14800,1,1253657.99030453,246577.341616541
15317,1,1251140.00911795,248034.60376203095
15945,1,1250149.25161293,244886.126830801
16181,1,1253389.49212825,244086.62775798104
17177,1,1253668.41840054,244978.320238903
17581,1,1252075.49148691,248251.248690248
18005,1,1250405.5526052,244780.341934696
18045,1,1250757.40130956,245042.635694966
18046,1,1250769.75593357,245192.687919125
18056,1,1250660.46249346,245010.723374933
18057,1,1250432.04271723,245010.93431893
18060,1,1250776.94818959,245302.682415232
18074,1,1250746.65884554,243244.129773125
18146,1,1251147.76860596,244080.320045978
18147,1,1251397.54275021,244781.456750706
18150,1,1251377.21372619,244724.766894639
18181,1,1251748.82479857,247850.175985843
18182,1,1251263.80841407,247863.805937856
18211,1,1250644.68399744,245035.302702963
18228,1,1252978.04220784,245991.140015945
18235,1,1251254.94031806,243371.148525253
18236,1,1251150.97167796,243774.703533664
18242,1,1251205.33871801,243420.079213306
18265,1,1251885.49910271,248864.245170876
18983,1,1246804.08207351,245042.22526297
18984,1,1246793.0919295,245303.568879232
19425,1,1252169.21507101,244849.423470765
19551,1,1251364.13955018,243425.06609331103
19552,1,1251290.6009901,243687.51044558
19822,1,1253013.39215986,245331.323759258
19894,1,1253040.2946879,245336.451695263
20861,1,1250625.94191742,244695.416878611
20862,1,1250953.65775776,242990.74378886804
20863,1,1252109.12399894,246388.691760346
20864,1,1251809.01564664,246494.809648454
20865,1,1251705.22748654,246514.372912467
20868,1,1246041.59804073,245373.215087309
20869,1,1251078.61455789,242712.950700581
20871,1,1251838.25935866,242716.495980591
20879,1,1252109.61347094,246502.951024458
20880,1,1251964.9825588,246667.67211262896
20927,1,1252131.09276697,247564.996465549
20929,1,1252201.13923104,247564.640817553
20930,1,1252314.15996715,247561.863281548
21046,1,1251498.76956631,248161.524786159
21132,1,1249465.86185224,245112.31991903496
21133,1,1251122.60361393,246730.058800697
21134,1,1250560.96303736,246939.092208907
21173,1,1251114.40450993,246730.424944699
21191,1,1249838.99369262,247646.73118563
21192,1,1251971.6511668,245075.661230996
57,2,1268277.31735949,172954.348773152
58,2,1267949.29604717,172956.300197154
89,2,1266283.53726146,171371.195427522
90,2,1266257.47658943,170710.072738856
124,2,1265927.25674909,170723.599266857
268,2,1266570.15671775,170699.37987484
279,2,1264549.93469968,169405.926049516
280,2,1264521.72810766,168731.543584824
283,2,1267292.28491049,172961.222757161
296,2,1269219.51166447,171298.076195449
297,2,1269491.46948874,170957.9501791
344,2,1266177.79991736,174929.147943169
345,2,1266006.17687717,174929.697511166
415,2,1265959.86103712,177112.357545406
420,2,1269330.43435258,175897.508904159
421,2,1269314.81726456,175240.981991485
434,2,1260020.65706305,169026.856289133
435,2,1259841.25021486,168629.262944713
553,2,1263269.02391437,170318.038434446
554,2,1263262.67025037,170056.866018176
604,2,1266660.30353384,174267.6217345
605,2,1266410.73578958,174269.902566493
673,2,1265347.2632125,175263.772967517
674,2,1265339.81930849,174936.404519185
708,2,1266653.42430183,173940.093222156
781,2,1262259.87728934,171748.812451914
782,2,1261992.75844106,171765.776675925
905,2,1265966.15370913,172654.015396848
906,2,1265958.71210912,172006.872996181
979,2,1264226.86973935,171985.904484153
980,2,1264092.57802722,171984.419620156
1131,2,1265300.61924446,172324.304420501
1132,2,1265297.03031644,171998.463524163
1326,2,1265208.59351635,169380.465505496
1414,2,1265265.67313242,170750.967010885
1415,2,1265236.00030039,170036.05571416
1475,2,1261500.28528856,169771.525409892
1476,2,1261626.29488869,169247.168161348
1486,2,1264426.22365956,178341.658538669
1487,2,1263905.61745103,178073.87722639702
1542,2,1262253.14960933,171431.881699592
1661,2,1266294.66743746,174598.429798827
1667,2,1266869.16631806,172961.58730115
1668,2,1266976.16478217,172651.574436843
1701,2,1262594.57181768,169105.869281203
1702,2,1262592.71031368,169012.65948911
1802,2,1266035.0013252,175920.012456179
1803,2,1266076.29354924,175262.099047512
1848,2,1264109.31421924,179064.18237941
2088,2,1265869.78641303,169355.626977459
2089,2,1265537.73790069,169368.127265483
2165,2,1260084.57130311,169192.553825289
2166,2,1267267.43319847,171996.970788166
2167,2,1267254.00279845,171357.232867509
2214,2,1263767.78404288,166516.538782552
2215,2,1262960.13015406,166321.036574349
2216,2,1264640.58973977,173949.645030171
2217,2,1263966.31940308,173952.79363817
2328,2,1263848.18186696,179048.154475391
2448,2,1269269.86526452,173273.656549469
2449,2,1268614.48004785,173277.361253485
2454,2,1264934.66756408,170764.558882907
2455,2,1264904.80279605,170035.831010163
2458,2,1267307.46462251,173610.226085827
2459,2,1266646.29041383,173601.790693805
2565,2,1263953.12586707,171982.877924159
2569,2,1263355.23370646,172803.052516997
2603,2,1263250.19716235,169410.256801516
2604,2,1262601.06922568,169431.229153544
2647,2,1266477.30423765,168549.998624638
2648,2,1266294.04868546,168552.843488649
2693,2,1268799.29662403,169762.230497882
2694,2,1268624.29335986,169512.949153617
3074,2,1266511.34353369,169393.161313504
3075,2,1266505.50986968,169207.395937309
3576,2,1269260.9115365,172948.786149144
3577,2,1269251.5981925,172610.854372799
3578,2,1267956.95812717,173281.127973482
3579,2,1267300.06308649,173285.975397483
3633,2,1265626.93982078,172002.107236177
3639,2,1265332.25073248,174603.148646832
3640,2,1268606.83537583,172952.461605147
3909,2,1258818.05642182,168287.632032365
3910,2,1258197.24694918,168342.846176431
3971,2,1268004.15454322,172733.842660919
3973,2,1260934.36253598,168966.70384106
3974,2,1261012.81092006,168194.888160273
4006,2,1262975.58154607,172661.358564854
4007,2,1262660.53431375,172674.845412865
4009,2,1264958.74986809,171347.1984355
4117,2,1262661.90538575,172711.253796905
4118,2,1262331.83645742,172732.96995692
4119,2,1263638.85553075,172479.227364659
4120,2,1263311.16913041,172497.608868673
4205,2,1265681.68081284,175263.000679508
4270,2,1266613.0011338,172015.164644182
4271,2,1266290.46961346,172010.104612187
4623,2,1265593.28401275,177747.839530051
4624,2,1265617.65470077,177575.056361884
4688,2,1263122.68433022,172655.060964838
4689,2,1268598.97943982,172623.779876813
4757,2,1265621.99198078,171359.234851509
4795,2,1264675.53489181,175265.32771951
4879,2,1265998.67690916,174599.947174832
4880,2,1266298.23172547,172656.184996843
4946,2,1265952.49162912,171365.247587517
4949,2,1263244.32445835,169084.586849183
4950,2,1263235.85175434,168743.460896835
4983,2,1269192.11736044,169748.544161871
5029,2,1267117.57559831,171361.348323524
5030,2,1267103.58251029,171026.271267176
5031,2,1265362.16209252,175920.805096179
5032,2,1264694.56170782,175984.34007224403
5086,2,1265696.84055686,175920.31396018
5198,2,1268651.84811188,174916.779239163
5199,2,1268643.14801587,174587.900646821
5203,2,1258103.90826108,168595.878496692
5369,2,1266311.76714949,173289.432101488
5370,2,1265977.73764515,173290.262437493
5432,2,1267285.05918248,172646.332964838
5491,2,1269235.77867249,171963.54730013
5492,2,1268727.88471997,171973.133540139
5514,2,1268929.72843216,171679.761123836
5742,2,1261990.18820105,171447.4521956
5808,2,1262614.24669769,170076.847330198
5976,2,1266026.27300519,168707.474080801
5977,2,1265834.127021,168573.952992663
6216,2,1265896.10327706,170036.465186164
6217,2,1265566.09969272,170036.311330155
6242,2,1267342.68113454,175253.2109835
6243,2,1266949.39972614,175257.94813551
6264,2,1265991.20318116,174271.687654495
6265,2,1265986.76190116,173943.209958166
6461,2,1268502.20631973,172301.344804481
6567,2,1266527.05246171,173940.671590164
6759,2,1262612.4963617,168595.420832679
6778,2,1267964.75204718,173607.248357818
6821,2,1264666.73732381,174933.656807169
6879,2,1261301.81751236,169422.436897531
6880,2,1260811.14531985,169185.738849282
7054,2,1264575.80964372,170035.640994161
7093,2,1264658.04311579,174606.379238844
7130,2,1263279.47037838,170721.269922867
7131,2,1263103.5140902,170726.445410863
7390,2,1262219.4062493,166777.61833483
7540,2,1266756.49591795,173288.105637491
7541,2,1264630.02743576,171341.231587499
7542,2,1264606.35652374,170778.033890918
7721,2,1264470.7495476,178230.766698554
7753,2,1264245.41994737,170035.487458155
7754,2,1263916.83332303,170035.177442163
7951,2,1264064.61943519,177768.396586075
7952,2,1263979.8052911,177957.009386271
7994,2,1266380.28017356,175919.790376186
7995,2,1266367.87332554,175261.49277551504
7996,2,1267314.95639852,173937.016742155
8606,2,1266471.15070166,168402.054048494
8607,2,1266468.00638165,168260.689824343
8624,2,1265632.26718079,172651.389412835
8651,2,1265709.00625287,176584.604008868
8670,2,1264220.47082734,169420.280737534
8671,2,1263902.31594703,169434.326625541
8672,2,1267335.10731053,174924.263143167
8788,2,1268268.23697549,169170.432481274
8838,2,1263995.34365912,174935.700135171
8839,2,1263985.76292311,174609.622054845
8943,2,1265595.76138875,170737.162594885
9705,2,1263044.63850614,178177.723818496
9840,2,1262780.07575387,170313.108002439
9841,2,1262620.0383137,170380.49040252
9923,2,1264607.97661974,172438.195620626
9924,2,1264602.95921174,171990.062948167
10042,2,1257766.07069273,168296.264608383
10043,2,1257326.79664429,168223.383520305
10063,2,1263254.89105035,169720.313569844
10064,2,1262778.30602586,169750.569057867
10177,2,1258835.15971783,168568.930016652
10178,2,1258343.99965332,168607.158944696
10280,2,1267327.62865452,174595.248678833
10325,2,1266667.26609385,174597.346470833
10445,2,1269301.29924855,174583.37866281
10470,2,1265982.02308515,176764.979945049
10823,2,1261359.03133641,172895.371877089
10824,2,1261338.1550484,172439.712036625
10866,2,1261306.61802436,169689.730657801
10930,2,1264845.21495599,168989.919393092
10931,2,1264784.81745192,168728.460576817
10974,2,1262070.81175314,176387.026920661
11071,2,1263015.76490611,172659.638372853
11073,2,1263311.32106641,172646.985892832
11127,2,1266626.49719781,172657.450404838
11190,2,1262628.71645771,170811.559394956
11191,2,1262170.58026524,170836.438306972
11192,2,1265377.28644453,176583.667624861
11244,2,1263767.30077888,167082.842463136
11245,2,1267925.91844714,171977.732644156
11246,2,1267597.0093268,171985.676196158
11249,2,1264276.2226994,170791.519458935
11323,2,1265993.28913316,176585.29591286197
11380,2,1263908.55972302,169692.742113814
11400,2,1262193.68125726,176939.629161224
11401,2,1262223.1837853,176750.068201035
11434,2,1264757.8762679,172466.058084652
11435,2,1264894.91633204,171993.625956163
11443,2,1264756.8946359,176674.328872964
11444,2,1265320.64286047,173946.40029417
11472,2,1266193.41898936,169692.962273806
11549,2,1265525.48529269,169080.190497175
11560,2,1266103.60714927,168397.35363248
11641,2,1265324.80196448,174274.482918501
11642,2,1269243.68452848,172287.031844467
11875,2,1266639.52177382,173287.891749486
11945,2,1263935.40612306,170805.365858942
11967,2,1266324.9288775,173941.621414155
11968,2,1262095.69226517,167915.057311982
12068,2,1268289.05911951,171326.070179477
12069,2,1268182.24337541,171329.286435485
12070,2,1266674.24311785,174927.194919169
12320,2,1267941.83051115,172624.403876811
12350,2,1261285.75421634,168580.639648676
12351,2,1261278.16304833,168196.153568283
12394,2,1264920.80798006,168918.962145016
12518,2,1261296.19421636,169109.417185217
12661,2,1265016.90065216,175593.825767845
12662,2,1264684.22775581,175593.826727852
12858,2,1262617.0734497,168745.419552833
12889,2,1266858.10302204,171369.160995528
12890,2,1266843.63812603,171034.986467183
12901,2,1263526.15825063,173970.237158194
13184,2,1268775.58673601,171311.420963466
13185,2,1262620.8913697,170563.679010704
13186,2,1262273.84055336,170577.177314714
13189,2,1263247.57316235,169267.202273369
13200,2,1263516.78129062,169428.02972953
13231,2,1262196.32791327,172734.948964924
13237,2,1264704.47741984,176358.20944863596
13259,2,1267042.51140623,175920.564968184
13323,2,1263976.0421551,174280.158438504
13493,2,1264633.17405976,171990.396964163
13494,2,1264630.14225176,171675.435299844
13511,2,1264649.32266778,174277.311974511
13557,2,1266218.9504454,169947.273122072
13596,2,1269490.31332874,174582.108966812
13599,2,1263638.88407475,172627.995428815
13616,2,1267187.12631838,176439.437288716
13694,2,1268324.56401555,172628.546276808
13784,2,1259209.75907822,168705.463264793
13816,2,1264209.58698733,177821.359722137
13871,2,1262604.08688968,168346.327136427
13914,2,1262262.11255334,172130.889124304
13928,2,1264589.52881172,179121.452267468
13968,2,1264226.86909935,171742.779043913
14014,2,1269278.84984052,173599.650277808
14015,2,1268622.21924785,173603.367845818
14048,2,1263290.02154639,171132.426211283
14049,2,1263100.9625382,171142.509859294
14053,2,1268062.47166328,175228.291751474
14241,2,1262562.77629764,167735.401183799
14279,2,1266681.26378986,175259.579367504
14312,2,1265290.89847644,171353.226019502
14351,2,1266938.99492612,172006.586212173
14361,2,1269172.79390442,168655.739616752
14385,2,1262989.69277808,172992.945125192
14394,2,1265180.84420432,176583.04919286104
