node_id,longitude,latitude
2328,1263848.18186696,179048.154475391
2333,1267729.96612693,268803.482183293
2344,1272904.00069223,256404.555258602
2362,1288321.51418002,181831.060654238
2366,1281727.84460527,283787.397462636
2368,1266432.89028561,234007.43792367
2373,1263079.9179941698,212184.875277326
2377,1266509.10468569,194382.127419084
2378,1253896.59843278,235473.072805166
2380,1270246.60804951,204628.042629585
2381,1270606.69528188,204617.660741568
2382,1278190.14104965,218065.474131346
2388,1259843.40048686,212448.118861586
2395,1279765.72319527,201990.841858879
2398,1273148.10718849,239558.556137353
2400,1273033.12939636,221507.620118871
2402,1283312.73875089,275150.536781803
2411,1286417.22630608,197203.771389976
2415,1275826.61656722,237065.023014799
2426,1272486.5425158103,197861.167038649
2436,1279821.67122732,210961.122188061
2447,1279313.7322828,281316.157012105
2460,1283653.40966325,195741.510204479
2466,1276388.7201198,201754.200962633
2470,1283249.36646283,269897.74772042
2471,1283554.25465514,269961.858824492
2476,1279072.40242656,206703.722247705
2491,1286500.56633817,202932.475843847
2492,1278247.7954497,259562.800893828
2495,1252718.71529557,213998.332943171
2511,1283596.19910319,244316.674542218
2532,1269672.54225692,226740.200220227
2535,1281786.89010933,168565.038304657
2537,1281691.74623723,229599.405087158
2540,1279844.67250735,253907.97029604
2554,1275938.43525535,261294.120575607
2559,1266241.91921341,237902.808743656
2563,1271972.00453128,178644.056554973
2564,1271961.85822727,178361.207082689
2581,1279739.14681123,207065.80288808
2589,1266609.83479778,234948.752996624
2598,1263993.75409111,281162.327571958
2600,1271518.06481881,283334.956118181
2608,1275631.00575103,264616.885571018
2609,1275967.25963937,264607.259267002
2612,1290442.45907819,187649.373492196
2615,1272409.83531573,204136.741125077
2618,1288234.04025994,192421.387577087
2622,1282910.71852648,261483.804287806
2636,1285834.77734548,283749.614742607
2639,1269091.42859234,271428.835529983
2643,1271362.69406666,273666.40916428
2644,1288113.22848381,182385.294126809
2647,1266477.30423765,168549.998624638
2676,1271175.02744247,198161.61068695804
2678,1262312.8106014,202459.227395356
2679,1287389.70496307,252408.80863051105
2681,1270008.32241727,202187.531779081
2684,1284117.72563171,196510.39615726503
2686,1286893.89101057,199156.404287979
2691,1274352.80094972,190947.78520757
2692,1266569.37623775,189112.906037688
2693,1268799.29662403,169762.230497882
2696,1276385.4687918,272727.541259319
2700,1253613.98019248,209992.639499068
2704,1286332.77209799,247154.23025712403
2707,1279843.01010734,261210.274303526
2709,1271794.8165631,196841.954877615
2715,1289631.67296536,190893.098999515
2719,1253906.08528078,216360.27969759697
2732,1273284.88638863,273974.552268595
2741,1273524.69893287,201956.246786848
2758,1266966.22187015,237121.268646851
2766,1273771.40382913,283235.341462076
2770,1271443.61515474,190080.969014689
2771,1271571.33701088,189740.88703033296
2790,1278612.23929009,214110.636559293
2791,1284920.99276854,199900.323072746
2795,1258036.79978101,216295.062929526
2798,1257681.06230865,257067.12773928
2806,1281998.53305355,263084.570113435
2808,1280241.84524375,258181.641212419
2826,1254355.86064124,201152.655874029
2836,1260470.6315275,188829.017781407
2839,1282891.71756646,258102.260476336
2842,1284891.82380851,191859.586552501
2857,1280007.20498751,267783.091526255
2863,1265222.28932437,286594.874137521
2866,1252028.60739087,210844.991819948
2877,1252837.91055968,213993.592143178
2878,1252782.26601563,212678.15873383
2887,1255179.33238609,216572.12699382
2888,1255177.11491409,216443.727313682
2893,1258839.97008583,259078.912445337
2894,1258846.32214984,259348.84070161
2900,1263095.15908219,207090.939272106
2904,1280685.5307482,182134.224750549
2906,1281558.3820131,220271.767573595
2911,1277871.38476132,244872.249198794
2918,1255865.4484828,200141.448576987
2921,1285062.81958468,258426.218492672
2936,1277574.64031301,257265.242171481
2942,1263256.09905036,190453.615287066
2946,1279605.1182031,260637.30559893
2961,1265081.34801222,197721.662078515
2964,1254812.4322257,200077.340096921
2975,1272681.73605201,268199.304902673
2978,1283877.34028748,193146.00460182095
2979,1283872.44460747,192894.577913567
2985,1271779.45733109,283325.305494174
2992,1254559.34345745,213927.028623104
2994,1251449.28867027,248423.572850436
2995,1252754.5767356,212356.92615748904
2999,1264200.25757933,206585.493767589
3001,1284481.64160009,235473.367077172
3005,1256501.53021143,196539.53190130004
3022,1285065.18112069,177956.930602267
3025,1289458.09030919,184049.485360503
3026,1270153.60952142,271409.267657965
3031,1259319.14333433,216300.359185532
3039,1282892.02399847,259763.047230035
3053,1279718.06220321,205331.706246302
3054,1279795.78713129,204978.307717934
3057,1256322.14736326,203302.272964224
3060,1264466.4240436,195447.691900179
3063,1254511.9502414,245153.289007083
3065,1271572.39934687,255689.39756186295
3068,1273244.35269259,276633.318223312
3069,1273352.1635087,276629.331727311
3075,1266505.50986968,169207.395937309
3082,1262164.44215325,241447.729515284
3085,1284617.61964823,196330.470333084
3086,1262281.98653737,265629.19917205
3087,1262095.66570517,265634.64275606
3089,1257097.12451605,187632.88011618
3090,1277551.80408899,256270.422266468
3093,1283695.65203129,286402.466393322
3094,1283689.28191929,286898.288217828
3096,1267666.02660687,261931.700352266
3097,1271391.81669068,282503.75432533
3099,1283585.45670317,243796.756973684
3101,1256931.40105988,187123.002867654
3109,1281044.88927658,192601.291129261
3115,1275887.1548073,260630.355518922
3119,1262588.94717768,261255.361791566
3120,1262550.94493763,261576.890367895
3123,1286386.24409804,248942.657778963
3124,1256824.30486777,243127.43575701103
3129,1283544.09785514,269071.497415572
3132,1271819.52683513,228170.031645685
3134,1277001.22412044,205320.93562229
3148,1255845.52233876,200747.31910561
3150,1284061.50169566,205201.366278172
3152,1255225.86377813,257130.649275348
3155,1284020.43155162,201865.052418754
3162,1255684.31005061,257269.871739492
3170,1286683.29037035,201170.72083404695
3173,1272094.31729941,222752.440088138
3183,1280019.60850753,205984.869958967
3184,1281839.68166138,236853.858470589
3188,1263091.6197542,263130.424321488
3189,1267788.49815901,195678.986364424
3190,1267474.01092668,195688.50866842305
3191,1280003.3601875,253905.11109603904
3197,1264106.28567523,248450.877234459
3201,1275889.3641513,251339.145717412
3207,1290695.92314246,180590.108076975
3216,1285848.86489749,184894.555889368
3228,1273980.31352533,264002.629250377
3252,1273763.84018111,196521.163837284
3255,1270138.6479854,279380.951890126
3272,1278782.88428226,220328.272405654
3275,1266165.97412534,238750.444200531
3277,1270963.90385824,253162.545335278
3288,1275749.08357514,281500.773396298
3290,1268131.22219135,271778.582538351
3291,1268133.24484736,272429.309259012
3292,1285183.32716881,282426.838805243
3295,1282327.84735788,186455.850610971
3296,1282317.06911787,186215.899378732
3299,1274737.87205411,278901.950225636
3302,1279749.92530724,284350.263127223
3303,1270754.45777804,275384.714446038
3311,1280596.09228411,201965.691970855
3312,1283910.7132795,203582.908932507
3315,1281197.77510072,192977.818873659
3322,1254509.6040654,246298.53835225097
3326,1274335.16318971,207588.59053660897
3337,1283398.81203099,177847.174634159
3345,1288522.44717222,181975.54231838897
3353,1267325.54532653,264832.987523228
3369,1283926.87827152,265007.601347417
3378,1258865.97629386,190580.928695202
3389,1255791.39120272,195335.020860061
3391,1266328.6785735,270282.59668082
3397,1273950.68984531,263341.948481709
3401,1278243.85253771,285055.071767941
3402,1292133.76634392,182675.283695102
3403,1278873.37394635,256894.665147096
3408,1283104.33529468,237084.61091882
3412,1278850.20204233,212653.237517804
3413,1278965.12146644,212649.75034979
3416,1256442.34992339,194458.174203172
3418,1278375.80012184,254073.59858422
3421,1273261.45304461,200852.289345711
3425,1279241.07333873,202338.594819233
3426,1281499.42278104,192973.922233641
3427,1281486.95730902,192434.161529094
3435,1268533.40836777,208718.422601774
3444,1277132.64575256,176795.822057083
3448,1266183.60695736,193722.966330409
3455,1253747.08361661,245167.688239098
3458,1273820.89976518,223383.014616787
3469,1279239.80722673,250605.977908671
3480,1270207.11832148,286706.395225629
3481,1270478.78507376,286667.293593585
3484,1283650.79974324,255524.32927370103
3486,1271239.26385853,213105.740878269
3493,1271686.98245099,236396.674342111
3508,1274590.39794196,252712.949430823
3511,1281726.00569327,283128.495189965
3514,1270013.17611328,286860.744345784
3515,1276456.77835988,285928.25436084
3516,1276222.87429564,286166.312281072
3517,1283002.64684658,180527.199788898
3525,1258442.67690143,187909.336564466
3534,1282276.14796583,261766.363072097
3535,1282605.82412617,261754.665280074
3541,1273766.19941312,281287.056660086
3549,1274142.87422951,223375.865048781
3564,1264246.39530738,247413.689009398
3571,1278755.39615422,285720.48776862
3587,1266819.00075001,241775.055915624
3590,1257835.6453488,214123.669647306
3595,1254205.89507309,207831.867592856
3600,1269093.68580833,272260.590794832
3601,1273108.81067644,283765.805654615
3618,1287318.396099,253028.600375146
3619,1287573.57830726,253039.291319162
3628,1280587.2868441,204187.328325137
3631,1273374.49157272,241398.162987232
3632,1260427.48035946,261043.751679346
3634,1272065.67691538,280664.042771444
3641,1274282.77022965,198853.514495671
3647,1255790.25865871,205956.386118948
3654,1280325.12165983,203961.174532905
3658,1265324.43025248,209880.261450961
3666,1251357.65404618,212736.895501882
3671,1271762.11121906,211201.896268308
3674,1295087.53242695,183864.764912322
3678,1280403.37477991,283789.807190642
3679,1255355.87632227,192682.429369345
3689,1264096.62724322,259976.027390257
3696,1256369.4264673,258323.482172564
3702,1263296.47364239,199054.336255878
3715,1287685.96883537,183396.009967834
3716,1262045.13757712,191142.577463776
3720,1271479.27390678,202728.438531637
3725,1275686.16472709,220147.799637482
3744,1277331.24216877,212865.065870017
3748,1279999.4618835,267124.585285574
3754,1281464.256189,230029.063007593
3764,1263075.30218618,211724.593420848
3767,1280712.75999624,251242.359861314
3770,1279485.49932298,261846.368192181
3775,1256044.07542697,197446.921534225
3779,1280630.66303615,199303.025408134
3782,1274765.90642214,260663.100542963
3790,1276128.60088754,267760.224134237
3792,1262096.45866518,286057.654360965
3801,1280391.6726999,197606.897534385
3810,1274149.38110951,248744.582706764
3814,1284168.10547177,256406.28620261
3816,1259095.86167009,260025.760574311
3824,1272290.6679556095,266037.460804462
3825,1272652.48837198,266026.604868457
3829,1278188.55116165,206311.30439131
3835,1278754.08805823,173778.102373987
3838,1271164.30699445,171899.426020071
3839,1283441.83852702,285286.442008182
3842,1277461.96140091,285376.112088263
3843,1273282.25451663,269048.128007546
3862,1261762.99741682,266310.230980739
3863,1261767.26608883,266475.18042092
3868,1257537.5110765,239029.020072803
3876,1285004.93977663,283295.155350134
3888,1275918.32965532,218708.320276007
3907,1279202.85881069,236714.199910432
3909,1258818.05642182,168287.632032365
3912,1285462.6616331,193841.602298543
3916,1267996.01707122,261928.882112265
3920,1268658.1630559,261494.391807809
3921,1284643.23641627,242044.171883896
3936,1272436.12337975,196220.329788968
