node_id,community_id,longitude,latitude
11533,1,1272842.78034018,249832.551283866
11534,1,1273520.67038886,252186.508854285
11579,1,1274857.62309423,252383.21157448
11580,1,1274902.46059829,252540.251958638
11611,1,1272714.38494805,251868.653237954
11612,1,1272959.1459083,252034.068214133
11614,1,1275235.32408662,248797.169202805
11639,1,1270380.93720165,246195.24395214
11643,1,1275922.45003933,252663.613878772
11657,1,1273525.31768487,252609.482422709
11672,1,1270796.10040207,249506.89451554403
11673,1,1270842.41822612,249535.047987565
11726,1,1274989.48370238,252698.1479588
11805,1,1272181.8941955,250136.522164181
11816,1,1275266.28568666,250840.772404909
11817,1,1276181.6614316,250827.586036891
11836,1,1271877.28721918,252589.404726699
11865,1,1273906.71160527,248487.18264249
11908,1,1274109.02450147,249456.027123481
11909,1,1274162.24459752,249366.953139395
11918,1,1274847.18936622,250843.010548905
11919,1,1275438.33522283,253341.425847471
11927,1,1271213.27966651,248572.108594581
11928,1,1271102.56337839,248835.565426856
12006,1,1271280.13355458,246704.969648674
12052,1,1275663.66546306,252673.168310776
12055,1,1270778.86616206,247518.338097498
12170,1,1271291.72965059,254151.944248289
12183,1,1269174.00260842,246719.26750467703
12209,1,1270760.76907404,247248.483313233
12228,1,1272582.8671239,252028.167990118
12272,1,1272883.44466022,250994.335093066
12428,1,1273424.56005277,250091.975028142
12436,1,1274595.25061397,253368.861495495
12472,1,1275119.2416545,252693.352374807
12530,1,1273968.56875733,248750.059378758
12686,1,1274723.2201501,252388.005878493
12705,1,1273356.0585487,250094.395956144
12719,1,1270260.46334553,253635.747127771
12720,1,1270681.73611397,254171.26540032
12731,1,1270147.03838542,248390.575858399
12874,1,1269555.01464081,246211.303664163
12965,1,1272165.10289948,249576.792627603
13058,1,1271555.45841886,247757.955697745
13115,1,1271678.85515498,252620.93387872
13161,1,1273315.50578065,248769.404466778
13169,1,1271894.67595521,251026.571573094
13234,1,1275181.72152656,254013.049528152
13241,1,1271479.32209878,248824.292530835
13295,1,1271554.06801885,254142.369784281
13414,1,1272834.44933216,249553.141107589
13428,1,1271695.904691,254137.192952275
13484,1,1274852.49349423,251374.763125449
13656,1,1275376.18245476,252117.03032621703
13678,1,1269206.95032045,247586.153265566
13679,1,1269446.9373927,247579.804849565
13724,1,1271893.8882432,254985.489529148
13788,1,1273586.31365293,252607.441078708
13800,1,1275592.28466299,251679.409525767
13883,1,1271783.83921909,247214.491889194
13951,1,1269588.97515284,247542.993201524
14095,1,1272141.88773146,248804.475954816
14123,1,1274509.75045387,250057.2316681
14162,1,1272215.40165153,254118.233016267
14163,1,1272219.28293154,254442.457144588
14217,1,1270837.96382612,249343.863667369
14247,1,1270830.82769811,249063.953459084
14249,1,1273522.66251688,252334.723126441
14344,1,1271955.15710726,254127.73036027
14380,1,1272775.75749211,247721.526321709
14428,1,1269760.78584102,246207.240304157
14464,1,1269192.92446443,247463.846705452
14465,1,1269432.95908868,247455.955313444
14694,1,1269167.91364841,246472.342832431
14748,1,1269462.09553671,248096.280498087
14772,1,1274817.41650219,248919.059698939
14809,1,1273633.19838898,248762.446194783
14863,1,1272792.12491612,248265.011826262
14901,1,1273106.32606845,250103.346036151
14994,1,1271042.68945833,253213.450039327
15107,1,1272119.63710743,250399.29528445
15391,1,1272087.43243541,256190.01138638
15395,1,1271616.04689892,255470.20082564704
15396,1,1272543.94366787,254206.703352347
15617,1,1274528.9029659,252354.107958451
15618,1,1274038.1873814,251126.435893193
15619,1,1273446.17182879,242840.059052706
15652,1,1274858.96466224,252551.115766659
15671,1,1274747.32971813,252503.41899861404
15842,1,1273910.81067728,252608.71045471696
15851,1,1273746.0160531,248058.859314054
15852,1,1274107.58853348,250739.498996794
15893,1,1273953.99698131,250954.597941026
16312,1,1275149.66616654,248531.525682539
16314,1,1274484.86366986,248869.427570879
16319,1,1274812.35544619,248655.585522667
16403,1,1276177.2543276,250004.198260054
16429,1,1274235.2785176,249245.055411264
16473,1,1275403.41464679,252683.399926797
16516,1,1274859.36421424,252702.976694807
16564,1,1275259.14821465,250033.35045208
16586,1,1274176.86494954,250067.792308107
16694,1,1272668.561204,251210.898613289
16699,1,1274839.24715821,250046.697524086
16704,1,1272357.63205168,251021.559093088
16711,1,1275264.06552665,250576.873972639
16716,1,1273540.19659689,254069.664568216
16718,1,1274192.79768556,252728.420534834
16732,1,1272362.50046769,254112.839992255
16743,1,1270733.97387402,246188.430320144
16762,1,1270820.6751221,248661.610418677
16763,1,1270825.33688211,248843.846258864
16779,1,1274869.27992626,254023.829368159
16786,1,1271066.48696235,250176.207476228
16855,1,1272375.81406769,250129.43589218
16860,1,1275670.56600706,253996.14796014095
16861,1,1273534.73432489,253534.421879664
