Fraction of Nodes Removed,Core Proportion
0.00274701691132286,0.9970812945317195
0.00278993905056228,0.99703837239248
0.0028328611898017,0.99703837239248
0.0028757833290411192,0.99703837239248
0.002918705468280539,0.9969954502532407
0.002961627607519959,0.996823761696283
0.0030045497467593783,0.996823761696283
0.003047471885998798,0.996823761696283
0.003090394025238218,0.996823761696283
0.0031333161644776374,0.9967808395570436
0.003176238303717057,0.9966949952785646
0.003219160442956477,0.9966091510000858
0.0032620825821958964,0.9964803845823675
0.0033050047214353163,0.9963945403038887
0.003347926860674736,0.9963516181646493
0.0033908489999141555,0.9963516181646493
0.0034337711391535753,0.9963516181646493
0.003476693278392995,0.99630869602541
0.003519615417632415,0.99630869602541
0.0035625375568718344,0.9962657738861704
0.0036054596961112542,0.996222851746931
0.003648381835350674,0.9961799296076916
0.0036913039745900935,0.9961370074684522
0.0037342261138295133,0.9960940853292128
0.003777148253068933,0.9960511631899734
0.0038200703923083525,0.9960082410507339
0.0038629925315477724,0.9959653189114945
0.003905914670787192,0.9959223967722551
0.003948836810026612,0.9958794746330157
0.003991758949266031,0.9958365524937763
0.004034681088505451,0.9957936303545368
0.004077603227744871,0.995707786076058
0.004120525366984291,0.9956648639368186
0.00416344750622371,0.9956219417975792
0.00420636964546313,0.9955790196583397
0.00424929178470255,0.9955360975191003
0.004292213923941969,0.9954931753798609
0.004335136063181389,0.9954502532406215
0.004378058202420809,0.9954073311013821
0.0044209803416602285,0.9953644089621426
0.004463902480899648,0.9953214868229032
0.004506824620139068,0.9952785646836638
0.0045497467593784875,0.9952356425444244
0.004592668898617907,0.995192720405185
0.004635591037857327,0.9951497982659456
0.004678513177096747,0.9951068761267061
0.004721435316336166,0.9950639539874667
0.004764357455575586,0.9950210318482273
0.004807279594815006,0.9949781097089879
0.004850201734054425,0.9949351875697485
0.004893123873293845,0.994892265430509
0.004936046012533265,0.9948064211520302
0.004978968151772684,0.9947634990127908
0.005021890291012104,0.9947205768735514
0.005064812430251524,0.9947205768735514
0.005107734569490943,0.9946776547343119
0.0051506567087303634,0.9946347325950725
0.005193578847969783,0.9945918104558331
0.005236500987209202,0.9945488883165937
0.0052794231264486225,0.9945059661773543
0.005322345265688042,0.9944630440381148
0.005365267404927461,0.9944201218988754
0.005408189544166882,0.994377199759636
0.005451111683406301,0.9942484333419178
0.00549403382264572,0.9942484333419178
0.005536955961885141,0.9942484333419178
0.00557987810112456,0.9942055112026783
0.0056228002403639794,0.9941625890634389
0.0056657223796034,0.9940338226457207
0.005708644518842819,0.9940338226457207
0.0057515666580822385,0.9940338226457207
0.005794488797321659,0.9939909005064812
0.005837410936561078,0.9939479783672418
0.0058803330758004976,0.9939050562280024
0.005923255215039918,0.993862134088763
0.005966177354279337,0.9938192119495236
0.006009099493518757,0.9937762898102841
0.006052021632758177,0.9937333676710447
0.006094943771997596,0.9936904455318053
0.006137865911237016,0.9936475233925659
0.006180788050476436,0.9936046012533265
0.006223710189715855,0.993561679114087
0.006266632328955275,0.9935187569748476
0.006309554468194695,0.9934758348356082
0.006352476607434114,0.9934329126963688
0.006395398746673534,0.99334706841789
0.006438320885912954,0.99334706841789
0.0064812430251523735,0.9933041462786505
0.006524165164391793,0.9932612241394111
0.006567087303631213,0.9932183020001717
0.0066100094428706326,0.9930895355824534
0.006652931582110052,0.993046613443214
0.006695853721349472,0.9930036913039746
0.006738775860588892,0.9929178470254958
0.006781697999828311,0.9928749248862563
0.006824620139067731,0.9928320027470169
0.006867542278307151,0.9927890806077775
0.006910464417546571,0.9927461584685381
0.00695338655678599,0.9927032363292987
0.00699630869602541,0.9926603141900592
0.00703923083526483,0.9926603141900592
0.007082152974504249,0.9926173920508198
0.007125075113743669,0.992016482101468
0.007167997252983089,0.9919735599622285
0.0072109193922225085,0.9919306378229891
0.007253841531461928,0.9918877156837497
0.007296763670701348,0.9918447935445103
0.0073396858099407675,0.9917589492660314
0.007382607949180187,0.991716027126792
0.007425530088419607,0.9916731049875526
0.007468452227659027,0.9916301828483132
0.007511374366898446,0.9915872607090738
0.007554296506137866,0.9915443385698344
0.007597218645377286,0.9915014164305949
0.007640140784616705,0.9914584942913555
0.007683062923856125,0.9914155721521161
0.007725985063095545,0.9913726500128767
0.007768907202334964,0.9913297278736373
0.007811829341574384,0.9912868057343978
0.007854751480813804,0.9912438835951584
0.007897673620053223,0.9911151171774402
0.007940595759292643,0.9911151171774402
0.007983517898532062,0.9910721950382007
0.008026440037771483,0.9910721950382007
0.008069362177010903,0.9910292728989613
0.008112284316250322,0.9909863507597219
0.008155206455489741,0.9909434286204825
0.00819812859472916,0.9909005064812431
0.008241050733968582,0.9908575843420036
0.008283972873208001,0.9908146622027642
0.00832689501244742,0.9907717400635248
0.00836981715168684,0.9907288179242854
0.00841273929092626,0.990685895785046
0.008455661430165679,0.9906429736458066
0.0084985835694051,0.990600051506567
0.00854150570864452,0.9905571293673276
0.008584427847883939,0.9905142072280883
0.008627349987123358,0.9904712850888489
0.008670272126362778,0.9904283629496095
0.008713194265602197,0.9903854408103699
0.008756116404841618,0.9903425186711305
0.008799038544081038,0.9902995965318911
0.008841960683320457,0.9902566743926517
0.008884882822559876,0.9902137522534123
0.008927804961799296,0.9901708301141728
0.008970727101038715,0.9901279079749334
0.009013649240278136,0.990084985835694
0.009056571379517556,0.9900420636964546
0.009099493518756975,0.9899991415572152
0.009142415657996394,0.9898703751394969
0.009185337797235814,0.9898274530002575
0.009228259936475233,0.9897845308610181
0.009271182075714654,0.9890119323547085
0.009314104214954074,0.9889690102154691
0.009357026354193493,0.9889260880762297
0.009399948493432913,0.9888402437977509
0.009442870632672332,0.988754399519272
0.009485792771911751,0.9887114773800326
0.009528714911151173,0.9887114773800326
0.009571637050390592,0.9886685552407932
0.009614559189630011,0.9886256331015538
0.00965748132886943,0.9885827109623143
0.00970040346810885,0.9885397888230749
0.00974332560734827,0.9884968666838355
0.00978624774658769,0.9884539445445961
0.00982916988582711,0.9884110224053567
0.00987209202506653,0.9883681002661172
0.009915014164305949,0.9883251781268778
0.009957936303545368,0.988239333848399
0.010000858442784788,0.9881964117091596
0.010043780582024209,0.9881534895699202
0.010086702721263628,0.9881105674306807
0.010129624860503048,0.9880676452914413
0.010172546999742467,0.9880247231522019
0.010215469138981886,0.9879818010129625
0.010258391278221306,0.9879388788737231
0.010301313417460727,0.9878959567344836
0.010344235556700146,0.9878530345952442
0.010387157695939566,0.9878101124560048
0.010430079835178985,0.9877671903167654
0.010473001974418404,0.987724268177526
0.010515924113657824,0.9876813460382865
0.010558846252897245,0.9876384238990471
0.010601768392136664,0.9875955017598077
0.010644690531376084,0.9875525796205683
0.010687612670615503,0.9875096574813289
0.010730534809854923,0.9874667353420894
0.010773456949094342,0.98742381320285
0.010816379088333763,0.9873808910636106
0.010859301227573183,0.9873379689243712
0.010902223366812602,0.9872950467851318
0.010945145506052021,0.9872521246458924
0.01098806764529144,0.9872092025066529
0.011030989784530862,0.9871662803674135
0.011073911923770281,0.9871233582281741
0.0111168340630097,0.9870804360889347
0.01115975620224912,0.9870375139496953
0.01120267834148854,0.9869516696712164
0.011245600480727959,0.986908747531977
0.01128852261996738,0.9868658253927376
0.0113314447592068,0.9867799811142587
0.011374366898446219,0.9867370589750193
0.011417289037685638,0.9866941368357799
0.011460211176925058,0.9866512146965405
0.011503133316164477,0.9866082925573011
0.011546055455403898,0.9865653704180616
0.011588977594643318,0.9864795261395828
0.011631899733882737,0.9864366040003434
0.011674821873122156,0.9863078375826251
0.011717744012361576,0.9862219933041463
0.011760666151600995,0.9861790711649069
0.011803588290840416,0.986093226886428
0.011846510430079836,0.9858786161902309
0.011889432569319255,0.9857927719117521
0.011932354708558674,0.9857498497725127
0.011975276847798094,0.9857069276332733
0.012018198987037513,0.9854923169370762
0.012061121126276934,0.9854493947978368
0.012104043265516354,0.9854064726585973
0.012146965404755773,0.9853635505193579
0.012189887543995193,0.9853206283801185
0.012232809683234612,0.9853206283801185
0.012275731822474031,0.9852347841016397
0.012318653961713453,0.9851918619624002
0.012361576100952872,0.9851918619624002
0.012404498240192291,0.9851489398231608
0.01244742037943171,0.9851060176839214
0.01249034251867113,0.985063095544682
0.01253326465791055,0.9850201734054426
0.01257618679714997,0.9849772512662031
0.01261910893638939,0.9849343291269637
0.01266203107562881,0.9848914069877243
0.012704953214868229,0.9848484848484849
0.012747875354107648,0.9848055627092455
0.012790797493347068,0.984762640570006
0.012833719632586489,0.9847197184307666
0.012876641771825908,0.9846767962915272
0.012919563911065328,0.9846338741522878
0.012962486050304747,0.9845909520130484
0.013005408189544166,0.984548029873809
0.013048330328783586,0.9845051077345695
0.013091252468023007,0.98446218559533
0.013134174607262426,0.9844192634560907
0.013177096746501846,0.9843763413168513
0.013220018885741265,0.984247574899133
0.013262941024980685,0.9841617306206542
0.013305863164220104,0.9841188084814148
0.013348785303459525,0.9841188084814148
0.013391707442698944,0.9840758863421752
0.013434629581938364,0.9840329642029358
0.013477551721177783,0.9839900420636964
0.013520473860417203,0.983947119924457
0.013563395999656622,0.9838612756459783
0.013606318138896043,0.9838183535067387
0.013649240278135463,0.9838183535067387
0.013692162417374882,0.9837754313674993
0.013735084556614301,0.9837325092282599
0.01377800669585372,0.9836895870890205
0.013820928835093142,0.9836466649497811
0.013863850974332561,0.9836037428105416
0.01390677311357198,0.9833891321143445
0.0139496952528114,0.9833462099751051
0.01399261739205082,0.9833032878358657
0.014035539531290239,0.9832603656966263
0.01407846167052966,0.9832174435573869
0.01412138380976908,0.983131599278908
0.014164305949008499,0.9830886771396686
0.014207228088247918,0.9830028328611898
0.014250150227487338,0.9829599107219504
0.014293072366726757,0.9829169885827109
0.014335994505966178,0.9828740664434715
0.014378916645205598,0.9828311443042321
0.014421838784445017,0.9827882221649927
0.014464760923684436,0.9823590007725985
0.014507683062923856,0.9823160786333591
0.014550605202163275,0.9822731564941196
0.014593527341402696,0.9822302343548802
0.014636449480642116,0.9821873122156408
0.014679371619881535,0.9821443900764014
0.014722293759120954,0.9820585457979226
0.014765215898360374,0.9819727015194437
0.014808138037599793,0.9819297793802043
0.014851060176839214,0.9817151686840072
0.014893982316078634,0.9816722465447678
0.014936904455318053,0.9816722465447678
0.014979826594557473,0.9815864022662889
0.015022748733796892,0.9815434801270495
0.015065670873036311,0.9814147137093313
0.015108593012275733,0.9813717915700918
0.015151515151515152,0.981285947291613
0.015194437290754571,0.9812001030131342
0.01523735942999399,0.9811571808738948
0.01528028156923341,0.9811142587346553
0.01532320370847283,0.9810713365954159
0.01536612584771225,0.9810284144561765
0.01540904798695167,0.9809425701776977
0.01545197012619109,0.9808996480384582
0.015494892265430509,0.9808567258992188
0.015537814404669928,0.9808567258992188
0.015580736543909348,0.9808138037599794
0.015623658683148769,0.9807279594815006
0.015666580822388188,0.9806850373422611
0.015709502961627608,0.9806421152030217
0.015752425100867027,0.9805991930637823
0.015795347240106446,0.9805562709245429
0.015838269379345866,0.9805133487853035
0.015881191518585285,0.9804275045068246
0.015924113657824705,0.9803845823675852
0.015967035797064124,0.9802987380891064
0.016009957936303547,0.980255815949867
0.016052880075542966,0.9802128938106275
0.016095802214782386,0.9801699716713881
0.016138724354021805,0.9801270495321487
0.016181646493261224,0.9797407502789939
0.016224568632500644,0.9796978281397545
0.016267490771740063,0.9796549060005151
0.016310412910979483,0.9796119838612757
0.016353335050218902,0.9795690617220362
0.01639625718945832,0.9795261395827968
0.01643917932869774,0.9795261395827968
0.016482101467937164,0.9794832174435574
0.016525023607176583,0.979440295304318
0.016567945746416003,0.9793973731650786
0.016610867885655422,0.9793544510258392
0.01665379002489484,0.9793115288865997
0.01669671216413426,0.9792686067473603
0.01673963430337368,0.9792256846081209
0.0167825564426131,0.9791827624688815
0.01682547858185252,0.9791398403296421
0.01686840072109194,0.9791398403296421
0.016911322860331358,0.9790969181904026
0.016954244999570777,0.9790539960511632
0.0169971671388102,0.9790110739119238
0.01704008927804962,0.9789681517726844
0.01708301141728904,0.978925229633445
0.017125933556528458,0.9788823074942055
0.017168855695767878,0.9788393853549661
0.017211777835007297,0.9787964632157267
0.017254699974246716,0.9787535410764873
0.017297622113486136,0.9786676967980084
0.017340544252725555,0.978624774658769
0.017383466391964975,0.9785818525195296
0.017426388531204394,0.9785389303802902
0.017469310670443813,0.9784960082410508
0.017512232809683236,0.9784960082410508
0.017555154948922656,0.9784530861018114
0.017598077088162075,0.9784101639625719
0.017640999227401494,0.9783672418233325
0.017683921366640914,0.9783243196840931
0.017726843505880333,0.9782813975448537
0.017769765645119753,0.9781955532663748
0.017812687784359172,0.9781526311271354
0.01785560992359859,0.9780667868486566
0.01789853206283801,0.9780238647094172
0.01794145420207743,0.9779809425701776
0.01798437634131685,0.9779380204309382
0.018027298480556272,0.9778950982916988
0.018070220619795692,0.9778521761524595
0.01811314275903511,0.97780925401322
0.01815606489827453,0.9777234097347411
0.01819898703751395,0.9776804875955017
0.01824190917675337,0.9776375654562623
0.01828483131599279,0.977594643317023
0.01832775345523221,0.9775517211777836
0.018370675594471628,0.977508799038544
0.018413597733711047,0.977508799038544
0.018456519872950466,0.9773800326208258
0.018499442012189886,0.9773371104815864
0.01854236415142931,0.9773371104815864
0.018585286290668728,0.9772941883423469
0.018628208429908148,0.9772512662031075
0.018671130569147567,0.9772083440638681
0.018714052708386986,0.9771654219246287
0.018756974847626406,0.9771224997853893
0.018799896986865825,0.9770366555069104
0.018842819126105245,0.976993733367671
0.018885741265344664,0.976993733367671
0.018928663404584083,0.9769508112284316
0.018971585543823503,0.9769078890891922
0.019014507683062922,0.9768649669499528
0.019057429822302345,0.9768220448107133
0.019100351961541764,0.9767362005322345
0.019143274100781184,0.9766932783929951
0.019186196240020603,0.9766503562537557
0.019229118379260023,0.9765645119752768
0.019272040518499442,0.9765215898360374
0.01931496265773886,0.976478667696798
0.01935788479697828,0.9764357455575586
0.0194008069362177,0.9763499012790797
0.01944372907545712,0.9763069791398403
0.01948665121469654,0.9762640570006009
0.019529573353935962,0.9762211348613615
0.01957249549317538,0.976178212722122
0.0196154176324148,0.9761352905828826
0.01965833977165422,0.9760494463044038
0.01970126191089364,0.9760065241651644
0.01974418405013306,0.9759206798866855
0.019787106189372478,0.9758348356082067
0.019830028328611898,0.9757919134689673
0.019872950467851317,0.9757489913297279
0.019915872607090736,0.9757060691904884
0.019958794746330156,0.975663147051249
0.020001716885569575,0.9756202249120096
0.020044639024808998,0.9751051592411366
0.020087561164048418,0.9750622371018972
0.020130483303287837,0.9750193149626577
0.020173405442527256,0.9749763928234183
0.020216327581766676,0.9749763928234183
0.020259249721006095,0.9749334706841789
0.020302171860245515,0.9748905485449395
0.020345093999484934,0.9747188599879818
0.020388016138724353,0.9746759378487424
0.020430938277963773,0.974633015709503
0.020473860417203192,0.9745900935702635
0.02051678255644261,0.9745471714310241
0.020559704695682034,0.9745042492917847
0.020602626834921454,0.9745042492917847
0.020645548974160873,0.9744613271525453
0.020688471113400293,0.9744184050133059
0.020731393252639712,0.9743754828740664
0.02077431539187913,0.974332560734827
0.02081723753111855,0.9742896385955876
0.02086015967035797,0.9742467164563482
0.02090308180959739,0.9741608721778694
0.02094600394883681,0.9741179500386299
0.02098892608807623,0.9740750278993905
0.021031848227315648,0.9740750278993905
0.02107477036655507,0.9739891836209117
0.02111769250579449,0.9739462614816723
0.02116061464503391,0.9739033393424328
0.02120353678427333,0.9738604172031934
0.021246458923512748,0.973817495063954
0.021289381062752168,0.9737745729247146
0.021332303201991587,0.9737316507854752
0.021375225341231006,0.9735599622285175
0.021418147480470426,0.9735599622285175
0.021461069619709845,0.9735170400892781
0.021503991758949265,0.9734741179500386
0.021546913898188684,0.9734741179500386
0.021589836037428107,0.9734311958107992
0.021632758176667526,0.9733882736715598
0.021675680315906946,0.9733882736715598
0.021718602455146365,0.9733453515323204
0.021761524594385784,0.9733453515323204
0.021804446733625204,0.9733453515323204
0.021847368872864623,0.973302429393081
0.021890291012104043,0.9732595072538416
0.021933213151343462,0.9732595072538416
0.02197613529058288,0.9732595072538416
0.0220190574298223,0.9732165851146021
0.022061979569061724,0.9731736629753627
0.022104901708301143,0.9727873637222079
0.022147823847540563,0.9727444415829685
0.022190745986779982,0.9727015194437291
0.0222336681260194,0.9726585973044897
0.02227659026525882,0.9726156751652503
0.02231951240449824,0.9725727530260108
0.02236243454373766,0.9725298308867714
0.02240535668297708,0.972486908747532
0.0224482788222165,0.9724439866082926
0.022491200961455918,0.9724010644690532
0.022534123100695337,0.9723581423298138
0.02257704523993476,0.9722722980513349
0.02261996737917418,0.9722293759120955
0.0226628895184136,0.9721864537728561
0.022705811657653018,0.9721435316336167
0.022748733796892438,0.9721006094943772
0.022791655936131857,0.9720576873551378
0.022834578075371276,0.9720147652158984
0.022877500214610696,0.971971843076659
0.022920422353850115,0.9719289209374196
0.022963344493089535,0.97188599879818
0.023006266632328954,0.9714138552665464
0.023049188771568373,0.971370933127307
0.023092110910807796,0.9713280109880676
0.023135033050047216,0.9712850888488282
0.023177955189286635,0.9712421667095889
0.023220877328526054,0.9711992445703493
0.023263799467765474,0.9707271010387157
0.023306721607004893,0.9706841788994763
0.023349643746244313,0.9706412567602369
0.023392565885483732,0.9705983346209975
0.02343548802472315,0.9705554124817581
0.02347841016396257,0.9705124903425186
0.02352133230320199,0.9704695682032792
0.02356425444244141,0.9704695682032792
0.023607176581680833,0.9704266460640398
0.023650098720920252,0.9703837239248004
0.02369302086015967,0.970340801785561
0.02373594299939909,0.9702978796463215
0.02377886513863851,0.9702549575070821
0.02382178727787793,0.9702120353678427
0.02386470941711735,0.9701691132286033
0.02390763155635677,0.9701261910893639
0.023950553695596188,0.9700832689501244
0.023993475834835607,0.9696540475577303
0.024036397974075027,0.9696540475577303
0.024079320113314446,0.9696111254184908
0.02412224225255387,0.9694823590007726
0.024165164391793288,0.9694394368615332
0.024208086531032708,0.9693965147222937
0.024251008670272127,0.9693535925830543
0.024293930809511546,0.9691819040260966
0.024336852948750966,0.9691819040260966
0.024379775087990385,0.968709760494463
0.024422697227229805,0.9686668383552236
0.024465619366469224,0.9686239162159842
0.024508541505708643,0.9685809940767448
0.024551463644948063,0.9683663833805477
0.024594385784187486,0.9680230062666323
0.024637307923426905,0.9679800841273929
0.024680230062666324,0.9679800841273929
0.024723152201905744,0.9679371619881535
0.024766074341145163,0.9679371619881535
0.024808996480384583,0.9679371619881535
0.024851918619624002,0.9678942398489141
0.02489484075886342,0.9678942398489141
0.02493776289810284,0.9678513177096747
0.02498068503734226,0.9678513177096747
0.02502360717658168,0.9678083955704352
0.0250665293158211,0.9677654734311958
0.025109451455060522,0.9677225512919564
0.02515237359429994,0.9676367070134776
0.02519529573353936,0.9675937848742381
0.02523821787277878,0.9675508627349987
0.0252811400120182,0.9675508627349987
0.02532406215125762,0.9675079405957593
0.02536698429049704,0.9674650184565199
0.025409906429736458,0.9674220963172805
0.025452828568975877,0.967379174178041
0.025495750708215296,0.9673362520388016
0.025538672847454716,0.9672933298995622
0.025581594986694135,0.9672933298995622
0.025624517125933558,0.9672504077603228
0.025667439265172978,0.9672074856210834
0.025710361404412397,0.967164563481844
0.025753283543651816,0.9671216413426045
0.025796205682891236,0.9670787192033651
0.025839127822130655,0.9670357970641257
0.025882049961370075,0.9669928749248863
0.025924972100609494,0.9669499527856469
0.025967894239848913,0.9669070306464074
0.026010816379088333,0.966864108507168
0.026053738518327752,0.9665636535324921
0.02609666065756717,0.9665207313932527
0.026139582796806594,0.9664778092540132
0.026182504936046014,0.9664348871147738
0.026225427075285433,0.9663919649755344
0.026268349214524853,0.966349042836295
0.026311271353764272,0.9663061206970556
0.02635419349300369,0.9662631985578162
0.02639711563224311,0.9662202764185767
0.02644003777148253,0.9661773542793373
0.02648295991072195,0.9661344321400979
0.02652588204996137,0.9657910550261825
0.02656880418920079,0.9657481328869431
0.026611726328440208,0.9657052107477037
0.02665464846767963,0.9656622886084643
0.02669757060691905,0.9656193664692249
0.02674049274615847,0.9655764443299855
0.02678341488539789,0.965533522190746
0.026826337024637308,0.9654906000515066
0.026869259163876728,0.9649755343806335
0.026912181303116147,0.9649326122413941
0.026955103442355566,0.9648038458236758
0.026998025581594986,0.9647609236844364
0.027040947720834405,0.9646321572667181
0.027083869860073825,0.9645892351274787
0.027126791999313244,0.9645463129882393
0.027169714138552667,0.9645033908489999
0.027212636277792086,0.9644604687097605
0.027255558417031506,0.964417546570521
0.027298480556270925,0.9643746244312816
0.027341402695510345,0.9643317022920422
0.027384324834749764,0.9642458580135634
0.027427246973989183,0.9642029358743239
0.027470169113228603,0.9640741694566057
0.027513091252468022,0.9637307923426903
0.02755601339170744,0.9636449480642115
0.02759893553094686,0.9636020259249721
0.027641857670186284,0.9635161816464932
0.027684779809425703,0.9634732595072538
0.027727701948665123,0.9634303373680144
0.027770624087904542,0.963387415228775
0.02781354622714396,0.9633444930895356
0.02785646836638338,0.9633015709502961
0.0278993905056228,0.9633015709502961
0.02794231264486222,0.9632586488110567
0.02798523478410164,0.9632586488110567
0.02802815692334106,0.9632157266718173
0.028071079062580478,0.9632157266718173
0.028114001201819897,0.9631728045325779
0.02815692334105932,0.963086960254099
0.02819984548029874,0.9630440381148596
0.02824276761953816,0.9630011159756202
0.028285689758777578,0.9629581938363808
0.028328611898016998,0.9629152716971414
0.028371534037256417,0.962872349557902
0.028414456176495836,0.9628294274186625
0.028457378315735256,0.9627865052794231
0.028500300454974675,0.9627435831401837
0.028543222594214095,0.9627006610009443
0.028586144733453514,0.9626148167224654
0.028629066872692933,0.962571894583226
0.028671989011932356,0.9625289724439866
0.028714911151171776,0.9624860503047472
0.028757833290411195,0.9624431281655078
0.028800755429650614,0.9624002060262683
0.028843677568890034,0.9623572838870289
0.028886599708129453,0.9623143617477895
0.028929521847368873,0.9622714396085501
0.028972443986608292,0.9622285174693107
0.02901536612584771,0.9621426731908318
0.02905828826508713,0.9620997510515924
0.02910121040432655,0.962056828912353
0.02914413254356597,0.962056828912353
0.029187054682805393,0.9620139067731136
0.029229976822044812,0.9617992960769165
0.02927289896128423,0.9617563739376771
0.02931582110052365,0.9617563739376771
0.02935874323976307,0.9617134517984376
0.02940166537900249,0.9616705296591982
0.02944458751824191,0.9616276075199588
0.02948750965748133,0.96154176324148
0.029530431796720748,0.96154176324148
0.029573353935960167,0.9614988411022405
0.029616276075199587,0.9614559189630011
0.029659198214439006,0.9614129968237617
0.02970212035367843,0.9613700746845223
0.029745042492917848,0.9613271525452829
0.029787964632157268,0.961241308266804
0.029830886771396687,0.9602970212035368
0.029873808910636106,0.9602540990642974
0.029916731049875526,0.960211176925058
0.029959653189114945,0.9601682547858186
0.030002575328354365,0.9601253326465791
0.030045497467593784,0.9599965662288609
0.030088419606833203,0.9599536440896215
0.030131341746072623,0.959910721950382
0.030174263885312046,0.9598677998111426
0.030217186024551465,0.9598248776719032
0.030260108163790884,0.9597819555326638
0.030303030303030304,0.9597390333934244
0.030345952442269723,0.9596531891149455
0.030388874581509143,0.9596102669757061
0.030431796720748562,0.9595673448364667
0.03047471885998798,0.9595244226972273
0.0305176409992274,0.9594815005579879
0.03056056313846682,0.9594385784187484
0.03060348527770624,0.9594385784187484
0.03064640741694566,0.959395656279509
0.030689329556185082,0.9593527341402696
0.0307322516954245,0.9593098120010302
0.03077517383466392,0.9592668898617908
0.03081809597390334,0.9591810455833119
0.03086101811314276,0.9591381234440725
0.03090394025238218,0.9590952013048331
0.0309468623916216,0.9590522791655937
0.030989784530861018,0.9590093570263541
0.031032706670100437,0.9589235127478754
0.031075628809339857,0.958880590608636
0.031118550948579276,0.9588376684693966
0.031161473087818695,0.958794746330157
0.031204395227058118,0.9574641600137351
0.031247317366297538,0.9574212378744956
0.03129023950553696,0.9573783157352562
0.031333161644776376,0.9573353935960168
0.031376083784015796,0.9572924714567774
0.031419005923255215,0.9572066271782985
0.031461928062494635,0.9571637050390591
0.031504850201734054,0.9571207828998197
0.03154777234097347,0.9570778607605803
0.03159069448021289,0.9570349386213409
0.03163361661945231,0.956949094342862
0.03167653875869173,0.9569061722036226
0.03171946089793115,0.9569061722036226
0.03176238303717057,0.9568632500643832
0.03180530517640999,0.9567774057859044
0.03184822731564941,0.9567344836466649
0.03189114945488883,0.9566915615074255
0.03193407159412825,0.9566486393681861
0.031976993733367674,0.9565627950897073
0.032019915872607094,0.9565198729504678
0.03206283801184651,0.9564769508112284
0.03210576015108593,0.956434028671989
0.03214868229032535,0.9563481843935102
0.03219160442956477,0.9563052622542707
0.03223452656880419,0.9562623401150313
0.03227744870804361,0.9562194179757919
0.03232037084728303,0.9561764958365525
0.03236329298652245,0.9561335736973131
0.03240621512576187,0.9561335736973131
0.03244913726500129,0.9560048072795948
0.03249205940424071,0.9559618851403554
0.032534981543480126,0.955918963001116
0.032577903682719546,0.9558760408618766
0.032620825821958965,0.9556614301656795
0.032663747961198385,0.95561850802644
0.032706670100437804,0.9555755858872006
0.032749592239677223,0.9555326637479612
0.03279251437891664,0.9554038973302429
0.03283543651815606,0.9553609751910035
0.03287835865739548,0.9553180530517641
0.0329212807966349,0.9552751309125247
0.03296420293587433,0.9552322087732853
0.03300712507511375,0.9551892866340458
0.033050047214353166,0.9551463644948064
0.033092969353592586,0.955103442355567
0.033135891492832005,0.9550605202163276
0.033178813632071424,0.9550175980770882
0.033221735771310844,0.9549746759378488
0.03326465791055026,0.9549746759378488
0.03330758004978968,0.9549317537986093
