Node ID,Longitude,Latitude,Degree Centrality
2128,1281067.2074846,233192.175138831,3.0
2129,1286566.35821022,176202.30320847,4.0
2130,1286542.98848221,175235.68311148896,3.0
2131,1285585.52883323,177007.859369293,3.0
2132,1266886.02718207,286591.97845751,1.0
2133,1269240.54443249,227740.773981243,4.0
2134,1269384.19179264,227898.66012540503,4.0
2135,1279600.5365071,226529.11695601,4.0
2136,1279920.43186742,226545.466972023,4.0
2137,1259062.25738207,204509.472965464,4.0
2138,1258730.52611773,204523.834181473,4.0
2139,1253964.49820884,245947.981295899,3.0
2140,1253763.99107264,245952.1732319,3.0
2141,1267604.67793481,256359.218682557,4.0
2142,1268264.53751948,256343.313530535,3.0
2143,1271299.2164986,261098.41951941,3.0
2144,1271629.02622694,261088.407423392,1.0
2145,1271747.52299505,265746.673348173,1.0
2146,1272016.64453132,265565.10777998,3.0
2147,1264704.57745184,240010.015209809,4.0
2148,1265490.64772464,239992.742889792,4.0
2149,1254440.81155333,242508.517420366,4.0
2150,1275177.93509457,253490.023991615,4.0
2151,1275484.04901488,253513.60498364296,6.0
2152,1281875.71634942,221916.375831291,4.0
2153,1282049.3793896,221911.698391274,1.0
2154,1273013.40306035,218739.330708027,3.0
2155,1273175.93618052,218735.244436026,1.0
2156,1273767.95038912,239045.493480831,4.0
2157,1274077.95698144,239039.178536817,4.0
2158,1273537.47218089,253800.537143931,3.0
2159,1274202.35211757,253782.566711918,4.0
2160,1287359.46585904,206923.716871932,3.0
2161,1263047.38295415,248475.790898487,4.0
2162,1263065.64932217,249007.405683026,4.0
2163,1271200.93848249,202625.354371533,4.0
2164,1271186.41457848,201919.11693081298,3.0
2165,1278797.31929027,237523.467367262,4.0
2166,1263121.29911421,234843.545828521,4.0
2167,1263134.06679423,235285.90160498,4.0
2168,1277956.72421741,264543.198082939,4.0
2169,1277959.33279341,265204.481539607,3.0
2170,1265950.26430112,198215.058751017,3.0
2171,1265931.90014111,197715.312062502,4.0
2172,1256306.92560324,239235.772009015,2.0
2173,1256337.00361927,239443.844713241,4.0
2174,1276443.34501587,218479.572691768,1.0
2175,1276438.21739985,218127.247955412,4.0
2176,1273742.6935571,272193.261194766,3.0
2177,1274051.20478942,272182.490186751,4.0
2178,1281193.32466872,280941.846675724,4.0
2179,1258116.60739709,286135.498073041,4.0
2180,1264972.89975612,246572.673968539,4.0
2181,1265147.84394829,246568.212016523,3.0
2182,1263840.31671496,232714.748962343,4.0
2183,1263500.55818661,232723.950370356,3.0
2184,1278015.37170547,221035.307734385,4.0
2185,1260189.77872722,235374.611749068,1.0
2186,1260063.70551109,235376.420773074,3.0
2187,1278008.50098546,269942.619336471,3.0
2188,1278121.44959357,270166.80660069,3.0
2189,1280895.45650843,263123.273409486,3.0
2190,1266890.20561408,234632.424228311,4.0
2191,1266876.88542207,235252.983716935,3.0
2192,1264926.93758006,247359.369905338,3.0
2193,1265166.64906831,247353.14385733,3.0
2194,1264395.95799552,264243.028098628,4.0
2195,1264228.25821935,264247.365314633,3.0
2196,1273860.65298122,253030.03013513997,3.0
2197,1263243.09713034,244788.092590705,3.0
2198,1262711.84656981,244799.726382717,3.0
2199,1279976.89925948,201359.60493023702,3.0
2200,1280180.17676368,201355.843778238,2.0
2201,1282187.04121374,214473.562639669,2.0
2202,1270956.92254624,199366.0751362,4.0
2203,1270944.05483423,198949.075967774,3.0
2204,1279493.97964299,221578.361750945,4.0
2205,1279475.30873096,221093.410966441,4.0
2206,1282937.81036651,201742.896194622,3.0
2207,1282936.4081265,201486.530562371,3.0
2208,1258256.63824524,211167.893708274,4.0
2209,1258252.13462923,210482.547659576,4.0
2210,1281847.03071739,233218.15017886498,3.0
2211,1282044.9335016,233409.235427052,3.0
2212,1265869.78641303,169355.626977459,4.0
2213,1265537.73790069,169368.127265483,4.0
2214,1281489.26994903,233180.75197082796,3.0
2215,1281451.41209298,233778.353443429,3.0
2216,1258120.09424509,286757.603801683,3.0
2217,1258122.2520691,287142.648922071,3.0
2218,1264171.4614193,197079.763773859,4.0
2219,1263838.30231495,197086.529533863,4.0
2220,1284502.97881612,248636.654130653,4.0
2221,1284145.76691175,248893.250354916,3.0
2222,1277004.93112844,246565.733680531,4.0
2223,1277284.74847272,246557.535216525,4.0
2224,1279907.46405941,265129.761219531,4.0
2225,1280305.82220381,265111.073219523,4.0
2226,1261268.80285633,239076.187624857,4.0
2227,1261148.64068019,239142.642600924,4.0
2228,1259105.58243811,205833.514950812,4.0
2229,1258775.19824576,205845.222598836,4.0
2230,1257911.77968489,199694.97145652803,3.0
2231,1257900.26301287,199255.554688081,4.0
2232,1253968.24528085,245637.765743583,2.0
2233,1253756.24374463,245582.225199521,4.0
2234,1274832.52607021,225319.881498769,4.0
2235,1274842.70712622,225745.798619211,4.0
2236,1264653.57329179,258941.959613204,4.0
2237,1264662.0929718,259604.335933879,3.0
2238,1257278.73142824,211189.611532301,4.0
2239,1257264.38365223,210502.949195594,4.0
2240,1264151.19044328,236151.361125857,3.0
2241,1264163.84004329,236593.919974312,4.0
2242,1270241.8144495,200198.863809049,3.0
2243,1270427.1558897,200203.279489055,2.0
2244,1269190.42577644,277409.027024105,3.0
2245,1269191.02353643,277656.292240366,1.0
2246,1280296.5955158,175083.737575322,4.0
2247,1281113.20505264,175053.373415291,4.0
2248,1277066.1633205,173803.713894024,3.0
2249,1277788.78520924,173791.925478011,3.0
2250,1282238.81177379,225200.412250653,3.0
2251,1282252.57945381,225584.05455504396,3.0
2252,1281717.55129327,273174.523979768,2.0
2253,1252772.91203162,215156.954640359,4.0
2254,1252765.58755161,214965.232592165,2.0
2255,1268777.81144001,245434.910831362,4.0
2256,1269011.62955225,245430.441007361,4.0
2257,1281319.66630085,212685.576397836,3.0
2258,1281429.44754897,212593.27015774,4.0
2259,1266035.80247721,235892.017509595,4.0
2260,1266335.46820551,235885.445029587,4.0
2261,1283245.76639883,199927.153088763,3.0
2262,1283582.03481518,199921.767616764,4.0
2263,1285249.50195287,208661.264905706,4.0
2264,1285559.12332919,208657.125129715,4.0
2265,1258425.58442141,211834.67521296404,3.0
2266,1258594.14186159,211437.084172562,3.0
2267,1286208.79430586,196460.104253218,3.0
2268,1286412.84704207,196225.423932984,3.0
2269,1280579.1838681,247268.957361251,3.0
2270,1280592.55193211,247928.748337924,4.0
2271,1285023.55910465,205448.40909442297,3.0
2272,1285452.67110509,205437.222790405,3.0
2273,1280624.16671614,263895.647554278,2.0
2274,1280831.89100435,263912.109442294,3.0
2275,1278933.05586641,248625.835890636,4.0
2276,1279193.00946668,248620.809330627,4.0
2277,1261026.42666407,252361.49080646,4.0
2278,1260766.45904781,252365.710646465,4.0
2279,1273615.98251696,250085.904180124,5.0
2280,1273901.41304526,249588.391667619,3.0
2281,1279684.63250718,269116.439879611,4.0
2282,1272434.49144375,210776.721611872,4.0
2283,1272432.15909176,210456.680267558,4.0
2284,1284145.14489575,235254.782244951,3.0
2285,1284381.36127999,210822.68807593,3.0
2286,1284344.16121595,210477.921675578,3.0
2287,1271577.55915488,256112.460346296,3.0
2288,1271578.29534689,256172.89657036998,3.0
2289,1269335.06065658,270096.496328622,2.0
2290,1262168.96247324,209097.781706154,3.0
2291,1262152.07696922,208438.048137486,3.0
2292,1279661.84313115,219854.39406918,4.0
2293,1280171.46943568,223810.10268122,4.0
2294,1280182.7811157,224170.02357760104,3.0
2295,1260084.57130311,169192.553825289,3.0
2296,1259787.1329028,169309.389217421,2.0
2297,1267267.43319847,171996.970788166,3.0
2298,1267254.00279845,171357.232867509,3.0
2299,1273418.93765277,278947.401873678,3.0
2300,1273749.65387711,278936.409745678,4.0
2301,1268694.81783992,176924.293609217,4.0
2302,1268034.68036725,176931.20004122,4.0
2303,1265515.46590067,191764.35743241,4.0
2304,1265229.04785238,191761.166136414,4.0
2305,1288716.06976444,184052.228464514,3.0
2306,1289158.54003689,184050.231088504,4.0
2307,1267120.78193432,280092.800146863,4.0
2308,1273763.30603711,196780.499581546,4.0
2309,1274019.55454938,196773.414333537,1.0
2310,1264444.16260357,234817.667620495,4.0
2311,1264113.57405923,234823.892324507,4.0
2312,1281177.71743672,250571.040308625,4.0
2313,1281511.28633305,250564.991476625,4.0
2314,1279124.9724746,208036.921673074,1.0
2315,1279536.31385103,208013.054217055,3.0
2316,1264517.56669965,252425.28331851997,3.0
2317,1264260.12721139,252429.462134525,4.0
2318,1275627.53035903,265939.196932361,3.0
2319,1275642.33707905,266599.549253047,4.0
2320,1279892.85023539,211943.188749075,1.0
2321,1280065.54412358,212028.186317161,4.0
2322,1282420.66962998,211872.04391699997,3.0
2323,1282448.63711801,211539.99335666,3.0
2324,1277040.29919247,270532.854089066,4.0
2325,1277372.16927281,270521.306505054,4.0
2326,1252467.33321531,236868.686502591,4.0
2327,1280580.29868409,237250.804838985,3.0
2328,1280596.44889212,237239.51843898,2.0
2329,1278086.34040955,255089.113977253,4.0
2330,1278542.20434602,255029.749881193,2.0
2331,1271635.98187494,205983.44839097597,3.0
2332,1271633.26865894,205706.79245469,4.0
2333,1257079.68323603,241532.17617137698,3.0
2334,1257070.79843603,241757.0116916,3.0
2335,1271828.99333113,227522.07196502396,5.0
2336,1271612.31659491,227887.78153340504,3.0
2337,1277717.35295317,234969.240164652,3.0
2338,1277778.84792922,235094.321956784,3.0
2339,1273112.38315645,202640.982979551,4.0
2340,1272979.84043631,202086.167810977,4.0
2341,1262749.02986583,285548.110488445,2.0
2342,1262708.9617058,191131.136567757,1.0
2343,1270339.0409456,190778.508983403,3.0
2344,1285268.9851529,253615.900343746,4.0
2345,1285548.13849719,253616.470583752,4.0
2346,1267123.13035032,280754.791635543,4.0
2347,1267254.17668645,280751.919571534,1.0
2348,1263767.78404288,166516.538782552,1.0
2349,1262960.13015406,166321.036574349,3.0
2350,1264640.58973977,173949.645030171,3.0
2351,1263966.31940308,173952.79363817,3.0
2352,1262762.82871385,189793.333110392,3.0
2353,1262753.57284184,189265.991989851,4.0
2354,1293083.7710169,182272.900334686,3.0
2355,1275892.11083929,277862.232144579,4.0
2356,1275892.9238313,278413.173969135,1.0
2357,1262247.51479332,270820.316105366,3.0
2358,1263207.85175431,271372.021001935,1.0
2359,1274150.00773351,214282.951503471,3.0
2360,1274486.24325386,214274.976783454,4.0
2361,1257239.8243562,218832.522452131,4.0
2362,1266027.24215719,235581.973541275,4.0
2363,1265704.24638087,200009.795008853,3.0
2364,1265692.14174086,199682.345856518,3.0
2365,1266752.47428595,198513.356351316,1.0
2366,1266773.71735796,198372.99641518304,3.0
2367,1263443.76010655,207036.560776055,3.0
2368,1263445.44708255,205717.314758703,4.0
2369,1277772.29804122,217336.707858592,4.0
2370,1278094.29247355,217328.419154584,4.0
2371,1265377.47306854,263555.321409926,4.0
2372,1265707.17975686,263547.155137911,4.0
2373,1264493.90858762,236587.30711031,4.0
2374,1277032.59154446,235903.219621614,3.0
2375,1277170.40850461,236093.927525803,3.0
2376,1286173.06668982,208220.565321267,3.0
2377,1286175.69331382,207792.38343282,4.0
2378,1267935.01982315,241749.868331596,4.0
2379,1267941.85771115,242000.12471585,4.0
2380,1285650.07788929,202502.330051407,3.0
2381,1285634.48608127,201849.391682744,4.0
2382,1275746.92184715,222978.108312368,4.0
2383,1275754.73515916,223341.362520739,3.0
2384,1256200.91465913,207910.487496942,4.0
2385,1256173.3671391,207308.229192331,3.0
2386,1284389.29792,282010.219924822,3.0
2387,1266213.65316539,189775.097590372,4.0
2388,1266255.90935743,189112.14878968903,3.0
2389,1265457.71306862,233873.845347524,3.0
2390,1295874.09716375,183052.207215488,1.0
2391,1271104.2349304,279561.056466311,3.0
2392,1271369.03365067,279552.670994312,3.0
2393,1287817.43117151,183395.91582384697,3.0
2394,1287801.6175395,182905.885615334,3.0
2395,1277050.67090449,272189.649994761,4.0
2396,1277717.19775316,272165.800906748,3.0
2397,1257189.37725215,237007.270886734,2.0
2398,1256585.47721952,237015.207846746,4.0
2399,1279923.52505143,216050.001105279,4.0
2400,1284997.91251262,204094.502341032,4.0
2401,1285673.75532931,204077.40493302,4.0
2402,1284086.23884769,233494.304483145,3.0
2403,1289398.57037313,247627.686001614,3.0
2404,1289910.00147766,248392.872754395,3.0
2405,1281244.87737277,253217.995639339,4.0
2406,1281508.96479705,253213.008439332,4.0
2407,1280709.66226824,215323.429072529,4.0
2408,1280974.6144605,215318.307664528,3.0
2409,1256229.40873916,208572.394633621,4.0
2410,1258655.29462965,215507.767568722,4.0
2411,1258400.12253338,215515.599632725,3.0
2412,1280349.63346787,205296.267014265,4.0
2413,1280343.22892386,204947.482949913,4.0
2414,1270303.23326558,206931.616775945,4.0
2415,1270290.26251356,206290.107527286,4.0
2416,1271785.68830709,196546.085373312,3.0
2417,1271777.38814709,196298.821757048,1.0
2418,1278991.88421847,236130.958629847,4.0
2419,1279009.32933849,236719.115238443,3.0
2420,1279010.87071449,204036.587780982,4.0
2421,1279000.72473048,203530.64525245098,3.0
2422,1265415.25290857,247308.578673288,4.0
2423,1265420.87722857,247531.565105513,3.0
2424,1269925.77368119,225049.091674492,4.0
2425,1270283.21752155,206020.89907901,4.0
2426,1270275.98558554,205744.589638725,4.0
2427,1255716.18467464,243481.127981365,3.0
2428,1270518.2840178,260124.747262418,4.0
2429,1270960.13483424,260114.816830397,4.0
2430,1262707.8534178,243971.710701868,2.0
2431,1262709.2842018,244122.287150025,4.0
2432,1291248.44103102,186111.70699462303,3.0
2433,1290991.35917476,185491.40145798,3.0
2434,1253687.74646457,239219.200809002,4.0
2435,1253702.93276857,239881.794985682,4.0
2436,1274821.89189421,214894.9637281,4.0
2437,1252499.88700734,215994.077969223,3.0
2438,1252462.0989753,215318.51144053,4.0
2439,1266318.4567495,235265.320932955,4.0
2440,1266326.9617095,235575.362661272,4.0
2441,1263053.73495415,260978.846591279,4.0
2442,1276732.28012016,223921.946969345,4.0
2443,1277054.09573649,223919.738649338,4.0
2444,1266999.02103819,261937.38764827,3.0
2445,1267336.03217454,261934.50707227,4.0
2446,1274707.96299808,239501.094953299,4.0
2447,1274875.92754225,239497.629097283,3.0
2448,1282516.94835009,212649.310413793,4.0
2449,1282600.47372617,212646.652941793,2.0
2450,1264534.69559567,245782.968175724,3.0
2451,1264052.36881118,245801.614831746,4.0
2452,1260308.13872734,248534.578162536,4.0
2453,1259650.41827866,248548.645426556,4.0
2454,1268384.7547996,240216.41796203,6.0
2455,1286314.61068997,201833.514754727,4.0
2456,1287054.81555472,201816.234946698,4.0
2457,1277955.69004141,234431.332132101,4.0
2458,1265313.37284446,258925.254909188,4.0
2459,1265643.27377281,258916.903229177,3.0
2460,1265494.15722865,270175.896776706,4.0
2461,1265824.67626899,270167.697992697,3.0
2462,1280857.82860439,281009.7255238,4.0
2463,1280860.38962838,281279.185300067,1.0
2464,1294519.13722637,186529.407603055,4.0
2465,1294510.56999436,186262.808370769,4.0
2466,1263848.18186696,179048.154475391,3.0
2467,1263561.15556267,177909.227626219,2.0
2468,1253001.55919985,237241.914726973,4.0
2469,1253106.76303996,237753.424551502,3.0
2470,1256940.50934789,259611.92710188,3.0
2471,1256562.58685151,259534.16838181004,3.0
2472,1267729.96612693,268803.482183293,4.0
2473,1278903.00409038,234075.955171734,3.0
2474,1279018.38444249,234049.88605171404,3.0
2475,1273207.74187654,253849.20504798004,3.0
2476,1273200.83870853,254082.10546422,4.0
2477,1276693.66994412,249275.018291295,3.0
2478,1276699.23423213,249621.253491655,5.0
2479,1268037.22366326,244909.214062825,4.0
2480,1268229.68753545,244905.496878833,4.0
2481,1269876.73873714,253725.908343852,4.0
2482,1269858.03992112,254189.987832338,3.0
2483,1272904.00069223,256404.555258602,4.0
2484,1272907.90098023,256737.147386938,3.0
2485,1263833.54410695,247924.837937921,4.0
2486,1263845.10410696,248456.027506456,4.0
2487,1281166.6508127,212690.378253832,4.0
2488,1276904.70264833,256621.686330825,4.0
2489,1277559.274169,256601.969530806,4.0
2490,1266182.58961335,233405.856803045,5.0
2491,1266154.64900532,234013.672547668,3.0
2492,1290743.22093451,189838.26219843296,3.0
2493,1290815.16371858,188747.551093325,2.0
2494,1270444.01483372,226701.19010818,4.0
2495,1270227.0148975,227068.099484563,4.0
2496,1274821.8573982,224874.585818321,3.0
2497,1274826.9774622,225089.553882539,3.0
2498,1269426.51192068,180487.129004866,3.0
2499,1269414.10219267,179832.849772185,3.0
2500,1268003.81854323,243684.522285581,3.0
2501,1268261.50110349,243677.766701564,4.0
2502,1288321.51418002,181831.060654238,3.0
2503,1288379.82765208,181544.344045952,1.0
2504,1270754.75070603,181783.102446184,4.0
2505,1271078.13528237,181778.576174185,4.0
2506,1281727.84460527,283787.397462636,3.0
2507,1281729.28223728,284300.72847116,4.0
2508,1266432.89028561,234007.43792367,5.0
2509,1271509.46315481,242253.979500115,4.0
2510,1271522.92408282,242718.401516587,4.0
2511,1266323.9711815,260354.354750648,4.0
2512,1266818.39838201,260345.84556663,4.0
2513,1263079.9179941698,212184.875277326,7.0
2514,1263228.07581833,212276.050957412,3.0
2515,1267042.23550223,244931.246510848,4.0
2516,1267277.00113447,244927.220590845,3.0
2517,1266509.10468569,194382.127419084,5.0
2518,1253896.59843278,235473.072805166,3.0
2519,1253344.18972822,235675.917221382,3.0
2520,1270246.60804951,204628.042629585,4.0
2521,1270606.69528188,204617.660741568,4.0
2522,1278190.14104965,218065.474131346,4.0
2523,1278468.68312994,218051.523667321,4.0
2524,1272084.8084354,227986.983453497,4.0
2525,1272237.12209955,227982.790237501,4.0
2526,1284103.9507197,245224.879407153,4.0
2527,1284111.52582371,245882.603503823,4.0
2528,1259843.40048686,212448.118861586,4.0
2529,1260113.22474314,211669.492812797,4.0
2530,1264949.78398009,256297.929466486,4.0
2531,1277997.19224945,267845.485126317,3.0
2532,1278009.03704946,268505.852230996,3.0
2533,1266966.95518216,258885.258621141,4.0
2534,1266970.87639816,259215.52697348603,3.0
2535,1279765.72319527,201990.841858879,4.0
2536,1279760.68089126,201363.459586233,4.0
2537,1272862.0335882,239064.40784885,4.0
2538,1273148.10718849,239558.556137353,4.0
2539,1273039.87966837,221813.514519185,4.0
2540,1273033.12939636,221507.620118871,4.0
2541,1283033.39052661,275195.015053838,1.0
2542,1283312.73875089,275150.536781803,3.0
2543,1283069.60959865,254484.056120634,3.0
2544,1283068.47705464,255126.034489289,3.0
2545,1277355.05938479,262580.541888922,4.0
2546,1277814.75500126,262565.287360907,4.0
2547,1264817.05425195,234367.548452035,4.0
2548,1264543.66967568,234373.429028034,3.0
2549,1273023.10808437,251248.747637317,5.0
2550,1273299.14718865,251312.543093383,3.0
2551,1286417.22630608,197203.771389976,4.0
2552,1286845.36096251,197196.865277976,1.0
2553,1274294.02219766,205947.172550932,4.0
2554,1274680.78123805,205881.890886873,3.0
2555,1275826.61656722,237065.023014799,5.0
2556,1276228.27551164,237054.965350792,4.0
2557,1253821.5336007,211319.51578843602,3.0
2558,1253654.73667252,211326.222476438,3.0
2559,1265135.86398028,235911.75536561,3.0
2560,1265141.67338829,236122.655525833,3.0
2561,1266260.39652543,255324.224377498,4.0
2562,1266265.93854144,255598.158905774,4.0
2563,1257427.11434039,243101.176300973,4.0
2564,1257253.52016421,243120.027309,3.0
2565,1271826.70590714,197881.478078678,4.0
2566,1272486.5425158103,197861.167038649,4.0
2567,1253646.18256052,237820.849959567,4.0
2568,1253495.08675236,237890.987623647,4.0
2569,1276745.69215217,247351.25150533,4.0
2570,1277027.88876046,247343.600561321,3.0
2571,1269035.61080028,267067.260933518,4.0
2572,1269040.81252828,267445.871045902,4.0
2573,1264126.00874725,195119.867131844,4.0
2574,1263793.40279491,195125.295867845,4.0
2575,1279826.74604332,211080.754124194,1.0
2576,1279821.67122732,210961.122188061,3.0
2577,1266728.99761391,266833.694789276,4.0
2578,1266741.46711792,267495.495301962,3.0
2579,1259282.63453428,187490.626484036,2.0
2580,1259275.03255028,187346.523379892,2.0
2581,1255733.94384265,241826.995499671,4.0
2582,1255741.66985866,242156.923948005,4.0
2583,1255357.20144227,213239.860046402,4.0
2584,1255339.46793824,212581.449293733,4.0
2585,1258555.84336555,208932.118985996,4.0
2586,1258554.58909354,208503.48896955,5.0
2587,1277264.5519927,217735.155859008,3.0
2588,1277146.78783259,217561.984274819,4.0
2589,1278939.05554642,281128.931987926,2.0
2590,1279313.7322828,281316.157012105,3.0
2591,1269269.86526452,173273.656549469,3.0
2592,1268614.48004785,173277.361253485,4.0
2593,1273076.87538041,274811.740173444,4.0
2594,1273076.67192441,275143.029261783,4.0
2595,1284378.82323198,276660.581647336,3.0
2596,1285200.26086482,277487.409040198,3.0
2597,1264934.66756408,170764.558882907,4.0
2598,1264904.80279605,170035.831010163,4.0
2599,1284231.74214384,198572.046847388,3.0
2600,1284228.84025583,198379.94918318102,3.0
2601,1267307.46462251,173610.226085827,4.0
2602,1266646.29041383,173601.790693805,4.0
2603,1283653.40966325,195741.510204479,3.0
2604,1284026.61100763,195735.403260469,1.0
2605,1280848.15871637,255438.451193616,4.0
2606,1281512.27513306,255426.990585595,4.0
2607,1277744.0635452,220349.513493687,3.0
2608,1277733.07205719,219793.734101117,3.0
2609,1276388.7201198,201754.200962633,4.0
2610,1276447.84895186,201798.079170689,2.0
2611,1279310.4147148,266484.45171693,4.0
2612,1279319.74706681,267145.1033016,3.0
2613,1276590.67538401,207682.308872715,2.0
2614,1276635.99455206,207190.114312202,2.0
2615,1274207.08011757,254314.130296454,4.0
2616,1283249.36646283,269897.74772042,3.0
2617,1283554.25465514,269961.858824492,3.0
2618,1263298.4201384,211874.626253009,2.0
2619,1263291.68298639,211720.677388847,3.0
2620,1276881.10431232,261261.414271578,4.0
2621,1259836.67575085,189837.84287044397,3.0
2622,1279084.29445857,207145.41984815904,3.0
2623,1279072.40242656,206703.722247705,4.0
2624,1280622.83564414,212232.583181366,3.0
2625,1280887.64748441,212224.253517359,3.0
2626,1276258.97695167,281866.467860669,2.0
2627,1276182.06175159,282096.633108914,2.0
2628,1269277.05156852,187806.96933235196,3.0
2629,1264770.90577191,245333.813615263,4.0
2630,1281521.14521307,225146.939290598,4.0
2631,1257299.17789225,238584.415016353,3.0
2632,1257311.84880427,239006.344296783,4.0
2633,1264327.65597945,244554.932270467,4.0
2634,1264028.72151515,244560.124846473,3.0
2635,1278612.46469808,222042.600023419,4.0
2636,1270154.39428942,270744.614153281,4.0
2637,1270414.23172969,270739.656457275,4.0
2638,1273104.56626044,196801.61439757,4.0
2639,1273223.39346056,196797.933629557,4.0
2640,1285906.66336155,202981.8976679,2.0
2641,1286500.56633817,202932.475843847,3.0
2642,1278247.7954497,259562.800893828,3.0
2643,1270008.76139328,270747.392713293,4.0
2644,1274397.98264576,239507.567721292,3.0
2645,1252718.71529557,213998.332943171,3.0
2646,1252699.72316755,213525.214478686,1.0
2647,1277589.62386504,258414.809084654,3.0
2648,1277589.53791304,258590.438972846,4.0
2649,1282389.61823796,226757.449500248,2.0
2650,1282396.60473396,226898.972188383,3.0
2651,1255643.46006656,237195.117606938,4.0
2652,1255659.67920259,237776.55607152,4.0
2653,1273345.72261269,181416.646509811,4.0
2654,1273336.72158869,181089.028013483,4.0
2655,1265888.37956506,178235.29457055,3.0
2656,1265892.92190106,178162.610666484,3.0
2657,1285687.76780933,186075.36389058796,3.0
2658,1285874.02169752,185912.411442414,3.0
2659,1259385.66979839,193231.296761915,3.0
2660,1259048.54154205,193242.165497929,4.0
2661,1265435.87159659,235905.175653607,4.0
2662,1283596.19910319,244316.674542218,3.0
2663,1283601.68831919,244572.20356649198,3.0
2664,1271744.64869104,221535.4966629,3.0
2665,1272067.31729938,221528.671254888,4.0
2666,1270704.83480199,223732.754777148,4.0
2667,1254594.64227349,252828.935734943,3.0
2668,1254344.98403323,252835.484278947,3.0
2669,1283494.83974308,250527.997748584,4.0
2670,1283825.34239942,250521.827828571,4.0
2671,1268215.47467144,244385.4582223,4.0
2672,1268222.57732745,244645.338926554,4.0
2673,1262326.1891614,257015.04940322,4.0
2674,1261994.33418506,257021.080251232,3.0
2675,1258384.66883737,189874.16370247296,3.0
2676,1258106.87805308,189883.135798484,3.0
2677,1261676.19114473,188200.607668757,3.0
2678,1261675.65175274,188162.95518872104,3.0
2679,1251414.30383824,214050.296079233,4.0
2680,1251387.52732621,213392.14023855297,3.0
2681,1270012.04715328,258811.960509062,4.0
2682,1270018.69054528,259473.89292573897,3.0
2683,1269672.54225692,226740.200220227,5.0
2684,1269949.79403321,226904.232988387,4.0
2685,1281801.21977335,169203.374305308,3.0
2686,1281786.89010933,168565.038304657,4.0
2687,1274568.60171795,271456.788554013,2.0
2688,1274888.15160626,271446.802377999,2.0
2689,1281472.86610901,229324.381726876,3.0
2690,1281691.74623723,229599.405087158,4.0
2691,1288011.68736371,190166.159158766,3.0
2692,1288005.1831077,189912.302390516,3.0
2693,1279633.26642713,253911.901752055,2.0
2694,1279844.67250735,253907.97029604,4.0
2695,1280844.38047637,228260.729949787,4.0
2696,1280859.56780438,228695.674270228,4.0
2697,1287544.16269124,247673.029681668,3.0
2698,1280918.67494044,213221.629134387,4.0
2699,1280900.75078042,212698.723341852,4.0
2700,1257568.69936453,219240.683988541,3.0
2701,1284358.87673597,245219.182895154,4.0
2702,1273734.54366909,195568.953148305,4.0
2703,1273724.99218108,195259.430139989,4.0
2704,1265658.40330882,260106.055038393,3.0
2705,1266320.68119749,260090.120062381,4.0
2706,1280145.59839565,222882.077976272,4.0
2707,1280133.81695564,222594.998807982,4.0
2708,1275546.31954294,261318.844287634,2.0
2709,1275938.43525535,261294.120575607,4.0
2710,1280263.67596377,264451.125122845,4.0
2711,1280559.38502008,264437.609026834,3.0
2712,1263634.89028275,256189.897530377,4.0
2713,1263638.97725876,256458.298554659,4.0
2714,1266241.91921341,237902.808743656,3.0
2715,1266416.79223759,237898.710695654,3.0
2716,1266986.43217418,229736.11907129,4.0
2717,1267308.0837585,229728.076447278,4.0
2718,1271972.00453128,178644.056554973,3.0
2719,1271961.85822727,178361.207082689,3.0
2720,1263953.12586707,171982.877924159,3.0
2721,1264951.8600761,249578.911731616,4.0
2722,1265206.74474835,249580.480307609,4.0
2723,1280227.52082774,218424.250259712,2.0
2724,1280367.78757988,218421.349395707,4.0
2725,1263355.23370646,172803.052516997,1.0
2726,1263129.73745023,172814.921253011,2.0
2727,1280306.18207581,228701.303518236,4.0
2728,1280321.73189983,229167.058206707,4.0
2729,1266482.33246166,272141.520458713,3.0
2730,1266788.43025397,272135.498186707,4.0
2731,1278933.66117841,225591.016475052,4.0
2732,1279255.57561074,225584.055835038,4.0
2733,1269772.09553704,243636.966893524,2.0
2734,1256794.99581175,253062.113079175,4.0
2735,1288038.00288373,191193.347383827,4.0
2736,1274810.65733419,224411.26095384397,3.0
2737,1274816.24031019,224643.12169008,4.0
2738,1279584.96601108,207073.442248091,1.0
2739,1279739.14681123,207065.80288808,4.0
2740,1258508.1203575,197095.796221867,4.0
2741,1257845.50819682,197136.097021908,4.0
2742,1258765.60016575,247092.360945061,3.0
2743,1258554.12355754,246930.963312894,4.0
2744,1280878.6530524,211898.54746902,4.0
2745,1280858.31814039,211237.09108434603,3.0
2746,1266601.34628579,234638.889764309,4.0
2747,1266609.83479778,234948.752996624,4.0
2748,1278943.49189842,225957.016731426,4.0
2749,1284984.02118461,242983.11063686,3.0
2750,1264884.11710003,252695.322486803,4.0
2751,1264889.91076402,252960.342967078,4.0
2752,1278712.32505019,251278.347957358,4.0
2753,1266896.35198209,227696.541469201,4.0
2754,1270635.75326592,225114.057434559,4.0
2755,1270479.87166576,225377.276058823,4.0
2756,1263993.75409111,281162.327571958,3.0
2757,1263684.3196588,281171.772435963,1.0
2758,1271518.06481881,283334.956118181,4.0
2759,1271499.7262588,283545.578070387,1.0
2760,1276522.07250394,228346.79017387299,3.0
