Node ID,Longitude,Latitude
416,1263993.59101911,188703.64568527
417,1275739.63743114,280954.946387738
418,1276002.51154341,280942.463507727
419,1282048.3383656,208297.749513343
420,1282041.9315816,207921.563592955
421,1258890.08579789,214463.586319655
422,1258624.06077361,214470.060687661
423,1270897.60376218,241414.757099256
424,1271191.19608249,241406.438891247
425,1251557.23075038,239256.623977035
426,1251618.65615845,239918.536361724
427,1265401.32804455,246789.716208756
428,1265406.24369256,246954.268656924
429,1258314.7559413,212911.597582072
430,1258295.65296528,212206.491405338
431,1273664.10021302,253277.453879401
432,1273862.04011722,253270.108727396
433,1255185.96790609,196691.21503745
434,1286707.00787437,190644.988919258
435,1286688.64339435,189885.059638485
436,1254251.42089714,214603.774991795
437,1254237.06428912,213938.960399121
438,1286481.12710615,208148.872841194
439,1286477.38925013,207788.435912818
440,1266440.14225362,249498.323635533
441,1266446.57591763,249758.489139795
442,1266444.57559763,177107.2335134
443,1265959.86103712,177112.357545406
444,1283484.21279907,170258.48899439
445,1283634.05171123,170254.711138383
446,1265789.42174095,233349.118050992
447,1265791.09073295,233415.684899062
448,1270814.63941009,176557.03613683596
449,1271066.99121836,176557.166056842
450,1269330.43435258,175897.508904159
451,1269314.81726456,175240.981991485
452,1275575.59346297,229124.335198671
453,1275895.8339753,229116.870942652
454,1270424.7891057,274064.09966068
455,1295065.35764293,181879.040238291
456,1295063.01409093,181766.504046172
457,1271597.3543549,276029.997902691
458,1271750.05976306,276024.509774685
459,1280736.73932426,284327.660119191
460,1280736.73337226,284616.512599483
461,1263799.56420292,189777.56018237802
462,1263689.76682681,189779.23045437
463,1263685.2563628,283615.557910472
464,1263371.67690648,283624.339670479
465,1260020.65706305,169026.856289133
466,1259841.25021486,168629.262944713
467,1269341.94417658,270654.593993187
468,1269343.24568059,270760.100681305
469,1253499.28067237,251003.048949078
470,1253507.26819238,251316.269493386
471,1256231.22889917,251077.274869144
472,1286782.98899445,249163.453555182
473,1286958.33875462,249158.007027179
474,1282987.72793457,263045.627265409
475,1283218.8071668,263036.516033396
476,1274158.20485352,235984.13379769
477,1274418.14136578,235977.720421687
478,1272906.37829223,218975.758996278
479,1272709.35442004,218127.068819404
480,1286529.52659419,177929.980202243
